gene_name number_of_transposon_per_gene number_of_read_per_gene
LRS4 1 0
DOT1 3 10
APT2 5 78
YDR442W 4 114
SSN2 6 133
YDR444W 17 343
YDR445C 11 238
ECM11 2 1
RPS17B 2 19
ADA2 3 2
UTP6 0 0
RPS18A 0 0
YHP1 5 46
PPN1 9 158
TSA2 12 1019
GUK1 0 0
YDR455C 4 119
NHX1 2 3
TOM1 22 640
HEH2 2 2
PFA5 9 52
TFB3 1 0
MFA1 2 1
YDR461C-A 4 7
MRPL28 1 0
STP1 3 27
SPP41 3 3
YDR464C-A 0 0
RMT2 5 65
PKH3 5 57
YDR467C 0 0
TLG1 2 2
SDC1 1 0
UGO1 4 18
RPL27B 0 0
TRS31 4 30
PRP3 1 0
JIP4 6 213
YDR476C 15 287
SNF1 5 4
SNM1 2 1
PEX29 4 5
DIG2 7 80
PHO8 9 124
CWC21 5 53
KRE2 3 5
VPS52 1 0
VPS72 5 13
VPS60 2 1
RIB3 0 0
PAC11 8 144
SLD5 2 1
PKH1 14 186
YDR491C 12 196
IZH1 1 0
MZM1 0 0
RSM28 5 74
VPS3 6 28
PUF6 9 56
ITR1 4 4
SEC20 0 0
LCD1 0 0
RPL37B 3 29
PLM2 10 12
SAM2 3 3
LPP1 6 209
SPG3 2 1
PSP1 4 97
GMC1 28 859
GIN4 9 15
GNP1 6 36
YDR509W 0 0
SMT3 0 0
YDR510C-A 0 0
SDH7 2 1
EMI1 9 395
GRX2 4 5
YDR514C 9 69
SLF1 2 1
EMI2 4 5
GRH1 2 1
EUG1 14 591
FPR2 6 9
URC2 3 13
YDR521W 0 0
SPS2 1 0
SPS1 14 136
AGE1 4 30
YDR524W-C 0 0
YDR524C-B 0 0
YDR524C-A 1 0
API2 2 4
SNA2 1 0
YDR526C 1 0
RBA50 1 0
HLR1 5 19
QCR7 1 0
APA2 3 8
CAB1 1 0
KRE28 0 0
HSP31 3 2
FIT1 4 23
YDR535C 14 257
STL1 7 23
YDR537C 2 2
PAD1 2 2
FDC1 7 45
IRC4 0 0
YDR541C 2 2
PAU10 0 0
YDR543C 3 3
YDR544C 3 2
YRF1-1 19 23
YDR545C-A 1 0
YEL077C 37 763
YEL077W-A 4 3
YEL076C-A 1 0
YEL076C 1 0
YEL075W-A 2 1
YEL075C 2 1
YEL074W 12 81
YEL073C 2 1
RMD6 6 78
DLD3 9 122
DSF1 8 245
HXT13 14 622
YEL068C 0 0
YEL067C 13 421
HPA3 3 2
SIT1 10 312
AVT2 11 1137
CAN1 7 45
NPR2 4 74
CIN8 4 9
PRB1 25 1241
SOM1 6 11
HHY1 28 2628
PCM1 3 2
YEL057C 5 47
HAT2 2 9
POL5 1 0
RPL12A 0 0
YEL053W-A 0 0
MAK10 0 0
AFG1 11 1510
VMA8 0 0
YEL050W-A 1 0
RML2 1 0
PAU2 3 2
TCA17 0 0
FRD1 12 346
GLY1 2 1
YEL045C 9 277
IES6 0 0
YEL043W 12 65
GDA1 2 4
YEF1 5 34
UTR2 11 144
CYC7 1 0
UTR4 8 72
RAD23 3 16
ANP1 6 72
UTR5 23 461
YEL034C-A 0 0
HYP2 0 0
MTC7 18 581
MCM3 4 4
YEL032C-A 0 0
SPF1 9 152
YEL030C-A 2 31
ECM10 7 99
BUD16 1 0
YEL028W 5 8
VMA3 0 0
SNU13 0 0
YEL025C 8 95
RIP1 2 7
YEL023C 17 365
GEA2 17 1548
URA3 204 16412
YEL020C-B 0 0
TIM9 2 2
YEL020C 13 388
MMS21 5 24
YEL018C-A 3 6
EAF5 4 12
PMP2 2 4
GTT3 10 44
NPP2 14 1079
EDC3 13 191
YEL014C 16 446
VAC8 8 92
UBC8 7 206
GLC3 20 504
YEL010W 8 71
YEL009C-A 10 88
GCN4 2 1
YEL008W 43 3147
YEL008C-A 11 169
MIT1 23 1019
YEA6 10 49
VAB2 13 847
YEA4 11 195
GIM4 3 6
WBP1 1 0
IRC22 18 996
MNN1 30 451
NOP16 3 8
PMI40 0 0
FMP52 18 641
YND1 29 974
NUG1 4 5
YER006C-A 5 58
PAC2 15 817
TMA20 6 47
SEC3 18 606
NTF2 0 0
YER010C 3 92
TIR1 2 1
PRE1 3 10
PRP22 5 5
HEM14 5 18
BUD25 19 400
FAA2 14 320
BIM1 4 8
AFG3 9 625
SPC25 1 0
ISC1 46 2592
SBH2 1 0
GPA2 46 740
RPN3 3 2
SRB4 3 6
PRO3 0 0
YER023C-A 0 0
YAT2 27 1263
GCD11 0 0
CHO1 0 0
GAL83 9 122
MIG3 17 317
SMB1 2 4
CHZ1 2 5
YPT31 4 5
FIR1 18 786
ZRG8 17 169
YER034W 27 1681
EDC2 23 1204
ARB1 1 0
PHM8 3 29
KRE29 0 0
YER038W-A 0 0
HVG1 3 80
YER039C-A 0 0
GLN3 12 83
YEN1 11 36
MXR1 4 71
SAH1 1 0
ERG28 0 0
MEI4 15 249
ACA1 7 162
SPO73 3 132
YER046W-A 3 46
SAP1 14 1056
CAJ1 5 10
ISD11 1 0
TPA1 7 198
RSM18 0 0
JHD1 13 132
HOM3 7 7
PIC2 7 33
YER053C-A 0 0
GIP2 11 240
HIS1 2 1
FCY2 3 25
RPL34A 5 19
HMF1 0 0
PET117 3 52
PCL6 1 0
FCY21 4 31
FCY22 5 39
CEM1 6 66
GPP2 1 0
THO1 8 193
VHR2 5 10
ICL1 11 364
RRT13 3 56
YER066C-A 2 1
RGI1 3 3
YER067C-A 1 0
MOT2 4 40
YER068C-A 4 7
ARG5,6 5 11
RNR1 3 3
TDA2 0 0
VTC1 2 1
ALD5 6 26
RPS24A 0 0
YOS1 0 0
PTP3 13 43
YER076C 2 2
YER076W-A 1 0
YER077C 12 57
ICP55 13 51
YER078W-A 7 31
YER079W 3 5
YER079C-A 1 0
AIM9 3 3
SER3 10 280
UTP7 3 2
GET2 9 341
YER084W 7 77
YER084W-A 1 0
YER085C 1 0
ILV1 2 1
AIM10 3 6
YER087C-A 0 0
SBH1 0 0
DOT6 27 828
YER088C-A 11 72
YER088W-B 8 52
PTC2 17 895
TRP2 13 384
YER090C-A 0 0
MET6 5 13
YER091C-A 14 293
IES5 6 263
TSC11 9 37
AIM11 5 85
PUP3 1 0
RAD51 0 0
SHC1 5 188
YER097W 5 8
UBP9 5 28
PRS2 7 173
UBC6 1 0
AST2 3 334
RPS8B 1 0
SSA4 5 19
RTT105 0 0
NUP157 6 46
MAM1 3 4
GLE2 3 2
YER107W-A 3 2
KAP123 1 0
SWI4 1 0
LSM4 0 0
TMN3 2 1
BOI2 16 378
SPR6 3 3
SLX8 6 13
RPL23B 0 0
SHO1 3 10
AVT6 14 530
YER119C-A 8 137
SCS2 1 0
YER121W 4 15
GLO3 9 233
YCK3 2 1
DSE1 7 111
RSP5 1 0
NSA2 0 0
LCP5 2 1
VFA1 6 194
SAK1 21 313
COM2 5 50
RPS26B 0 0
PMD1 22 526
GLC7 3 3
YER133W-A 1 0
YER134C 1 0
YER135C 4 4
GDI1 4 3
YER137C 8 33
YER137W-A 3 6
YER138W-A 0 0
RTR1 2 2
EMP65 9 190
COX15 4 21
MAG1 2 1
DDI1 6 54
UBP5 8 106
FTR1 1 0
YER145C-A 3 2
LSM5 1 0
SCC4 7 45
YER147C-A 3 2
SPT15 5 5
YER148W-A 1 0
PEA2 3 26
SPI1 0 0
UBP3 4 7
YER152C 13 396
YER152W-A 4 32
PET122 10 259
OXA1 3 2
BEM2 16 228
YER156C 5 54
COG3 6 20
YER158C 2 1
YER158W-A 2 8
BUR6 4 27
SPT2 0 0
RAD4 5 7
GCG1 5 27
CHD1 16 966
PAB1 0 0
YER165C-A 2 20
DNF1 21 435
BCK2 6 11
CCA1 0 0
RPH1 10 189
ADK2 5 33
RAD3 0 0
BRR2 7 12
YER172C-A 1 0
RAD24 10 277
GRX4 4 36
TMT1 13 675
YER175W-A 0 0
ECM32 29 1054
BMH1 4 29
PDA1 3 4
DMC1 13 227
ISC10 1 0
SLO1 0 0
YER181C 3 2
FMP10 1 0
FAU1 5 77
TOG1 6 249
PUG1 6 9
YER186C 7 100
YER187W 4 24
YER188W 7 30
YER188C-A 7 53
YER189W 1 0
YRF1-2 19 97
YER190C-A 0 0
YER190C-B 0 0
YFL068W 1 0
YFL067W 0 0
YFL066C 8 7
YFL065C 3 2
YFL064C 4 3
YFL063W 4 3
COS4 7 55
DDI2 5 152
SNO3 2 2
SNZ3 1 0
THI5 4 3
AGP3 6 137
YFL054C 18 519
DAK2 16 150
YFL052W 4 8
YFL051C 4 12
ALR2 9 18
SWP82 14 418
EMP47 1 0
RGD2 9 68
FMP32 2 1
SEC53 0 0
OTU1 5 110
YFL042C 9 340
YFL041W-A 0 0
FET5 16 495
YFL040W 14 616
ACT1 0 0
YPT1 1 0
TUB2 5 7
RPO41 3 2
MOB2 6 6
RPL22B 6 7
YFL034W 21 668
RIM15 21 491
YFL032W 7 44
HAC1 1 0
YFL031C-A 0 0
AGX1 13 1353
CAK1 1 0
CAF16 7 62
GYP8 4 45
STE2 6 39
BST1 11 145
EPL1 4 4
BUD27 17 366
FRS2 3 2
YFL021C-A 39 1379
GAT1 15 297
PAU5 0 0
YFL019C 0 0
LPD1 9 209
SMX2 0 0
GNA1 2 2
MDJ1 14 467
YFL015W-A 4 6
YFL015C 15 453
HSP12 7 186
YFL013W-A 31 838
IES1 41 996
YFL012W-A 28 1184
YFL012W 6 84
HXT10 6 37
AUA1 5 43
WWM1 11 386
CDC4 2 1
SMC1 4 3
BLM10 57 2179
SEC4 0 0
VTC2 15 826
MSH4 57 1441
SPB4 2 1
DEG1 28 892
LOC1 1 0
NIC96 14 295
YPI1 2 1
RPN11 1 0
SAD1 1 0
YFR006W 26 1672
YFH7 26 1355
FAR7 3 2
GCN20 26 847
YFR009W-A 1 0
UBP6 15 382
YFR010W-A 0 0
MIC19 7 133
DCV1 21 639
YFR012W-A 2 2
IOC3 14 642
CMK1 11 125
GSY1 30 1360
YFR016C 20 449
IGD1 11 89
YFR018C 74 7656
FAB1 27 879
YFR020W 2 1
ATG18 16 137
ROG3 21 2594
PES4 10 311
LSB3 9 44
HIS2 20 449
ULI1 11 299
ECO1 0 0
CDC14 2 2
PTR3 5 13
MET10 11 281
SMC2 2 3
RPL2A 3 11
RRT5 10 80
RPL29 5 15
YFR032C-B 16 439
QCR6 11 189
PHO4 47 988
YFR034W-A 13 297
YFR035C 14 307
CDC26 1 0
YFR036W-A 2 1
RSC8 2 1
IRC5 12 102
OSW7 0 0
SAP155 4 4
ERJ5 5 68
KEG1 1 0
IRC6 5 76
DUG1 12 634
YFR045W 12 327
CNN1 0 0
BNA6 8 542
RMD8 9 31
YMR31 3 2
PRE4 1 0
RET2 17 198
RPN12 0 0
YFR052C-A 1 0
HXK1 9 114
YFR054C 1 0
YFR056C 9 100
IRC7 11 208
YFR057W 0 0
COS12 0 0
YGL262W 0 0
PAU11 2 1
YGL260W 0 0
YPS5 1 0
YGL258W-A 1 0
VEL1 0 0
MNT2 9 151
ADH4 3 11
ZRT1 4 9
FZF1 17 410
HXK2 8 300
RTG2 5 145
HFM1 5 14
RMR1 0 0
ZIP2 21 1661
PDE1 4 8
BRR6 0 0
RAI1 1 0
GUS1 0 0
RTF1 3 4
TAD1 0 0
YGL242C 1 0
KAP114 2 1
DOC1 1 0
YGL239C 2 1
CSE1 2 1
HAP2 5 17
MTO1 5 26
YGL235W 2 7
ADE5,7 9 224
SEC15 1 0
TAN1 1 0
EMC4 5 129
YGL230C 0 0
SAP4 7 60
SHE10 15 37
VID30 5 74
OST5 1 0
MTC3 1 0
VRG4 2 1
SDT1 2 6
COG1 1 0
EDC1 4 12
NIF3 3 10
FRA2 3 2
MDM34 8 78
YGL218W 1 0
YGL217C 0 0
KIP3 1 0
CLG1 3 6
YGL214W 1 0
SKI8 3 2
VAM7 1 0
NCS6 1 0
YPT32 1 0
MIG2 3 8
SIP2 2 1
SPT16 2 1
CHC1 2 1
POX1 13 509
YGL204C 3 5
KEX1 9 31
ARO8 6 135
MCM6 1 0
EMP24 2 4
YGL199C 2 11
YIP4 5 20
MDS3 9 38
DSD1 7 227
GCN1 13 104
YGL194C-A 2 5
HOS2 5 32
YGL193C 3 8
IME4 8 131
COX13 3 2
CDC55 4 6
RPS26A 1 0
YGL188C-A 1 0
YGL188C 4 775
COX4 0 0
TPN1 9 96
YGL185C 5 10
STR3 8 44
MND1 15 317
YGL182C 9 160
GTS1 6 41
ATG1 2 8
TOS3 9 156
MPT5 12 221
YGL177W 5 83
YGL176C 7 17
SAE2 1 0
BUD13 9 816
XRN1 11 119
NUP49 3 2
ROK1 0 0
SPO74 5 31
SUA5 0 0
HUR1 2 3
PMR1 2 1
CUP2 2 2
YGL165C 7 85
YRB30 3 3
RAD54 6 12
SUT1 4 13
YIP5 3 7
AIM14 6 109
YGL159W 9 185
RCK1 7 105
ARI1 6 131
AMS1 7 15
CDC43 1 0
LYS5 1 0
PEX14 2 6
YGL152C 6 216
NUT1 9 135
INO80 2 1
YGL149W 5 46
ARO2 0 0
RPL9A 0 0
RRT6 1 0
TIP20 3 8
ROG1 7 33
MRF1 3 7
GPI10 1 0
HUL5 9 206
YGL140C 13 327
FLC3 10 22
YGL138C 3 2
SEC27 2 1
MRM2 3 2
RPL1B 0 0
PCL10 9 24
ITC1 8 81
YGL132W 0 0
SNT2 8 94
CEG1 0 0
RSM23 0 0
CWC23 2 2
SOH1 4 9
SCS3 17 151
MET13 6 19
MON1 6 273
RPS2 0 0
YGL123C-A 0 0
NAB2 1 0
GPG1 1 0
PRP43 2 2
COQ8 4 196
YGL118C 9 279
YGL117W 7 80
CDC20 2 1
SNF4 1 0
YGL114W 6 7
SLD3 1 0
TAF6 0 0
NSA1 3 4
CUE3 6 59
YGL109W 7 129
YGL108C 4 6
RMD9 0 0
MLC1 0 0
ARC1 1 0
VPS73 1 0
RPL28 0 0
YGL102C 0 0
YGL101W 0 0
SEH1 3 2
LSG1 0 0
USE1 0 0
SRM1 0 0
TOS8 1 0
VPS45 3 4
PAN2 10 585
SPC105 5 6
NUP145 6 8
NBP35 2 2
LIF1 2 5
MF(ALPHA)2 0 0
YGL088W 5 186
MMS2 11 354
MAD1 11 447
LCL3 3 12
GUP1 1 0
SCY1 13 234
YGL082W 4 4
YGL081W 5 32
MPC1 2 5
KXD1 3 11
DBP3 0 0
HNM1 7 383
RPL7A 1 0
MPS2 1 0
YGL074C 3 78
HSF1 20 605
YGL072C 13 322
AFT1 5 7
RPB9 0 0
YGL069C 0 0
MNP1 0 0
NPY1 8 10
SGF73 6 29
ALG2 1 0
MRH4 3 9
PUS2 17 790
YGL063C-A 6 163
PYC1 16 760
DUO1 0 0
YBP2 1 0
PKP2 9 122
RAD6 1 0
GEP7 6 312
SDS23 6 65
OLE1 1 0
ERV14 1 0
PRM8 8 36
YGL052W 1 0
MST27 6 66
TYW3 10 130
TIF4632 8 241
RPT6 0 0
ALG13 1 0
RIM8 12 187
RNA15 1 0
DST1 11 320
YGL042C 3 18
YGL041C-B 6 170
YGL041W-A 5 39
YGL041C 3 3
HEM2 3 18
YGL039W 4 14
OCH1 1 0
PNC1 2 11
YGL036W 8 203
MIG1 5 20
YGL034C 7 101
HOP2 6 44
AGA2 2 2
RPL24A 0 0
RPL30 0 0
CGR1 0 0
SCW11 7 37
CWH41 9 187
TRP5 3 2
PGD1 3 2
YGL024W 6 79
PIB2 5 85
STT3 3 2
ALK1 15 696
GET1 0 0
CKB1 4 3
JAC1 0 0
ATE1 7 22
KAP122 5 17
YGL015C 1 0
PUF4 9 564
YGL014C-A 0 0
PDR1 23 1464
ERG4 10 49
SCL1 7 50
MPO1 14 685
LEU1 33 2888
PMA1 2 15
YGL007C-A 0 0
BRP1 16 407
YGL006W-A 6 45
PMC1 31 636
COG7 8 42
RPN14 11 548
CDH1 14 236
ERP6 13 400
ERG26 0 0
EFM5 14 425
SWC4 9 22
CUL3 26 556
PEX31 9 16
TFG2 3 9
PRP18 12 1078
ECT1 8 51
STF2 6 87
SEC9 2 4
NMA2 14 777
YGR011W 1 0
YGR012W 17 512
SNU71 11 50
MSB2 17 322
YGR015C 19 921
YGR016W 4 78
YGR017W 5 36
YGR018C 1 0
UGA1 15 343
VMA7 1 0
YGR021W 10 173
YGR022C 0 0
MTL1 1 0
THG1 0 0
YGR025W 17 1725
YGR026W 3 4
RPS25A 2 1
MSP1 6 77
ERV1 2 3
POP6 6 31
IMO32 25 1197
NAG1 13 318
GSC2 43 1391
TIM21 5 64
RPL26B 2 6
YGR035C 0 0
YGR035W-A 3 20
CAX4 2 1
ACB1 2 2
ORM1 3 33
YGR039W 1 0
KSS1 3 41
BUD9 7 11
YGR042W 4 5
NQM1 16 661
RME1 1 0
YGR045C 11 85
TAM41 3 2
TFC4 4 7
UFD1 1 0
SCM4 12 236
YGR050C 8 44
YGR051C 6 212
FMP48 10 164
YGR053C 2 1
YGR054W 6 65
MUP1 3 4
RSC1 5 49
LST7 2 1
PEF1 2 1
SPR3 2 3
ERG25 2 1
ADE6 18 253
COX18 3 14
SPT4 1 0
YGR064W 5 105
VHT1 0 0
YGR066C 4 59
YGR067C 14 226
ART5 23 1287
YGR068W-A 1 0
YGR069W 4 101
ROM1 5 102
ENV11 6 9
UPF3 0 0
YGR073C 3 5
SMD1 0 0
PRP38 0 0
MRPL25 3 2
PEX8 3 20
PAC10 1 0
YGR079W 11 187
TWF1 3 45
SLX9 3 2
TOM20 3 3
GCD2 0 0
MRP13 6 27
RPL11B 2 1
PIL1 0 0
PDC6 27 2525
CTT1 10 266
NNF2 12 172
UTP22 2 2
PRP31 3 3
DBF2 3 10
DRN1 4 106
VAS1 7 9
RRP46 0 0
TPC1 17 356
ASK10 10 232
ESP1 1 0
TEL2 1 0
MDR1 6 71
PCP1 8 240
GTF1 3 6
NOP7 0 0
SRB5 1 0
VMA21 0 0
VOA1 3 109
YGR107W 6 114
CLB1 6 40
CLB6 4 170
CLD1 0 0
YGR111W 8 296
SHY1 1 0
DAM1 1 0
YGR114C 4 17
YGR115C 0 0
SPT6 1 0
YGR117C 3 8
RPS23A 2 7
NUP57 1 0
COG2 0 0
MEP1 20 371
YGR121W-A 9 206
YGR122W 3 4
YGR122C-A 2 1
PPT1 7 10
ASN2 8 24
YGR125W 3 31
YGR126W 0 0
YGR127W 9 242
UTP8 0 0
SYF2 3 57
YGR130C 5 53
FHN1 1 0
PHB1 3 90
PEX4 0 0
CAF130 16 133
PRE9 1 0
LSB1 1 0
YGR137W 0 0
TPO2 5 8
YGR139W 4 19
CBF2 4 4
VPS62 15 496
BTN2 2 7
SKN1 10 96
THI4 11 88
ENP2 3 8
ECL1 6 17
YGR146C-A 2 1
NAT2 10 462
RPL24B 3 6
YGR149W 5 18
CCM1 3 4
YGR151C 0 0
RSR1 1 0
YGR153W 2 59
GTO1 6 27
CYS4 0 0
PTI1 1 0
CHO2 6 39
MTR3 2 1
NSR1 1 0
YGR160W 2 1
RTS3 5 65
YGR161W-C 6 19
TIF4631 6 23
GTR2 1 0
YGR164W 6 71
MRPS35 2 2
TRS65 6 9
CLC1 2 1
YGR168C 1 0
PUS6 14 648
LSO2 1 0
PSD2 16 530
MSM1 2 2
YIP1 1 0
RBG2 0 0
CBP4 3 4
YGR174W-A 0 0
ERG1 0 0
YGR176W 7 133
ATF2 17 425
PBP1 15 283
OKP1 4 135
RNR4 2 1
TIM13 6 47
YGR182C 3 24
QCR9 2 27
UBR1 9 18
TYS1 1 0
TFG1 0 0
HGH1 1 0
BUB1 4 10
CRH1 4 19
YGR190C 1 0
HIP1 4 5
TDH3 4 26
PDX1 3 23
XKS1 3 30
SKI6 3 3
FYV8 7 111
SNG1 12 423
YPP1 0 0
PMT6 10 102
ELP2 2 3
YGR201C 2 1
PCT1 9 96
YCH1 20 509
ADE3 17 349
YGR204C-A 1 0
TDA10 3 2
MVB12 0 0
CIR1 3 8
SER2 1 0
TRX2 0 0
YGR210C 7 90
ZPR1 1 0
SLI1 6 116
RTA1 5 213
RPS0A 4 5
RSM27 1 0
GPI1 0 0
CCH1 15 509
CRM1 5 10
YGR219W 2 2
MRPL9 3 3
TOS2 9 47
PET54 5 14
HSV2 0 0
AZR1 17 864
AMA1 3 17
YGR226C 1 0
DIE2 4 74
YGR228W 0 0
SMI1 4 10
BNS1 10 79
PHB2 3 6
NAS6 5 155
PHO81 9 30
YHB1 5 106
MIC26 3 2
SPG1 1 0
YGR237C 11 932
KEL2 18 376
PEX21 3 4
PFK1 4 23
YGR240C-A 11 54
YAP1802 12 180
YGR242W 0 0
MPC3 2 3
LSC2 15 302
SDA1 1 0
BRF1 0 0
CPD1 4 17
SOL4 3 8
MGA1 8 167
YGR250C 5 45
NOP19 0 0
GCN5 1 0
PUP2 0 0
ENO1 11 176
COQ6 7 132
GND2 5 10
MTM1 15 530
RAD2 15 704
YGR259C 4 7
TNA1 7 61
APL6 7 30
BUD32 0 0
SAY1 7 104
MES1 1 0
YGR265W 4 7
YGR266W 10 442
FOL2 0 0
HUA1 8 395
YGR269W 9 46
YTA7 5 12
YGR270C-A 0 0
SLH1 17 333
EFG1 0 0
YGR273C 3 8
TAF1 4 6
RTT102 2 2
RNH70 8 251
CAB4 0 0
CWC22 4 6
SCW4 2 1
PXR1 0 0
YOR1 14 220
BGL2 5 12
YGR283C 8 33
ERV29 2 4
ZUO1 2 1
BIO2 6 12
IMA1 3 7
MAL13 4 51
MAL11 8 34
YGR290W 3 23
YGR291C 7 46
MAL12 3 3
YGR293C 0 0
PAU12 1 0
COS6 5 5
YRF1-3 25 26
YGR296C-A 1 0
YGR296C-B 1 0
YHL050C 23 186
YHL050W-A 6 144
YHL049C 4 3
YHL048C-A 4 19
COS8 5 13
ARN2 15 138
YHL046W-A 1 0
PAU13 1 0
YHL045W 3 2
YHL044W 9 221
ECM34 9 198
YHL042W 13 240
YHL041W 10 86
ARN1 12 995
EFM1 8 127
CBP2 7 14
YHL037C 11 211
MUP3 11 47
VMR1 17 167
YHL034W-A 1 0
SBP1 1 0
RPL8A 4 24
GUT1 21 2120
GOS1 0 0
YHL030W-A 0 0
ECM29 29 659
OCA5 17 1136
WSC4 8 47
RIM101 23 1025
YHL026C 14 514
SNF6 37 1074
RIM4 25 1309
NPR3 16 98
SPO11 2 6
AIM17 15 103
OPI1 15 421
YHL019W-A 5 31
APM2 17 271
YHL018W 5 64
YHL017W 12 48
DUR3 33 743
YHL015W-A 2 5
RPS20 0 0
YLF2 14 191
OTU2 16 514
YHL012W 13 258
PRS3 2 2
ETP1 19 344
YAP3 8 29
YHL008C 19 392
STE20 30 788
YHL006W-A 12 281
SHU1 59 4990
YHL005C 48 1489
MRP4 9 53
LAG1 28 893
YHL002C-A 13 227
HSE1 32 1154
RPL14B 3 7
OSH7 28 1642
QCR10 3 57
LEU5 15 204
TCD1 38 2845
NEM1 16 194
GPA1 3 12
TIM10 3 2
STP2 13 167
ERG11 1 0
YHR007C-A 34 2270
SOD2 3 8
TDA3 11 274
RPL27A 0 0
DIA4 2 1
VPS29 1 0
ARD1 7 50
SPO13 7 407
MIP6 15 431
YSC84 12 166
YSC83 10 128
ARG4 0 0
DED81 1 0
YHR020W 3 2
RPS27B 0 0
ECM12 8 179
YHR022C 10 349
YHR022C-A 1 0
MYO1 9 20
MAS2 1 0
THR1 0 0
VMA16 2 4
RPN1 0 0
DAP2 17 960
YHR028W-A 7 42
YHI9 6 173
SLT2 3 11
RRM3 15 259
ERC1 23 976
YHR032W-A 2 2
YHR032C-A 2 2
YHR033W 28 1002
PIH1 10 168
NEL1 8 153
BRL1 0 0
PUT2 17 1732
RRF1 2 5
MSC7 8 139
VMA10 0 0
BCD1 1 0
SRB2 5 19
NCP1 1 0
DOG2 7 50
DOG1 4 128
YHR045W 5 11
INM1 3 4
AAP1 8 186
YHK8 10 50
FSH1 6 40
YHR049C-A 10 75
SMF2 10 109
YHR050W-A 6 54
COX6 0 0
CIC1 1 0
YHR052W-A 0 0
CUP1-1 0 0
YHR054C 2 1
YHR054W-A 0 0
CUP1-2 0 0
RSC30 5 90
YHR056W-A 2 15
CPR2 5 48
MED6 2 1
FYV4 0 0
VMA22 0 0
GIC1 6 13
RPP1 0 0
PAN5 3 2
YHR063W-A 5 7
SSZ1 6 12
RRP3 1 0
SSF1 12 273
HTD2 4 6
DYS1 7 12
RRP4 1 0
YHR069C-A 0 0
TRM5 4 9
YHR070C-A 4 4
PCL5 13 278
YHR071C-A 5 136
ERG7 0 0
NOP10 1 0
OSH3 16 280
YHR073W-A 0 0
YHR073C-B 0 0
QNS1 1 0
PPE1 5 68
PTC7 5 12
NMD2 4 5
YHR078W 6 138
IRE1 8 44
SAE3 0 0
YHR080C 18 737
LRP1 1 0
KSP1 11 151
SAM35 0 0
STE12 10 28
IPI1 0 0
NAM8 10 127
YHR086W-A 6 17
RTC3 7 63
RPF1 0 0
GAR1 2 1
YNG2 1 0
MSR1 8 64
HXT4 7 45
AHT1 7 87
HXT1 16 1083
YHR095W 5 10
HXT5 19 588
YHR097C 15 342
SFB3 7 82
TRA1 17 22
GEP4 5 29
BIG1 1 0
KIC1 5 7
SBE22 10 179
GRE3 3 3
YPT35 0 0
TRR2 0 0
CDC12 1 0
GGA2 9 90
CTM1 5 87
ERP5 0 0
UBA4 2 1
YHR112C 10 40
APE4 10 77
BZZ1 13 205
DMA1 8 29
COX23 4 10
TOM71 14 505
ORC6 0 0
SET1 5 126
MSH1 7 112
LSM12 3 114
CIA2 2 1
EPT1 0 0
NDT80 8 13
YHR125W 0 0
ANS1 3 14
YHR127W 4 56
FUR1 5 190
ARP1 1 0
YHR130C 2 4
YHR131C 11 648
YHR131W-A 1 0
ECM14 8 10
IGO2 4 35
NSG1 3 3
WSS1 1 0
YCK1 15 332
SPL2 8 306
ARO9 7 41
YHR137C-A 2 6
YHR138C 5 164
SPS100 19 3078
YHR139C-A 11 1378
YHR140W 8 328
RPL42B 1 0
CHS7 3 4
DSE2 0 0
RPC10 0 0
DCD1 1 0
YHR145C 1 0
CRP1 3 6
MRPL6 0 0
IMP3 0 0
SKG6 10 50
PEX28 11 308
MTC6 7 32
SPO12 0 0
SPO16 1 0
RTT107 5 111
YSP1 12 131
LIN1 11 395
REC104 4 3
KEL1 15 359
TDA11 11 131
PEX18 4 12
YAP1801 6 20
MPC2 0 0
SOL3 1 0
DNA2 1 0
PRP8 13 104
YHR165W-A 3 49
CDC23 8 235
THP2 2 6
MTG2 8 12
DBP8 1 0
NMD3 2 1
ATG7 4 5
SPC97 7 66
YHR173C 9 413
ENO2 7 121
CTR2 1 0
YHR175W-A 3 2
FMO1 11 278
YHR177W 4 13
STB5 4 5
OYE2 2 2
YHR180W 7 175
YHR180W-A 1 0
YHR180C-B 0 0
SVP26 0 0
YHR182W 9 80
YHR182C-A 0 0
GND1 0 0
SSP1 8 475
PFS1 0 0
KOG1 5 5
IKI1 0 0
GPI16 0 0
PTH1 5 19
ERG9 3 6
CTF8 1 0
LNP1 3 2
EGD2 2 4
YHR193C-A 3 18
MDM31 14 340
NVJ1 2 3
UTP9 5 148
RIX1 0 0
AIM18 0 0
AIM46 6 24
NBL1 1 0
RPN10 2 1
PPX1 2 5
YHR202W 7 59
RPS4B 0 0
MNL1 17 291
SCH9 1 0
SKN7 4 6
SET5 9 167
BAT1 7 302
CRG1 4 13
YHR210C 7 112
FLO5 25 943
YHR212C 0 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 0 0
YHR214W 0 0
YHR214W-A 0 0
YHR214C-D 1 0
YHR214C-E 0 0
PHO12 3 20
IMD2 3 71
YHR217C 18 48
YHR218W 12 12
YHR218W-A 0 0
YHR219W 5 4
YHR219C-A 2 1
YIL177C 24 26
YIL177W-A 2 1
PAU14 0 0
VTH1 8 15
IMA3 0 0
