gene_name number_of_transposon_per_gene number_of_read_per_gene
YHR214C-E 2 1
PHO12 3 4
IMD2 5 17
YHR217C 10 25
YHR218W 10 9
YHR218W-A 0 0
YHR219W 3 2
YHR219C-A 1 0
YIL177C 20 29
YIL177W-A 1 0
PAU14 0 0
VTH1 15 491
IMA3 2 1
YIL171W-A 1 0
YIL169C 12 182
YIL166C 38 605
YIL165C 1 0
NIT1 16 226
YIL163C 17 299
SUC2 32 817
YIL161W 6 13
POT1 23 317
BNR1 32 373
AIM20 13 211
COA1 1 0
YIL156W-A 9 58
YIL156W-B 2 2
UBP7 39 790
GUT2 34 390
IMP2' 46 787
RRD1 45 686
YIL152W 20 299
ESL1 32 402
MCM10 8 77
MLP2 44 987
RPL40A 2 1
SLN1 5 10
ATG32 16 136
PAN6 15 183
NDC80 2 1
SSL2 11 87
YIL142C-A 1 0
CCT2 2 1
YIL141W 9 19
AXL2 37 693
REV7 14 72
TPM2 4 47
TMA108 44 707
OM45 13 82
VHS2 20 207
YIL134C-A 9 41
FLX1 3 3
RPL16A 2 1
CSM2 31 433
FKH1 22 292
ASG1 21 132
TAO3 38 326
MET18 15 67
RRT14 3 2
STH1 20 197
KGD1 12 92
AYR1 16 227
SIM1 51 701
POG1 11 76
QDR2 34 440
QDR1 46 318
RPI1 11 62
RHO3 0 0
PRM5 17 125
HIS5 23 341
YIL115W-A 4 13
NUP159 8 7
POR2 4 14
SDP1 18 376
HOS4 25 323
COX5B 7 24
HPM1 7 66
SEC24 3 2
YIL108W 52 590
PFK26 24 339
MOB1 5 20
SLM1 26 380
YIL105W-A 4 30
SHQ1 3 3
DPH1 5 8
YIL102C-A 0 0
YIL102C 7 22
XBP1 24 425
YIL100C-A 35 131
YIL100W 36 137
SGA1 39 624
FMC1 7 140
FYV10 3 7
BMT5 19 160
PRK1 36 774
LYS12 16 202
RSM25 10 61
YIL092W 35 762
UTP25 2 1
ICE2 0 0
YIL089W 17 110
AVT7 37 399
AIM19 14 88
YIL086C 12 173
KTR7 25 392
SDS3 8 36
CAB2 4 65
YIL082W 11 115
AIR1 13 100
THS1 2 1
YIL077C 24 593
SEC28 18 245
RPN2 8 71
SER33 29 512
SPO22 48 537
HOP1 22 161
YIL071W-A 2 6
PCI8 18 240
MAM33 8 78
RPS24B 6 25
YIL068W-A 6 87
SEC6 7 119
YIL067C 31 289
YIL066W-A 6 20
RNR3 33 432
FIS1 8 55
EFM4 20 130
YRB2 1 0
ARC15 2 1
SNP1 6 24
YIL060W 8 20
YIL059C 7 19
YIL058W 13 183
RGI2 6 19
VHR1 55 622
YIL055C 43 799
YIL054W 27 340
GPP1 5 57
RPL34B 1 0
MMF1 14 105
PCL7 17 73
DFG10 1 0
NEO1 5 19
YIL047C-A 19 431
SYG1 52 977
YIL046W-A 41 663
MET30 5 6
PIG2 33 319
AGE2 17 99
CBR1 18 357
PKP1 25 789
GVP36 10 213
APQ12 1 0
TED1 17 196
NOT3 9 68
PRM2 36 603
CST6 18 232
CKA1 25 181
CAP2 16 199
BCY1 8 18
YIL032C 12 189
ULP2 25 332
YIL030W-A 22 179
SSM4 81 1803
YIL029W-A 8 108
YIL029C 9 46
YIL028W 2 1
EMC5 11 256
IRR1 15 217
YIL025C 7 32
YIL024C 16 423
YKE4 43 1076
TIM44 2 1
RPB3 7 12
YIL021C-A 1 0
YIL020C-A 10 23
HIS6 21 368
FAF1 3 29
RPL2B 4 26
VID28 27 397
SNL1 16 94
BAR1 67 1127
YIL014C-A 5 79
MNT3 31 281
PDR11 135 1807
YIL012W 39 533
TIR3 29 220
DOT5 25 431
EST3 22 355
FAA3 104 2176
URM1 2 16
NAS2 37 663
YIA6 75 844
EPS1 156 2827
BET1 1 0
CFD1 15 338
YIL002W-A 16 129
INP51 224 3812
YIL001W 146 3528
SGN1 53 709
MPH1 243 5951
AIM21 130 1943
DJP1 60 1184
IST3 32 315
PAN1 224 4009
YIR007W 98 2137
PRI1 1 0
MSL1 4 8
DSN1 11 147
STS1 5 59
SQT1 1 0
GAT4 31 741
YIR014W 50 819
RPR2 1 0
YIR016W 51 554
MET28 68 1702
YIR017W-A 74 1813
YAP5 33 618
YIR018C-A 14 86
FLO11 31 248
YIR020C 6 48
YIR020W-A 11 82
YIR020C-B 6 14
MRS1 3 2
YIR021W-A 31 716
SEC11 0 0
DAL81 51 497
YIR023C-A 14 44
INA22 19 252
MND2 28 431
YVH1 6 184
DAL1 57 598
DAL4 66 1047
DAL2 46 1063
DCG1 38 390
YIR030W-A 12 92
DAL7 31 386
DAL3 54 615
MGA2 32 409
LYS1 13 223
YIR035C 26 524
IRC24 32 448
YIR036W-A 10 67
HYR1 5 25
GTT1 12 199
YPS6 16 52
YIR040C 1 0
PAU15 1 0
YIR042C 13 81
YJL225C 24 27
YJL225W-A 2 1
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 22 139
IMA4 4 3
YJL220W 1 0
HXT9 14 126
YJL218W 5 56
REE1 12 171
IMA5 8 151
YJL215C 7 37
HXT8 24 383
YJL213W 5 10
OPT1 33 520
YJL211C 21 230
PEX2 31 309
CBP1 3 2
NUC1 17 224
LAA1 49 827
YJL206C 17 345
NCE101 16 290
RCY1 0 0
PRP21 4 18
YJL202C 9 147
ECM25 46 524
ACO2 31 312
MBB1 18 216
PHO90 43 778
UBP12 45 1000
YJL197C-A 0 0
ELO1 12 43
YJL195C 0 0
CDC6 1 0
YJL193W 8 125
SOP4 21 180
RPS14B 18 258
RPS22A 3 2
RPL39 0 0
BUD19 0 0
SWE1 25 180
MNN5 24 213
ATG36 16 329
GON7 0 0
MNN11 4 6
YJL182C 17 70
YJL181W 29 273
ATP12 1 0
PFD1 3 2
ATG27 14 195
RPL17B 5 11
SWI3 6 128
YJL175W 3 7
KRE9 0 0
RFA3 0 0
CPS1 23 548
YJL171C 9 82
ASG7 7 162
YJL169W 3 7
SET2 14 82
ERG20 0 0
QCR8 4 18
HAL5 21 233
TPK1 18 211
YJL163C 36 475
JJJ2 26 416
FMP33 22 147
YJL160C 11 80
HSP150 6 11
CIS3 12 75
FAR1 35 429
YJL156W-A 19 464
SSY5 1 0
FBP26 27 262
VPS35 8 111
INO1 5 35
YJL152W 57 1218
SNA3 42 817
YJL150W 19 128
DAS1 9 64
RPA34 10 81
YJL147C 2 1
IDS2 25 303
SFH5 16 139
YJL144W 5 60
TIM17 0 0
IRC9 6 17
YAK1 12 93
RPB4 1 0
YUR1 21 89
TIF2 6 10
GLG2 20 246
YJL136W-A 6 19
RPS21B 0 0
YJL135W 17 425
LCB3 26 396
YJL133C-A 18 259
MRS3 21 114
YJL132W 35 506
AIM23 3 3
URA2 85 1472
TRK1 13 141
PBS2 12 120
YJL127W-A 4 28
YJL127C-B 1 0
SPT10 22 348
NIT2 3 40
GCD14 2 1
LSM1 0 0
MTC1 16 184
ALB1 2 23
RPE1 3 2
YJL120W 15 172
YJL119C 17 120
YJL118W 18 157
PHO86 9 14
NCA3 21 339
ASF1 8 33
MDV1 31 403
CCT7 4 18
GZF3 15 231
UTP10 6 7
PRM10 15 163
YJL107C 6 37
IME2 12 57
SET4 25 247
PAM16 3 10
GSM1 21 548
MEF2 1 0
GSH1 8 34
LSB6 33 462
CHS6 25 248
SAP185 31 531
PHS1 0 0
MRPL49 0 0
BCK1 9 37
KHA1 41 580
TOK1 19 128
SRS2 50 570
GWT1 1 0
DPB11 1 0
SIP4 39 291
ARG3 3 6
TRL1 1 0
YJL086C 29 275
EXO70 3 2
ALY2 26 460
TAX4 32 377
IML2 20 330
ARP4 0 0
SCP160 19 263
PRY1 13 206
PRY3 73 1674
YJL077W-B 1 0
ICS3 22 384
YJL077W-A 2 2
NET1 34 349
APQ13 15 138
SMC3 1 0
JEM1 27 457
PSF2 0 0
ARG2 3 2
YJL070C 35 526
UTP18 2 2
YJL068C 19 418
YJL067W 14 206
MPM1 22 537
DLS1 8 31
YJL064W 6 21
MRPL8 1 0
COA3 2 1
LAS21 2 1
NUP82 1 0
BNA3 13 103
YHC3 28 206
BIT61 21 316
IKS1 21 233
ZAP1 5 64
YJL055W 32 333
TIM54 7 53
PEP8 1 0
YJL052C-A 22 373
TDH1 21 224
IRC8 77 1411
MTR4 2 1
YJL049W 13 138
UBX6 17 153
YJL047C-A 10 83
RTT101 17 139
AIM22 11 164
YJL045W 37 492
GYP6 38 351
YJL043W 63 1267
MHP1 61 1025
NSP1 0 0
NUP192 2 17
LOH1 9 52
IRC18 15 63
SNX4 4 15
TAD2 1 0
KAR2 2 1
HCA4 2 1
YJL032W 0 0
BET4 0 0
MAD2 37 1222
VPS53 14 101
YJL028W 78 2081
YJL027C 96 1963
RNR2 6 7
YJL026C-A 0 0
RRN7 3 21
APS3 20 104
PET130 0 0
YJL022W 0 0
BBC1 59 1004
YJL020W-A 3 24
MPS3 43 905
YJL016W 75 1376
YJL015C 64 1987
CCT3 1 0
MAD3 91 2153
VTC4 77 1020
RPC17 0 0
NOP9 12 60
YJL009W 9 123
CCT8 2 1
YJL007C 39 1629
CTK2 6 66
CYR1 20 221
SYS1 22 485
COX16 3 7
OST1 5 8
PRE3 5 4
AVT1 213 4227
MPP10 35 506
YJR003C 142 3227
SAG1 172 4210
APL1 70 752
LSO1 19 164
POL31 0 0
SUI2 9 61
MHO1 57 856
TDH2 46 940
MET3 77 1157
SPC1 20 262
YJR011C 16 103
YJR012C 41 663
GPI14 1 0
TMA22 18 184
YJR015W 61 930
ILV3 10 33
ESS1 2 2
YJR018W 15 33
TES1 64 2286
YJR020W 30 880
REC107 55 840
LSM8 0 0
YJR023C 1 0
MDE1 32 316
BNA1 23 449
YJR030C 93 2026
GEA1 93 1716
CPR7 5 13
RAV1 20 161
PET191 1 0
RAD26 52 1161
HUL4 33 447
YJR037W 3 3
YJR038C 13 144
YJR039W 49 996
GEF1 31 163
URB2 2 1
NUP85 5 33
POL32 26 318
VPS55 7 9
SSC1 0 0
TAH11 2 1
ANB1 15 191
CYC1 5 41
UTR1 81 6120
ISY1 29 460
OSM1 39 656
RAD7 34 591
BFA1 23 335
KCH1 25 268
HIT1 4 29
YJR056C 8 84
CDC8 0 0
APS2 16 213
PTK2 13 62
CBF1 6 16
YJR061W 50 1275
NTA1 16 181
RPA12 4 13
CCT5 2 1
ARP3 0 0
TOR1 38 448
YAE1 0 0
RFC2 0 0
HAM1 11 90
LIA1 7 110
YJR071W 13 197
NPA3 12 49
OPI3 0 0
MOG1 12 85
HOC1 9 48
CDC11 9 31
MIR1 4 7
BNA2 84 1839
YJR079W 29 224
AIM24 13 81
EAF6 8 16
ACF4 11 36
YJR084W 19 308
YJR085C 4 24
STE18 2 8
YJR087W 8 59
EMC2 13 129
BIR1 28 544
GRR1 15 151
JSN1 36 690
BUD4 67 1010
FIP1 4 24
IME1 30 496
RPL43B 4 11
SFC1 20 255
YJR096W 24 208
JJJ3 2 2
YJR098C 22 224
YUH1 10 48
AIM25 12 228
RSM26 2 3
VPS25 0 0
URA8 88 1414
SOD1 2 5
ADO1 2 1
ECM27 38 883
YJR107W 5 21
ABM1 31 409
CPA2 14 90
YMR1 36 516
YJR111C 19 385
NNF1 0 0
YJR112W-A 21 521
RSM7 3 10
YJR114W 1 0
YJR115W 25 519
TDA4 30 381
STE24 18 302
ILM1 6 7
JHD2 39 629
YJR120W 33 398
ATP2 0 0
IBA57 1 0
RPS5 0 0
YJR124C 18 359
ENT3 15 156
VPS70 20 355
RSF2 113 2511
YJR128W 28 348
EFM3 29 609
STR2 18 114
MNS1 46 851
NMD5 9 29
XPT1 17 111
SGM1 19 322
MCM22 7 60
TIM8 2 1
TTI2 0 0
MET5 67 1281
IML1 8 50
HOM6 1 0
HIR3 31 276
YJR140W-A 3 2
YJR141W 0 0
YJR142W 13 171
PMT4 12 82
MGM101 1 0
RPS4A 3 2
YJR146W 29 738
HMS2 20 188
BAT2 60 998
YJR149W 20 325
DAN1 16 208
DAN4 14 222
YJR151W-A 2 8
DAL5 24 104
PGU1 6 33
YJR154W 60 953
AAD10 32 830
THI11 14 123
YJR157W 1 0
HXT16 4 3
SOR1 1 0
MPH3 9 51
COS5 4 4
YJR162C 3 2
YKL225W 14 100
PAU16 1 0
YKL223W 2 51
YKL222C 16 142
MCH2 45 472
FRE2 15 169
COS9 11 162
SRY1 38 643
JEN1 42 983
URA1 9 64
OXP1 52 1071
YRA2 7 49
DOA1 0 0
SAC1 3 2
TRP3 18 251
UBA1 1 0
STE6 42 633
CBT1 6 29
EMC3 7 134
ADD66 7 13
LOS1 13 55
EAP1 22 158
TOR2 6 5
YKL202W 5 51
MNN4 44 665
PTK1 171 4612
PEX1 84 1101
YKT6 2 6
MIA40 3 12
MST1 1 0
SDS22 1 0
ACP1 0 0
DPH2 11 108
CNB1 7 71
HYM1 12 112
PXA2 20 252
FAT3 61 1077
MTR2 4 10
ASH1 31 344
SPE1 10 82
YKL183C-A 16 376
LOT5 34 1042
FAS1 3 2
PRS1 0 0
RPL17A 0 0
COY1 12 131
STE3 13 124
YKL177W 3 47
LST4 12 85
ZRT3 19 300
TPO5 9 32
SNU114 5 4
EBP2 4 15
NNK1 26 418
MRPL38 1 0
YKL169C 2 4
KKQ8 27 457
MRP49 5 44
TPK3 29 364
YKL165C-A 7 12
MCD4 1 0
PIR1 8 20
PIR3 8 67
YKL162C-A 1 0
YKL162C 2 1
KDX1 15 36
ELF1 4 52
RCN1 8 45
APE2 49 790
RPS27A 5 14
YKL156C-A 3 5
RSM22 3 14
SRP102 1 0
YKL153W 3 2
GPM1 2 1
YKL151C 49 862
MCR1 15 66
DBR1 8 25
SDH1 11 52
YKL147C 27 438
AVT3 29 372
RPT1 0 0
YKL145W-A 0 0
RPC25 0 0
LTV1 14 239
MRP8 2 1
SDH3 0 0
TGL1 19 291
CTK1 2 10
HSK3 0 0
MRPL31 0 0
CMC1 3 5
YKL136W 5 40
APL2 14 175
OCT1 3 2
YKL133C 13 54
RMA1 14 154
YKL131W 8 75
SHE2 7 29
MYO3 34 303
PMU1 21 561
PGM1 49 817
YPK1 3 6
RRN3 9 102
SSH4 22 288
YKL123W 1 0
SRP21 1 0
DGR2 16 241
OAC1 14 116
VPH2 5 45
YKL118W 13 204
SBA1 9 48
PRR1 23 201
YKL115C 15 43
APN1 17 328
RAD27 13 84
ABF1 2 2
YKL111C 4 32
KTI12 17 154
HAP4 8 104
SLD2 9 145
YKL107W 11 57
YKL106C-A 9 161
AAT1 8 57
SEG2 58 745
GFA1 1 0
APE1 33 451
YKL102C 30 575
HSL1 19 117
YPF1 19 319
YKL100W-A 4 25
UTP11 0 0
MTC2 18 132
YKL097C 23 385
YKL096C-B 3 2
CWP2 5 5
CWP1 13 114
YJU2 8 43
YJU3 12 94
MBR1 11 92
BUD2 28 289
YKL091C 16 267
CUE2 34 625
MIF2 2 1
CAB3 5 5
CYT2 3 8
SRX1 48 742
MDH1 8 42
HOT13 15 319
YKL083W 2 1
RRP14 0 0
TEF4 18 85
VMA5 0 0
SMY1 23 192
DHR2 3 32
YKL077W 10 126
PSY1 3 7
YKL075C 19 166
MUD2 25 424
LHS1 17 134
STB6 38 688
YKL071W 20 403
YKL070W 8 94
YKL069W 13 152
YKL068W-A 7 98
NUP100 30 537
YNK1 7 40
YKL066W 29 380
YKL065W-A 3 2
YET1 7 58
MNR2 49 825
YKL063C 7 75
MSN4 14 81
BLI1 6 34
FBA1 0 0
MPE1 23 294
TOA2 0 0
NUP120 2 1
TMA19 4 4
OAR1 0 0
DEF1 4 18
MDM35 1 0
YKL053W 16 79
ASK1 29 560
SFK1 42 670
YKL050C 43 910
CSE4 1 0
ELM1 12 65
ANR2 30 317
DCW1 27 505
PRI2 8 59
YKL044W 8 31
PHD1 12 122
SPC42 4 5
VPS24 1 0
NFU1 13 65
PTM1 15 518
RGT1 39 371
AIM26 41 575
YKL036C 36 402
UGP1 0 0
TUL1 43 898
YKL033W-A 12 85
TTI1 1 0
IXR1 56 854
YKL031W 37 818
YKL030W 81 2469
MAE1 192 4137
TFA1 7 20
TCD2 65 1363
GPX1 10 164
PAN3 52 1091
URA6 2 1
YKL023C-A 22 454
YKL023W 21 366
CDC16 22 503
MAK11 27 362
SPT23 35 615
RAM2 0 0
YKL018C-A 12 167
SWD2 2 1
HCS1 76 791
ATP7 3 10
PUT3 65 984
URB1 10 48
ARC19 0 0
PRP40 21 143
CCE1 32 531
UFD4 148 2494
MRT4 3 34
LAC1 73 1754
CAP1 39 484
SFT1 6 34
RPL14A 0 0
BYE1 135 2522
AUR1 9 23
MRP17 1 0
DID4 11 71
MET14 43 482
VPS1 1 0
PAP1 22 293
OSH6 127 2343
ECM9 4 18
YKR005C 139 3109
MRPL13 2 16
MEH1 16 144
RSC4 2 1
FOX2 148 4278
TOF2 68 1232
YKR011C 45 925
YKR012C 24 266
PRY2 61 776
YPT52 7 62
YKR015C 91 1088
MIC60 7 19
HEL1 47 604
YKR018C 75 1557
IRS4 35 219
VPS51 0 0
ALY1 52 847
NTR2 10 109
YKR023W 43 846
DBP7 7 10
RPC37 8 71
GCN3 1 0
BCH2 70 1157
SAP190 31 536
SET3 23 249
GMH1 17 233
SPO14 46 561
YKR032W 37 816
YKR033C 12 82
DAL80 23 334
OPI8 1 0
DID2 1 0
CAF4 58 1311
SPC34 1 0
KAE1 1 0
GAP1 48 834
YKR040C 32 481
YKR041W 59 1048
UTH1 12 146
SHB17 33 449
UIP5 62 1424
YKR045C 31 568
PET10 7 159
YKR047W 7 31
NAP1 10 90
FMP46 7 24
TRK2 46 429
YKR051W 20 537
MRS4 8 87
YSR3 48 761
DYN1 16 184
RHO4 12 139
TRM2 68 1121
RPS21A 2 25
GLG1 17 93
TIF1 4 44
UTP30 21 137
KTR2 33 617
TFA2 2 6
LAS1 1 0
OAF3 34 443
PAM17 4 11
CCP1 29 312
GPT2 44 580
BET3 1 0
MET1 38 356
YKR070W 46 474
DRE2 6 34
SIS2 24 144
YKR073C 25 472
AIM29 6 26
YKR075C 21 324
YKR075W-A 14 192
ECM4 30 631
MSA2 20 84
YKR078W 20 275
TRZ1 8 27
MTD1 17 339
RPF2 0 0
NUP133 1 0
DAD2 0 0
HBS1 17 213
MRPL20 3 4
PRP16 13 101
OMA1 19 128
TVP38 13 243
TGL4 42 563
PXL1 43 1036
SRL3 17 241
SRP40 39 443
PTR2 41 960
RPL40B 2 1
MLP1 29 239
PCC1 1 0
ESL2 58 1192
PCK1 31 548
UBP11 39 442
BAS1 11 59
SKG1 17 108
SIR1 26 271
FLO10 53 885
NFT1 35 402
YKR104W 6 62
VBA5 6 100
GEX2 24 586
YLL067C 10 12
YLL067W-A 0 0
YLL066W-B 8 23
YLL066C 9 8
YLL066W-A 0 0
YLL065W 9 32
PAU18 0 0
AYT1 23 378
MHT1 24 380
MMP1 27 325
GTT2 29 321
YLL059C 30 950
YLL058W 21 194
JLP1 36 866
YLL056C 26 316
YCT1 13 134
YLL054C 33 345
YLL053C 12 429
AQY2 7 23
FRE6 35 604
COF1 3 5
LDB18 2 5
YBT1 49 843
YLL047W 14 84
RNP1 21 178
RPL8B 5 7
YLL044W 4 14
FPS1 6 20
ATG10 2 10
SDH2 8 36
VPS13 103 2230
UBI4 7 72
ENT4 52 1401
YLL037W 12 56
PRP19 0 0
GRC3 3 3
RIX7 1 0
IRC19 0 0
YLL032C 27 271
GPI13 2 1
RRT7 19 345
FRA1 65 838
TPO1 50 772
ISA1 1 0
HSP104 55 1456
PAU17 23 182
SSA2 17 352
POM33 38 451
HIF1 38 709
SPA2 65 945
YLL020C 5 17
KNS1 44 349
YLL019W-A 3 8
COX19 1 0
DPS1 1 0
BPT1 97 1215
EMC6 8 92
PUF3 92 2235
YEH1 130 3752
SOF1 5 7
PSR1 50 703
COX17 2 2
DRS1 10 74
YLL007C 40 230
YLL006W-A 46 972
MMM1 16 109
SPO75 88 1103
ORC3 0 0
SFI1 27 431
RTT109 34 203
DNM1 48 459
YLR001C 241 5384
NOC3 3 2
CMS1 56 510
THI73 111 2250
SSL1 15 584
SSK1 90 1466
NSE1 2 11
PAM18 1 0
RLP24 0 0
TEN1 0 0
LOT6 25 765
YLR012C 9 70
GAT3 14 170
PPR1 75 1371
BRE2 24 187
PML1 47 1054
MEU1 30 622
POM34 34 497
PSR2 38 753
YEH2 35 404
IRC25 6 11
SDO1 2 1
IZH3 19 311
UBR2 231 6451
SNF7 0 0
SED5 0 0
AAT2 1 0
ADE16 39 706
RPL15A 0 0
YLR030W 12 149
YLR031W 11 119
RAD5 14 78
RSC58 1 0
SMF3 15 86
MLH2 55 1503
YLR036C 12 23
PAU23 10 72
COX12 0 0
RIC1 10 41
AFB1 8 24
YLR041W 1 0
YLR042C 13 86
TRX1 3 14
PDC1 17 165
STU2 22 222
YLR046C 10 29
FRE8 29 566
RPS0B 3 3
YLR049C 13 138
YLR050C 7 16
FCF2 4 4
IES3 3 3
YLR053C 3 6
OSW2 42 602
SPT8 14 44
ERG3 4 32
MNL2 32 333
SHM2 2 2
REX2 55 1253
FRS1 2 1
RPL22A 2 2
BUD28 0 0
BMT6 10 58
PER33 7 65
ENV10 2 1
SPC3 2 1
PET309 1 0
FYV7 3 9
MEF1 5 9
XYL2 20 301
RGR1 12 215
YLR072W 11 93
RFU1 27 156
BUD20 3 4
RPL10 0 0
YLR076C 0 0
FMP25 25 455
BOS1 7 89
SIC1 1 0
EMP46 20 603
GAL2 27 299
SRL2 27 355
EMP70 24 397
RAX2 48 699
ARP6 2 2
SMC4 2 1
CSF1 71 1209
GAA1 2 1
ALT1 2 2
XDJ1 25 306
GEP5 5 49
SUL2 71 1637
NYV1 15 153
GIS3 65 1503
IOC2 21 100
KIN2 23 315
HRT3 12 177
CHA4 25 342
ICT1 15 115
MIM2 0 0
ERG27 3 2
YLR101C 8 68
APC9 9 31
CDC45 0 0
LCL2 9 129
SEN2 1 0
MDN1 6 8
REX3 19 336
YLR108C 21 664
AHP1 7 79
CCW12 8 18
YLR111W 13 145
YLR112W 16 198
HOG1 14 82
AVL9 13 81
CFT2 2 2
MSL5 11 93
CLF1 10 131
YLR118C 7 148
SRN2 12 168
YPS1 26 314
YLR120W-A 7 76
YPS3 42 304
YLR122C 6 26
YLR123C 3 17
YLR124W 16 87
YLR125W 4 15
YLR126C 12 56
APC2 3 2
DCN1 14 152
DIP2 1 0
ZRT2 31 483
ACE2 95 2448
USB1 0 0
CKI1 9 75
PDC5 23 363
SLX4 30 937
TIS11 10 107
RKM5 55 1013
NHA1 20 321
SLS1 0 0
YLR140W 25 157
RRN5 3 5
PUT1 17 353
DPH6 11 20
ACF2 40 777
RMP1 1 0
SPE4 11 102
YLR146W-A 0 0
SMD3 0 0
PEP3 8 74
YLR149C 12 216
YLR149C-A 1 0
STM1 10 58
PCD1 13 98
YLR152C 30 383
ACS2 2 1
RNH203 8 126
YLR154W-A 9 22
YLR154W-B 15 20
TAR1 7 8
YLR154W-E 4 66
YLR154W-F 0 0
YLR154C-G 6 6
YLR154C-H 3 2
ASP3-1 4 3
YLR156W 1 0
YLR156C-A 0 0
ASP3-2 1 0
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 1 0
ASP3-3 4 3
YLR159W 3 2
YLR159C-A 4 3
ASP3-4 6 5
YLR161W 2 1
YLR162W 41 696
RRT15 12 64
MAS1 2 1
YLR163W-A 0 0
SHH4 2 35
PUS5 7 95
SEC10 2 1
RPS31 1 0
UPS2 7 39
YLR169W 28 228
APS1 24 125
YLR171W 11 113
DPH5 7 23
YLR173W 38 615
IDP2 21 181
CBF5 6 17
RFX1 16 180
YLR177W 16 234
TFS1 6 19
YLR179C 23 290
SAM1 14 220
VTA1 6 29
SWI6 4 25
TOS4 29 468
YLR184W 13 141
RPL37A 2 1
EMG1 0 0
SKG3 30 260
MDL1 52 946
ATG26 21 223
MMR1 15 238
PEX13 9 51
HCR1 5 28
UPS1 3 62
YLR194C 8 111
NMT1 1 0
PWP1 5 49
NOP56 3 3
YLR198C 3 3
PBA1 9 64
YKE2 5 5
COQ9 1 0
YLR202C 24 196
MSS51 1 0
QRI5 1 0
HMX1 22 369
ENT2 7 32
HRD3 27 329
SEC13 0 0
PNP1 15 139
CLB4 4 10
ATG38 4 11
TUB4 6 6
CRR1 22 266
FRE1 10 102
CDC123 4 24
CPR6 12 327
YLR217W 6 126
COA4 23 183
MSC3 12 273
CCC1 14 165
RSA3 10 255
UTP13 2 1
YLR222C-A 1 0
IFH1 19 407
YLR224W 15 89
YLR225C 12 105
BUR2 6 8
ADY4 22 295
ECM22 21 102
CDC42 1 0
YLR230W 2 1
BNA5 14 179
YLR232W 9 69
EST1 24 368
TOP3 0 0
YLR235C 15 195
YLR236C 38 718
THI7 35 567
FAR10 12 103
LIP2 1 0
VPS34 1 0
CSC1 6 19
ARV1 2 8
GPN3 0 0
MAP1 3 2
CDD1 4 41
ERF2 19 133
IRC20 24 202
RCK2 14 127
YEF3 1 0
SSP120 0 0
SYM1 1 0
YLR252W 1 0
MCP2 25 310
NDL1 6 32
YLR255C 37 402
HAP1 42 434
YLR257W 12 64
GSY2 32 606
HSP60 3 2
LCB5 26 385
VPS63 0 0
YPT6 0 0
TMA7 4 25
RED1 24 284
RPS28B 0 0
YLR264C-A 0 0
NEJ1 5 26
PDR8 29 422
BOP2 8 42
SEC22 0 0
YLR269C 11 182
DCS1 9 43
YLR271W 7 22
YCS4 2 3
PIG1 15 103
MCM5 1 0
SMD2 2 1
DBP9 1 0
YSH1 0 0
YLR278C 28 449
YLR279W 33 271
YLR280C 33 348
YLR281C 33 378
YLR282C 10 57
YLR283W 10 191
ECI1 10 136
NNT1 2 5
YLR285C-A 6 43
CTS1 6 41
YLR286W-A 0 0
YLR287C 9 87
RPS30A 2 1
MEC3 19 239
GUF1 16 158
YLR290C 4 6
GCD7 1 0
SEC72 2 19
GSP1 0 0
YLR294C 9 46
ATP14 1 0
YLR296W 19 228
YLR297W 2 5
YHC1 10 58
ECM38 71 1437
YLR299C-A 11 124
EXG1 11 118
HRI1 4 4
YLR302C 17 274
MET17 5 8
ACO1 7 25
STT4 6 6
UBC12 4 15
CDA1 11 74
YLR307C-A 1 0
CDA2 16 156
IMH1 33 281
CDC25 3 18
YLR311C 14 97
YLR312C 9 53
MRPL15 1 0
SPH1 11 82
CDC3 0 0
NKP2 5 24
TAD3 1 0
YLR317W 0 0
EST2 30 397
BUD6 10 68
MMS22 5 28
SFH1 6 32
VPS65 3 14
CWC24 4 4
PEX30 4 3
RPL38 1 0
YLR326W 14 132
TMA10 2 3
NMA1 18 375
REC102 8 171
CHS5 6 61
JIP3 2 3
MID2 4 17
RPS25B 12 55
YLR334C 15 68
NUP2 9 30
SGD1 8 15
VRP1 5 39
OPI9 1 0
YLR339C 0 0
RPP0 1 0
SPO77 5 21
FKS1 6 48
YLR342W-A 12 44
GAS2 15 171
RPL26A 8 41
YLR345W 13 55
YLR346C 3 2
KAP95 1 0
YLR347W-A 0 0
DIC1 33 731
YLR349W 15 404
ORM2 2 1
NIT3 12 48
YLR352W 13 109
BUD8 20 94
TAL1 2 1
ILV5 3 4
ATG33 7 50
RSC2 9 50
YLR358C 9 96
ADE13 0 0
VPS38 6 56
DCR2 16 355
YLR361C-A 2 1
STE11 24 256
NMD4 4 63
YLR363W-A 0 0
GRX8 1 0
YLR365W 3 26
YLR364C-A 2 1
YLR366W 14 118
RPS22B 9 80
MDM30 2 3
SSQ1 1 0
ARC18 0 0
ROM2 11 86
ELO3 6 7
VID22 4 30
YLR374C 29 320
STP3 21 257
PSY3 8 69
FBP1 29 733
SEC61 1 0
YLR379W 1 0
CSR1 31 527
CTF3 2 6
NAM2 0 0
SMC6 2 9
IKI3 16 78
SWC7 3 4
VAC14 6 53
REH1 7 61
RPS29A 2 2
STE23 36 577
