gene_name number_of_transposon_per_gene number_of_read_per_gene
YIL171W-A 0 0
YIL169C 3 2
YIL166C 17 424
YIL165C 6 90
NIT1 3 2
YIL163C 1 0
SUC2 15 646
YIL161W 1 0
POT1 9 224
BNR1 20 111
AIM20 2 3
COA1 11 159
YIL156W-A 8 129
YIL156W-B 3 45
UBP7 9 27
GUT2 19 143
IMP2' 14 601
RRD1 8 114
YIL152W 6 33
ESL1 13 254
MCM10 6 7
MLP2 13 95
RPL40A 0 0
SLN1 7 9
ATG32 5 7
PAN6 1 0
NDC80 0 0
SSL2 6 6
YIL142C-A 1 0
CCT2 6 6
YIL141W 8 51
AXL2 17 991
REV7 5 24
TPM2 2 1
TMA108 13 122
OM45 6 1383
VHS2 6 8
YIL134C-A 0 0
FLX1 2 2
RPL16A 0 0
CSM2 5 22
FKH1 8 202
ASG1 3 8
TAO3 29 307
MET18 5 77
RRT14 1 0
STH1 10 45
KGD1 23 347
AYR1 4 86
SIM1 20 800
POG1 3 7
QDR2 13 969
QDR1 8 158
RPI1 1 0
RHO3 2 1
PRM5 2 1
HIS5 8 103
YIL115W-A 0 0
NUP159 3 2
POR2 0 0
SDP1 4 15
HOS4 13 95
COX5B 4 5
HPM1 5 70
SEC24 10 15
YIL108W 14 345
PFK26 5 5
MOB1 1 0
SLM1 8 50
YIL105W-A 1 0
SHQ1 2 1
DPH1 8 55
YIL102C-A 0 0
YIL102C 0 0
XBP1 9 26
YIL100C-A 8 75
YIL100W 8 75
SGA1 13 928
FMC1 0 0
FYV10 13 74
BMT5 5 152
PRK1 8 83
LYS12 7 185
RSM25 11 43
YIL092W 12 248
UTP25 10 15
ICE2 6 25
YIL089W 4 4
AVT7 15 101
AIM19 6 144
YIL086C 9 139
KTR7 18 300
SDS3 7 147
CAB2 1 0
YIL082W 4 12
AIR1 4 11
THS1 5 5
YIL077C 11 234
SEC28 5 49
RPN2 8 7
SER33 16 217
SPO22 16 2071
HOP1 8 105
YIL071W-A 1 0
PCI8 11 93
MAM33 9 34
RPS24B 2 1
YIL068W-A 1 0
SEC6 3 2
YIL067C 11 120
YIL066W-A 4 56
RNR3 19 505
FIS1 7 376
EFM4 13 246
YRB2 1 0
ARC15 0 0
SNP1 0 0
YIL060W 4 14
YIL059C 3 4
YIL058W 5 9
RGI2 7 7
VHR1 28 1082
YIL055C 11 176
YIL054W 7 204
GPP1 5 53
RPL34B 0 0
MMF1 5 115
PCL7 2 1
DFG10 3 3
NEO1 3 13
YIL047C-A 7 190
SYG1 28 1025
YIL046W-A 16 468
MET30 5 5
PIG2 10 103
AGE2 8 133
CBR1 13 168
PKP1 12 143
GVP36 3 5
APQ12 3 6
TED1 14 700
NOT3 7 110
PRM2 14 207
CST6 12 361
CKA1 8 15
CAP2 4 3
BCY1 11 225
YIL032C 3 28
ULP2 12 138
YIL030W-A 6 84
SSM4 44 4214
YIL029W-A 3 2
YIL029C 2 4
YIL028W 0 0
EMC5 5 18
IRR1 7 28
YIL025C 3 23
YIL024C 9 12
YKE4 21 1912
TIM44 3 4
RPB3 6 8
YIL021C-A 0 0
YIL020C-A 5 44
HIS6 12 1031
FAF1 4 5
RPL2B 1 0
VID28 15 496
SNL1 6 15
BAR1 18 951
YIL014C-A 2 1
MNT3 16 367
PDR11 46 1114
YIL012W 16 336
TIR3 8 17
DOT5 8 101
EST3 6 33
FAA3 23 419
URM1 0 0
NAS2 19 671
YIA6 13 72
EPS1 52 2760
BET1 0 0
CFD1 10 210
YIL002W-A 2 1
INP51 43 928
YIL001W 32 658
SGN1 15 197
MPH1 43 900
AIM21 37 561
DJP1 10 113
IST3 10 114
PAN1 63 1582
YIR007W 32 1557
PRI1 1 0
MSL1 5 36
DSN1 6 8
STS1 4 5
SQT1 2 1
GAT4 10 276
YIR014W 14 1111
RPR2 0 0
YIR016W 16 325
MET28 24 196
YIR017W-A 33 357
YAP5 16 498
YIR018C-A 3 4
FLO11 20 224
YIR020C 1 0
YIR020W-A 2 8
YIR020C-B 5 11
MRS1 7 15
YIR021W-A 11 245
SEC11 2 2
DAL81 16 138
YIR023C-A 0 0
INA22 7 57
MND2 19 1441
YVH1 0 0
DAL1 20 228
DAL4 27 2485
DAL2 6 51
DCG1 7 124
YIR030W-A 1 0
DAL7 16 804
DAL3 17 384
MGA2 24 493
LYS1 9 60
YIR035C 25 1202
IRC24 15 953
YIR036W-A 4 10
HYR1 6 37
GTT1 2 2
YPS6 7 48
YIR040C 4 6
PAU15 3 53
YIR042C 2 1
YJL225C 35 62
YJL225W-A 1 0
PAU1 0 0
YJL222W-B 1 0
YJL222W-A 2 1
VTH2 6 24
IMA4 3 2
YJL220W 0 0
HXT9 4 56
YJL218W 2 3
REE1 8 185
IMA5 13 151
YJL215C 10 483
HXT8 18 847
YJL213W 5 7
OPT1 4 10
YJL211C 13 305
PEX2 15 116
CBP1 9 81
NUC1 6 244
LAA1 8 44
YJL206C 19 848
NCE101 10 161
RCY1 5 5
PRP21 3 7
YJL202C 3 12
ECM25 21 676
ACO2 7 13
MBB1 3 6
PHO90 27 1246
UBP12 16 327
YJL197C-A 0 0
ELO1 3 7
YJL195C 0 0
CDC6 0 0
YJL193W 0 0
SOP4 5 35
RPS14B 6 22
RPS22A 1 0
RPL39 3 2
BUD19 3 2
SWE1 9 273
MNN5 13 127
ATG36 17 1111
GON7 0 0
MNN11 1 0
YJL182C 8 100
YJL181W 13 652
ATP12 5 27
PFD1 2 1
ATG27 2 1
RPL17B 2 1
SWI3 4 3
YJL175W 1 0
KRE9 0 0
RFA3 0 0
CPS1 9 11
YJL171C 5 99
ASG7 8 87
YJL169W 6 45
SET2 10 72
ERG20 1 0
QCR8 3 9
HAL5 5 433
TPK1 10 93
YJL163C 21 1140
JJJ2 10 510
FMP33 10 185
YJL160C 4 10
HSP150 4 17
CIS3 2 3
FAR1 10 130
YJL156W-A 7 47
SSY5 7 8
FBP26 2 1
VPS35 4 5
INO1 2 4
YJL152W 15 674
SNA3 10 265
YJL150W 12 410
DAS1 9 55
RPA34 2 1
YJL147C 5 28
IDS2 8 117
SFH5 5 38
YJL144W 3 51
TIM17 3 19
IRC9 3 2
YAK1 10 82
RPB4 0 0
YUR1 8 62
TIF2 1 0
GLG2 9 46
YJL136W-A 3 27
RPS21B 2 1
YJL135W 5 60
LCB3 6 16
YJL133C-A 5 65
MRS3 1 0
YJL132W 14 636
AIM23 4 13
URA2 47 3369
TRK1 9 12
PBS2 3 2
YJL127W-A 1 0
YJL127C-B 2 1
SPT10 14 376
NIT2 10 171
GCD14 1 0
LSM1 2 1
MTC1 10 106
ALB1 1 0
RPE1 5 11
YJL120W 3 7
YJL119C 5 20
YJL118W 12 292
PHO86 4 4
NCA3 5 41
ASF1 2 1
MDV1 12 86
CCT7 1 0
GZF3 6 11
UTP10 11 23
PRM10 3 4
YJL107C 4 11
IME2 9 84
SET4 5 46
PAM16 0 0
GSM1 5 20
MEF2 7 9
GSH1 4 78
LSB6 7 99
CHS6 7 29
SAP185 12 112
PHS1 0 0
MRPL49 0 0
BCK1 4 7
KHA1 11 806
TOK1 15 80
SRS2 14 1573
GWT1 4 11
DPB11 7 241
SIP4 16 314
ARG3 2 1
TRL1 0 0
YJL086C 5 33
EXO70 6 13
ALY2 6 42
TAX4 7 64
IML2 7 106
ARP4 1 0
SCP160 9 92
PRY1 10 271
PRY3 30 3731
YJL077W-B 1 0
ICS3 9 673
YJL077W-A 1 0
NET1 18 290
APQ13 7 97
SMC3 4 6
JEM1 3 3
PSF2 1 0
ARG2 3 2
YJL070C 12 269
UTP18 3 2
YJL068C 12 182
YJL067W 4 23
MPM1 5 48
DLS1 7 308
YJL064W 3 4
MRPL8 2 1
COA3 3 11
LAS21 5 4
NUP82 2 1
BNA3 8 113
YHC3 7 22
BIT61 3 2
IKS1 3 4
ZAP1 11 53
YJL055W 9 222
TIM54 1 0
PEP8 8 66
YJL052C-A 10 258
TDH1 10 131
IRC8 25 1443
MTR4 5 5
YJL049W 4 27
UBX6 6 23
YJL047C-A 4 52
RTT101 9 125
AIM22 5 15
YJL045W 19 344
GYP6 6 53
YJL043W 17 338
MHP1 16 147
NSP1 0 0
NUP192 6 5
LOH1 2 6
IRC18 12 208
SNX4 3 20
TAD2 1 0
KAR2 3 2
HCA4 3 2
YJL032W 1 0
BET4 1 0
MAD2 9 71
VPS53 12 184
YJL028W 50 3173
YJL027C 24 557
RNR2 1 0
YJL026C-A 0 0
RRN7 2 1
APS3 3 5
PET130 9 83
YJL022W 4 17
BBC1 27 606
YJL020W-A 0 0
MPS3 21 597
YJL016W 26 334
YJL015C 20 1483
CCT3 2 1
MAD3 18 711
VTC4 30 1341
RPC17 2 1
NOP9 3 4
YJL009W 0 0
CCT8 2 1
YJL007C 18 359
CTK2 4 56
CYR1 21 203
SYS1 12 255
COX16 7 16
OST1 3 10
PRE3 1 0
AVT1 49 3647
MPP10 4 12
YJR003C 46 946
SAG1 40 1644
APL1 34 2745
LSO1 2 2
POL31 1 0
SUI2 1 0
MHO1 21 257
TDH2 18 238
MET3 11 510
SPC1 4 93
YJR011C 12 338
YJR012C 14 494
GPI14 1 0
TMA22 5 261
YJR015W 23 443
ILV3 2 1
ESS1 4 3
YJR018W 7 431
TES1 29 4202
YJR020W 8 206
REC107 19 490
LSM8 0 0
YJR023C 0 0
MDE1 12 202
BNA1 4 91
YJR030C 24 616
GEA1 19 590
CPR7 6 17
RAV1 7 29
PET191 1 0
RAD26 18 229
HUL4 18 656
YJR037W 1 0
YJR038C 6 61
YJR039W 20 1527
GEF1 8 16
URB2 2 1
NUP85 6 26
POL32 8 21
VPS55 5 86
SSC1 0 0
TAH11 0 0
ANB1 7 108
CYC1 3 19
UTR1 59 25186
ISY1 6 61
OSM1 9 143
RAD7 14 128
BFA1 10 87
KCH1 5 16
HIT1 1 0
YJR056C 1 0
CDC8 0 0
APS2 4 69
PTK2 15 67
CBF1 10 29
YJR061W 16 42
NTA1 8 22
RPA12 4 41
CCT5 7 10
ARP3 3 2
TOR1 24 166
YAE1 0 0
RFC2 0 0
HAM1 9 50
LIA1 7 33
YJR071W 4 9
NPA3 5 10
OPI3 2 1
MOG1 13 300
HOC1 9 25
CDC11 2 1
MIR1 8 43
BNA2 24 794
YJR079W 2 2
AIM24 3 3
EAF6 4 14
ACF4 4 4
YJR084W 8 160
YJR085C 2 1
STE18 1 0
YJR087W 2 1
EMC2 2 1
BIR1 7 51
GRR1 4 22
JSN1 13 196
BUD4 30 2021
FIP1 1 0
IME1 11 74
RPL43B 0 0
SFC1 6 17
YJR096W 20 2182
JJJ3 0 0
YJR098C 10 31
YUH1 2 1
AIM25 5 8
RSM26 2 4
VPS25 2 1
URA8 43 2689
SOD1 3 3
ADO1 1 0
ECM27 13 52
YJR107W 6 13
ABM1 10 1060
CPA2 9 11
YMR1 9 11
YJR111C 3 3
NNF1 1 0
YJR112W-A 1 0
RSM7 4 7
YJR114W 1 0
YJR115W 5 51
TDA4 11 311
STE24 15 309
ILM1 1 0
JHD2 16 246
YJR120W 11 100
ATP2 7 10
IBA57 3 12
RPS5 0 0
YJR124C 9 72
ENT3 7 11
VPS70 16 391
RSF2 41 828
YJR128W 5 5
EFM3 8 167
STR2 8 174
MNS1 11 177
NMD5 5 9
XPT1 15 328
SGM1 7 78
MCM22 4 3
TIM8 1 0
TTI2 0 0
MET5 32 754
IML1 15 219
HOM6 1 0
HIR3 10 227
YJR140W-A 0 0
YJR141W 1 0
YJR142W 7 251
PMT4 8 114
MGM101 5 13
RPS4A 1 0
YJR146W 5 51
HMS2 6 164
BAT2 19 1014
YJR149W 8 314
DAN1 7 107
DAN4 11 89
YJR151W-A 0 0
DAL5 7 148
PGU1 6 14
YJR154W 3 2
AAD10 14 204
THI11 7 9
YJR157W 0 0
HXT16 0 0
SOR1 0 0
MPH3 3 6
COS5 1 0
YJR162C 1 0
YKL225W 8 158
PAU16 1 0
YKL223W 4 3
YKL222C 4 3
MCH2 7 34
FRE2 13 224
COS9 2 1
SRY1 4 85
JEN1 10 528
URA1 4 15
OXP1 32 1304
YRA2 3 11
DOA1 12 111
SAC1 2 1
TRP3 0 0
UBA1 7 14
STE6 27 537
CBT1 4 3
EMC3 7 103
ADD66 3 2
LOS1 11 262
EAP1 6 44
TOR2 16 124
YKL202W 1 0
MNN4 20 4293
PTK1 92 12847
PEX1 24 340
YKT6 1 0
MIA40 2 1
MST1 7 108
SDS22 1 0
ACP1 3 3
DPH2 3 8
CNB1 1 0
HYM1 4 13
PXA2 5 11
FAT3 22 628
MTR2 12 111
ASH1 15 204
SPE1 2 1
YKL183C-A 9 124
LOT5 12 66
FAS1 8 11
PRS1 1 0
RPL17A 0 0
COY1 10 21
STE3 7 64
YKL177W 1 0
LST4 4 8
ZRT3 10 143
TPO5 4 5
SNU114 4 5
EBP2 0 0
NNK1 8 1280
MRPL38 1 0
YKL169C 1 0
KKQ8 11 314
MRP49 2 1
TPK3 6 88
YKL165C-A 2 9
MCD4 4 3
PIR1 2 1
PIR3 2 3
YKL162C-A 1 0
YKL162C 3 4
KDX1 7 164
ELF1 2 1
RCN1 6 166
APE2 22 1724
RPS27A 0 0
YKL156C-A 0 0
RSM22 10 59
SRP102 2 1
YKL153W 1 0
GPM1 0 0
YKL151C 11 125
MCR1 7 31
DBR1 10 16
SDH1 7 10
YKL147C 13 157
AVT3 17 1089
RPT1 1 0
YKL145W-A 0 0
RPC25 1 0
LTV1 6 12
MRP8 4 9
SDH3 1 0
TGL1 0 0
CTK1 0 0
HSK3 1 0
MRPL31 2 1
CMC1 1 0
YKL136W 2 9
APL2 6 13
OCT1 8 20
YKL133C 5 76
RMA1 6 8
YKL131W 0 0
SHE2 0 0
MYO3 16 636
PMU1 6 44
PGM1 9 56
YPK1 0 0
RRN3 3 3
SSH4 5 9
YKL123W 2 3
SRP21 0 0
DGR2 11 88
OAC1 5 21
VPH2 0 0
YKL118W 5 8
SBA1 5 5
PRR1 7 656
YKL115C 1 0
APN1 6 67
RAD27 3 14
ABF1 3 2
YKL111C 1 0
KTI12 5 55
HAP4 13 81
SLD2 3 3
YKL107W 7 105
YKL106C-A 3 3
AAT1 8 38
SEG2 27 2079
GFA1 2 1
APE1 4 17
YKL102C 15 414
HSL1 12 337
YPF1 11 78
YKL100W-A 0 0
UTP11 1 0
MTC2 7 116
YKL097C 11 201
YKL096C-B 0 0
CWP2 2 5
CWP1 5 130
YJU2 0 0
YJU3 10 112
MBR1 6 19
BUD2 6 7
YKL091C 5 174
CUE2 13 49
MIF2 1 0
CAB3 4 4
CYT2 9 121
SRX1 11 149
MDH1 3 43
HOT13 5 153
YKL083W 0 0
RRP14 1 0
TEF4 4 33
VMA5 1 0
SMY1 8 180
DHR2 0 0
YKL077W 9 274
PSY1 1 0
YKL075C 3 51
MUD2 14 763
LHS1 6 44
STB6 10 20
YKL071W 1 0
YKL070W 0 0
YKL069W 4 11
YKL068W-A 0 0
NUP100 5 55
YNK1 4 13
YKL066W 16 1251
YKL065W-A 1 0
YET1 0 0
MNR2 16 192
YKL063C 1 0
MSN4 13 450
BLI1 0 0
FBA1 0 0
MPE1 5 21
TOA2 0 0
NUP120 1 0
TMA19 4 64
OAR1 3 81
DEF1 2 1
MDM35 1 0
YKL053W 8 58
ASK1 4 46
SFK1 15 823
YKL050C 12 49
CSE4 2 1
ELM1 1 0
ANR2 8 144
DCW1 10 30
PRI2 1 0
YKL044W 5 38
PHD1 2 3
SPC42 3 2
VPS24 2 8
NFU1 7 46
PTM1 9 39
RGT1 9 83
AIM26 17 290
YKL036C 13 178
UGP1 5 39
TUL1 20 187
YKL033W-A 7 197
TTI1 4 5
IXR1 31 2304
YKL031W 7 81
YKL030W 21 192
MAE1 36 1355
TFA1 10 56
TCD2 16 293
GPX1 4 4
PAN3 23 488
URA6 0 0
YKL023C-A 2 3
YKL023W 11 694
CDC16 15 819
MAK11 17 882
SPT23 18 277
RAM2 3 6
YKL018C-A 8 58
SWD2 0 0
HCS1 16 705
ATP7 1 0
PUT3 15 224
URB1 12 17
ARC19 0 0
PRP40 10 228
CCE1 14 234
UFD4 35 1170
MRT4 2 1
LAC1 24 2993
CAP1 11 86
SFT1 3 18
RPL14A 0 0
BYE1 35 967
AUR1 9 82
MRP17 5 12
DID4 12 154
MET14 10 241
VPS1 22 541
PAP1 9 206
OSH6 48 1168
ECM9 4 12
YKR005C 54 4239
MRPL13 5 28
MEH1 2 2
RSC4 5 33
FOX2 61 2789
TOF2 9 193
YKR011C 13 130
YKR012C 12 533
PRY2 18 598
YPT52 2 1
YKR015C 6 17
MIC60 11 158
HEL1 21 932
YKR018C 24 589
IRS4 12 231
VPS51 1 0
ALY1 13 500
NTR2 2 1
YKR023W 11 389
DBP7 8 16
RPC37 0 0
GCN3 6 166
BCH2 17 927
SAP190 16 203
SET3 11 132
GMH1 8 96
SPO14 12 104
YKR032W 12 181
YKR033C 5 114
DAL80 6 143
OPI8 2 1
DID2 2 1
CAF4 34 2653
SPC34 0 0
KAE1 4 9
GAP1 24 301
YKR040C 17 547
YKR041W 29 1227
UTH1 12 168
SHB17 16 95
UIP5 23 387
YKR045C 15 522
PET10 4 12
YKR047W 5 4
NAP1 9 21
FMP46 3 2
TRK2 16 131
YKR051W 10 37
MRS4 4 7
YSR3 19 272
DYN1 48 765
RHO4 11 451
TRM2 7 9
RPS21A 1 0
GLG1 19 389
TIF1 5 40
UTP30 3 36
KTR2 8 53
TFA2 0 0
LAS1 2 2
OAF3 12 40
PAM17 10 128
CCP1 20 1865
GPT2 21 221
BET3 0 0
MET1 11 163
YKR070W 11 203
DRE2 1 0
SIS2 6 15
YKR073C 9 204
AIM29 7 134
YKR075C 13 643
YKR075W-A 11 633
ECM4 7 76
MSA2 5 15
YKR078W 6 99
TRZ1 2 1
MTD1 7 145
RPF2 1 0
NUP133 7 11
DAD2 0 0
HBS1 11 211
MRPL20 4 26
PRP16 10 94
OMA1 8 12
TVP38 2 3
TGL4 19 478
PXL1 20 512
SRL3 3 4
SRP40 9 67
PTR2 13 135
RPL40B 3 32
MLP1 20 649
PCC1 0 0
ESL2 26 440
PCK1 16 285
UBP11 12 72
BAS1 7 33
SKG1 4 21
SIR1 9 61
FLO10 15 844
NFT1 22 1973
YKR104W 1 0
VBA5 4 4
GEX2 6 9
YLL067C 19 36
YLL067W-A 0 0
YLL066W-B 18 227
YLL066C 22 35
YLL066W-A 3 2
YLL065W 3 21
PAU18 1 0
AYT1 11 134
MHT1 8 102
MMP1 9 126
GTT2 5 48
YLL059C 18 393
YLL058W 1 0
JLP1 15 892
YLL056C 10 304
YCT1 15 451
YLL054C 7 56
YLL053C 3 2
AQY2 8 169
FRE6 15 125
COF1 1 0
LDB18 7 57
YBT1 23 1171
YLL047W 1 0
RNP1 0 0
RPL8B 0 0
YLL044W 0 0
FPS1 6 21
ATG10 0 0
SDH2 8 21
VPS13 52 4390
UBI4 10 479
ENT4 19 1669
YLL037W 9 237
PRP19 1 0
GRC3 0 0
RIX7 2 1
IRC19 2 1
YLL032C 9 128
GPI13 1 0
RRT7 8 181
FRA1 33 1095
TPO1 17 553
ISA1 1 0
HSP104 34 1276
PAU17 1 0
SSA2 10 25
POM33 12 295
HIF1 10 138
SPA2 18 581
YLL020C 3 2
KNS1 13 238
YLL019W-A 1 0
COX19 1 0
DPS1 3 5
BPT1 36 1266
EMC6 8 77
PUF3 19 849
YEH1 28 2099
SOF1 4 4
PSR1 26 1315
COX17 2 2
DRS1 7 35
YLL007C 21 308
YLL006W-A 28 959
MMM1 4 4
SPO75 17 272
ORC3 3 5
SFI1 9 86
RTT109 13 84
DNM1 30 595
YLR001C 49 1854
NOC3 2 1
CMS1 11 154
THI73 35 1442
SSL1 9 31
SSK1 32 915
NSE1 2 1
PAM18 0 0
RLP24 0 0
TEN1 0 0
LOT6 14 413
YLR012C 4 37
GAT3 2 1
PPR1 23 2793
BRE2 16 180
PML1 2 2
MEU1 10 178
POM34 13 1177
PSR2 10 77
YEH2 16 463
IRC25 7 154
SDO1 2 1
IZH3 7 68
UBR2 110 2047
SNF7 1 0
SED5 2 1
AAT2 4 37
ADE16 19 181
RPL15A 0 0
YLR030W 2 2
YLR031W 1 0
RAD5 1 0
RSC58 0 0
SMF3 6 106
MLH2 29 1097
YLR036C 1 0
PAU23 2 6
COX12 0 0
RIC1 9 221
AFB1 4 5
YLR041W 1 0
YLR042C 3 5
TRX1 2 1
PDC1 17 628
STU2 5 11
YLR046C 6 34
FRE8 13 275
RPS0B 0 0
YLR049C 2 1
YLR050C 2 3
FCF2 3 38
IES3 0 0
YLR053C 0 0
OSW2 13 701
SPT8 6 87
ERG3 4 38
MNL2 25 1552
SHM2 9 144
REX2 18 1007
FRS1 6 8
RPL22A 2 1
BUD28 1 0
BMT6 3 4
PER33 4 3
ENV10 0 0
SPC3 2 1
PET309 10 15
FYV7 0 0
MEF1 7 14
XYL2 11 104
RGR1 5 13
YLR072W 10 143
RFU1 4 78
BUD20 1 0
RPL10 1 0
YLR076C 1 0
FMP25 13 165
BOS1 1 0
SIC1 1 0
EMP46 6 25
GAL2 15 58
SRL2 4 22
EMP70 9 192
RAX2 15 362
ARP6 3 2
SMC4 2 1
CSF1 22 345
GAA1 4 3
ALT1 0 0
XDJ1 10 113
GEP5 14 371
SUL2 21 672
NYV1 8 58
GIS3 18 1840
IOC2 6 8
KIN2 10 147
HRT3 7 57
CHA4 5 53
ICT1 9 128
MIM2 5 6
ERG27 3 2
YLR101C 0 0
APC9 4 14
CDC45 0 0
LCL2 1 0
SEN2 2 1
MDN1 13 25
REX3 8 20
YLR108C 7 12
AHP1 4 153
CCW12 1 0
YLR111W 6 61
YLR112W 6 34
HOG1 5 9
AVL9 6 15
CFT2 1 0
MSL5 4 14
CLF1 7 6
YLR118C 2 1
SRN2 6 285
YPS1 9 86
YLR120W-A 1 0
YPS3 11 64
YLR122C 7 166
YLR123C 5 161
YLR124W 3 2
YLR125W 1 0
YLR126C 1 0
APC2 2 1
DCN1 0 0
DIP2 2 1
ZRT2 19 288
ACE2 26 731
USB1 1 0
CKI1 2 19
PDC5 5 10
SLX4 9 14
TIS11 3 11
RKM5 14 144
NHA1 13 74
SLS1 7 57
YLR140W 2 3
RRN5 2 1
PUT1 2 2
DPH6 12 665
ACF2 9 39
RMP1 0 0
SPE4 2 2
YLR146W-A 0 0
SMD3 2 1
PEP3 15 91
YLR149C 5 4
YLR149C-A 0 0
STM1 1 0
PCD1 4 4
YLR152C 7 168
ACS2 7 8
RNH203 4 22
YLR154W-A 18 46
YLR154W-B 40 352
TAR1 15 37
YLR154W-E 3 2
YLR154W-F 5 6
YLR154C-G 8 15
YLR154C-H 4 4
ASP3-1 3 2
YLR156W 1 0
YLR156C-A 4 3
ASP3-2 3 2
YLR157W-D 0 0
YLR157W-E 3 4
YLR157C-C 5 5
ASP3-3 3 2
YLR159W 1 0
YLR159C-A 2 1
ASP3-4 4 3
YLR161W 2 1
YLR162W 15 191
RRT15 16 31
MAS1 4 3
YLR163W-A 0 0
SHH4 3 5
PUS5 1 0
SEC10 4 3
RPS31 1 0
UPS2 8 19
YLR169W 8 54
APS1 4 13
YLR171W 1 0
DPH5 9 60
YLR173W 11 356
IDP2 9 91
CBF5 3 4
RFX1 6 16
YLR177W 13 280
TFS1 2 1
YLR179C 7 568
SAM1 8 39
VTA1 8 9
SWI6 3 3
TOS4 12 473
YLR184W 0 0
RPL37A 1 0
EMG1 2 1
SKG3 10 18
MDL1 22 2001
ATG26 7 89
MMR1 7 280
PEX13 1 0
HCR1 0 0
UPS1 4 16
YLR194C 2 1
NMT1 1 0
PWP1 4 3
NOP56 2 3
YLR198C 1 0
PBA1 1 0
YKE2 0 0
COQ9 1 0
YLR202C 5 60
MSS51 6 18
QRI5 0 0
HMX1 13 753
ENT2 3 3
HRD3 9 8
SEC13 1 0
PNP1 2 1
CLB4 5 4
ATG38 0 0
TUB4 1 0
CRR1 11 261
FRE1 8 138
CDC123 3 3
CPR6 4 49
YLR217W 3 9
COA4 5 24
MSC3 12 555
CCC1 15 179
RSA3 0 0
UTP13 2 1
YLR222C-A 3 59
IFH1 13 39
YLR224W 9 149
YLR225C 4 27
BUR2 0 0
ADY4 3 2
ECM22 23 316
CDC42 0 0
YLR230W 0 0
BNA5 3 6
YLR232W 1 0
EST1 4 33
TOP3 5 41
YLR235C 3 6
YLR236C 8 476
THI7 9 16
FAR10 5 12
LIP2 2 1
VPS34 2 1
CSC1 5 19
ARV1 1 0
GPN3 2 1
MAP1 0 0
CDD1 2 1
ERF2 1 0
IRC20 8 66
RCK2 5 38
YEF3 3 2
SSP120 5 167
SYM1 2 1
YLR252W 0 0
MCP2 6 19
NDL1 2 9
YLR255C 14 307
HAP1 20 314
YLR257W 2 6
GSY2 12 742
HSP60 3 5
LCB5 5 13
VPS63 0 0
YPT6 0 0
TMA7 0 0
RED1 11 78
RPS28B 0 0
YLR264C-A 0 0
NEJ1 2 3
PDR8 14 100
BOP2 3 49
SEC22 1 0
YLR269C 10 493
DCS1 6 16
YLR271W 3 2
YCS4 2 1
PIG1 4 46
MCM5 3 4
SMD2 2 1
DBP9 0 0
YSH1 2 1
YLR278C 16 249
YLR279W 4 10
YLR280C 6 135
YLR281C 6 135
YLR282C 4 11
YLR283W 8 148
ECI1 3 6
NNT1 1 0
YLR285C-A 1 0
CTS1 0 0
YLR286W-A 0 0
YLR287C 5 50
RPS30A 2 1
MEC3 9 166
GUF1 6 6
YLR290C 2 1
GCD7 1 0
SEC72 0 0
GSP1 0 0
YLR294C 1 0
ATP14 0 0
YLR296W 5 9
YLR297W 0 0
YHC1 4 180
ECM38 29 2163
YLR299C-A 12 680
EXG1 5 4
HRI1 8 837
YLR302C 4 25
MET17 3 4
ACO1 10 14
STT4 6 5
UBC12 2 10
CDA1 5 37
YLR307C-A 2 1
CDA2 4 4
IMH1 7 65
CDC25 10 14
YLR311C 8 101
YLR312C 7 9
MRPL15 3 2
SPH1 3 4
CDC3 3 4
NKP2 1 0
TAD3 4 6
YLR317W 0 0
EST2 10 115
BUD6 1 0
MMS22 2 1
SFH1 3 75
VPS65 0 0
CWC24 1 0
PEX30 5 97
RPL38 1 0
YLR326W 9 84
TMA10 0 0
NMA1 7 33
REC102 0 0
CHS5 6 7
JIP3 0 0
MID2 1 0
RPS25B 3 2
YLR334C 2 1
NUP2 3 3
SGD1 3 2
VRP1 9 33
OPI9 2 1
YLR339C 0 0
RPP0 1 0
SPO77 2 2
FKS1 8 7
YLR342W-A 2 3
GAS2 5 60
RPL26A 4 49
YLR345W 11 308
YLR346C 0 0
KAP95 2 1
YLR347W-A 0 0
DIC1 8 85
YLR349W 6 16
ORM2 4 3
NIT3 6 57
YLR352W 8 68
BUD8 9 361
TAL1 1 0
ILV5 3 3
ATG33 10 613
RSC2 7 6
YLR358C 3 2
ADE13 2 2
VPS38 3 13
DCR2 5 179
YLR361C-A 0 0
STE11 8 42
NMD4 2 1
YLR363W-A 0 0
GRX8 0 0
YLR365W 0 0
YLR364C-A 0 0
YLR366W 0 0
RPS22B 6 22
MDM30 5 156
SSQ1 3 27
ARC18 0 0
ROM2 17 613
ELO3 3 2
VID22 0 0
YLR374C 9 146
STP3 7 157
PSY3 2 1
FBP1 9 140
SEC61 4 3
YLR379W 2 1
CSR1 14 97
CTF3 3 52
NAM2 7 10
SMC6 5 5
IKI3 5 7
SWC7 1 0
VAC14 7 16
REH1 9 165
RPS29A 0 0
STE23 11 24
ECM19 11 596
CCW14 1 0
ART10 14 318
ATP10 1 0
CST9 4 49
COX8 0 0
VPS33 2 2
AFG2 1 0
SKI2 10 58
BDF1 3 3
YLR399W-A 0 0
YLR400W 8 49
DUS3 14 127
YLR402W 2 14
SFP1 4 3
FLD1 3 2
DUS4 3 3
