gene_name number_of_transposon_per_gene number_of_read_per_gene
YIL169C 4 44
YIL166C 23 280
YIL165C 7 60
NIT1 12 106
YIL163C 4 7
SUC2 17 65
YIL161W 2 4
POT1 11 182
BNR1 37 742
AIM20 3 9
COA1 11 76
YIL156W-A 9 145
YIL156W-B 6 90
UBP7 19 136
GUT2 17 181
IMP2' 9 63
RRD1 8 46
YIL152W 7 71
ESL1 20 180
MCM10 5 17
MLP2 46 545
RPL40A 1 0
SLN1 5 16
ATG32 12 266
PAN6 3 24
NDC80 7 27
SSL2 8 30
YIL142C-A 9 54
CCT2 4 9
YIL141W 4 11
AXL2 24 350
REV7 9 67
TPM2 3 12
TMA108 18 243
OM45 8 21
VHS2 11 120
YIL134C-A 5 82
FLX1 1 0
RPL16A 0 0
CSM2 12 328
FKH1 14 41
ASG1 11 114
TAO3 37 273
MET18 11 106
RRT14 1 0
STH1 17 85
KGD1 35 700
AYR1 6 53
SIM1 32 1024
POG1 2 5
QDR2 22 753
QDR1 23 218
RPI1 8 117
RHO3 5 12
PRM5 3 14
HIS5 2 2
YIL115W-A 1 0
NUP159 15 100
POR2 2 3
SDP1 12 108
HOS4 6 14
COX5B 5 89
HPM1 8 73
SEC24 17 98
YIL108W 22 604
PFK26 10 86
MOB1 0 0
SLM1 18 194
YIL105W-A 4 64
SHQ1 6 20
DPH1 7 45
YIL102C-A 2 1
YIL102C 3 4
XBP1 10 69
YIL100C-A 15 68
YIL100W 18 136
SGA1 18 384
FMC1 2 37
FYV10 15 129
BMT5 13 101
PRK1 14 128
LYS12 7 30
RSM25 9 53
YIL092W 35 886
UTP25 8 47
ICE2 8 15
YIL089W 5 26
AVT7 12 406
AIM19 4 7
YIL086C 4 26
KTR7 26 331
SDS3 5 33
CAB2 0 0
YIL082W 5 78
AIR1 11 120
THS1 5 8
YIL077C 10 84
SEC28 2 15
RPN2 9 239
SER33 25 158
SPO22 11 169
HOP1 7 32
YIL071W-A 2 2
PCI8 7 20
MAM33 10 162
RPS24B 5 11
YIL068W-A 5 14
SEC6 11 38
YIL067C 22 277
YIL066W-A 5 7
RNR3 15 192
FIS1 4 33
EFM4 14 169
YRB2 7 68
ARC15 1 0
SNP1 13 87
YIL060W 6 40
YIL059C 5 39
YIL058W 16 219
RGI2 5 18
VHR1 34 577
YIL055C 28 388
YIL054W 19 432
GPP1 6 14
RPL34B 0 0
MMF1 11 49
PCL7 11 96
DFG10 2 1
NEO1 5 12
YIL047C-A 4 10
SYG1 25 474
YIL046W-A 6 28
MET30 7 8
PIG2 11 97
AGE2 14 135
CBR1 10 75
PKP1 13 251
GVP36 9 141
APQ12 0 0
TED1 24 458
NOT3 16 76
PRM2 19 266
CST6 25 367
CKA1 12 161
CAP2 8 24
BCY1 10 106
YIL032C 3 11
ULP2 20 121
YIL030W-A 8 35
SSM4 24 167
YIL029W-A 9 105
YIL029C 8 32
YIL028W 1 0
EMC5 3 4
IRR1 7 46
YIL025C 2 1
YIL024C 8 30
YKE4 16 159
TIM44 6 34
RPB3 6 16
YIL021C-A 1 0
YIL020C-A 3 3
HIS6 0 0
FAF1 7 10
RPL2B 1 0
VID28 62 1479
SNL1 0 0
BAR1 0 0
YIL014C-A 0 0
MNT3 17 274
PDR11 70 1462
YIL012W 18 271
TIR3 9 93
DOT5 16 75
EST3 10 99
FAA3 43 1080
URM1 6 43
NAS2 23 937
YIA6 23 200
EPS1 51 705
BET1 0 0
CFD1 13 392
YIL002W-A 6 8
INP51 64 730
YIL001W 76 1715
SGN1 25 188
MPH1 66 1409
AIM21 45 729
DJP1 16 347
IST3 14 90
PAN1 76 964
YIR007W 31 494
PRI1 1 0
MSL1 0 0
DSN1 15 82
STS1 0 0
SQT1 1 0
GAT4 13 264
YIR014W 26 600
RPR2 1 0
YIR016W 15 129
MET28 51 1403
YIR017W-A 52 1409
YAP5 29 344
YIR018C-A 4 13
FLO11 24 258
YIR020C 1 0
YIR020W-A 8 17
YIR020C-B 16 262
MRS1 12 214
YIR021W-A 15 451
SEC11 0 0
DAL81 27 604
YIR023C-A 3 3
INA22 5 27
MND2 10 130
YVH1 4 16
DAL1 22 471
DAL4 41 815
DAL2 20 126
DCG1 8 90
YIR030W-A 5 94
DAL7 9 100
DAL3 8 65
MGA2 4 58
LYS1 13 77
YIR035C 21 495
IRC24 12 206
YIR036W-A 15 453
HYR1 5 14
GTT1 9 107
YPS6 10 123
YIR040C 1 0
PAU15 1 0
YIR042C 6 61
YJL225C 16 23
YJL225W-A 0 0
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 12 184
IMA4 1 0
YJL220W 1 0
HXT9 3 13
YJL218W 8 32
REE1 5 66
IMA5 12 55
YJL215C 3 45
HXT8 16 467
YJL213W 5 75
OPT1 19 134
YJL211C 9 101
PEX2 19 209
CBP1 22 274
NUC1 10 34
LAA1 44 652
YJL206C 15 139
NCE101 9 63
RCY1 4 20
PRP21 1 0
YJL202C 2 2
ECM25 9 66
ACO2 21 127
MBB1 2 2
PHO90 21 447
UBP12 19 206
YJL197C-A 0 0
ELO1 2 1
YJL195C 1 0
CDC6 1 0
YJL193W 5 8
SOP4 8 96
RPS14B 11 230
RPS22A 1 0
RPL39 5 14
BUD19 4 7
SWE1 9 76
MNN5 13 116
ATG36 9 54
GON7 0 0
MNN11 11 136
YJL182C 4 15
YJL181W 11 58
ATP12 2 1
PFD1 2 8
ATG27 8 72
RPL17B 2 1
SWI3 4 139
YJL175W 1 0
KRE9 0 0
RFA3 0 0
CPS1 8 134
YJL171C 10 80
ASG7 12 207
YJL169W 4 15
SET2 16 166
ERG20 1 0
QCR8 7 62
HAL5 12 208
TPK1 6 29
YJL163C 7 96
JJJ2 10 102
FMP33 13 118
YJL160C 10 76
HSP150 1 0
CIS3 10 101
FAR1 23 486
YJL156W-A 7 125
SSY5 21 119
FBP26 10 37
VPS35 12 51
INO1 6 7
YJL152W 33 1127
SNA3 21 768
YJL150W 16 129
DAS1 21 192
RPA34 5 47
YJL147C 5 11
IDS2 10 46
SFH5 11 122
YJL144W 1 0
TIM17 1 0
IRC9 3 10
YAK1 20 293
RPB4 1 0
YUR1 9 58
TIF2 3 17
GLG2 11 59
YJL136W-A 1 0
RPS21B 0 0
YJL135W 10 80
LCB3 15 94
YJL133C-A 5 36
MRS3 16 137
YJL132W 16 307
AIM23 7 49
URA2 67 1238
TRK1 5 4
PBS2 11 110
YJL127W-A 2 2
YJL127C-B 1 0
SPT10 19 459
NIT2 12 64
GCD14 3 3
LSM1 2 1
MTC1 13 151
ALB1 5 24
RPE1 1 0
YJL120W 8 101
YJL119C 8 39
YJL118W 13 109
PHO86 0 0
NCA3 10 71
ASF1 2 1
MDV1 14 265
CCT7 5 8
GZF3 12 79
UTP10 15 86
PRM10 10 116
YJL107C 18 87
IME2 18 197
SET4 13 135
PAM16 0 0
GSM1 19 123
MEF2 20 231
GSH1 7 44
LSB6 15 84
CHS6 12 55
SAP185 8 131
PHS1 2 3
MRPL49 4 85
BCK1 13 51
KHA1 16 178
TOK1 16 202
SRS2 20 135
GWT1 0 0
DPB11 5 18
SIP4 10 91
ARG3 11 34
TRL1 1 0
YJL086C 13 94
EXO70 6 7
ALY2 22 344
TAX4 23 321
IML2 9 70
ARP4 1 0
SCP160 16 131
PRY1 5 46
PRY3 53 710
YJL077W-B 0 0
ICS3 22 332
YJL077W-A 2 1
NET1 16 63
APQ13 1 0
SMC3 4 12
JEM1 16 105
PSF2 3 3
ARG2 1 0
YJL070C 22 293
UTP18 2 1
YJL068C 7 66
YJL067W 3 8
MPM1 8 43
DLS1 7 34
YJL064W 2 6
MRPL8 5 12
COA3 5 94
LAS21 10 37
NUP82 0 0
BNA3 6 47
YHC3 10 33
BIT61 19 372
IKS1 9 126
ZAP1 10 27
YJL055W 6 13
TIM54 9 24
PEP8 4 8
YJL052C-A 14 241
TDH1 26 358
IRC8 37 845
MTR4 6 6
YJL049W 3 2
UBX6 11 118
YJL047C-A 7 48
RTT101 10 33
AIM22 4 10
YJL045W 39 793
GYP6 14 224
YJL043W 25 240
MHP1 27 311
NSP1 2 3
NUP192 10 23
LOH1 5 23
IRC18 17 144
SNX4 10 46
TAD2 1 0
KAR2 5 20
HCA4 8 31
YJL032W 0 0
BET4 0 0
MAD2 20 773
VPS53 5 22
YJL028W 29 699
YJL027C 46 995
RNR2 5 13
YJL026C-A 2 1
RRN7 11 63
APS3 8 25
PET130 10 129
YJL022W 3 5
BBC1 28 324
YJL020W-A 2 10
MPS3 13 93
YJL016W 30 416
YJL015C 31 844
CCT3 5 23
MAD3 30 640
VTC4 47 926
RPC17 2 1
NOP9 8 35
YJL009W 2 1
CCT8 6 12
YJL007C 33 691
CTK2 9 101
CYR1 14 134
SYS1 17 110
COX16 14 32
OST1 1 0
PRE3 4 93
AVT1 56 606
MPP10 10 28
YJR003C 82 1556
SAG1 54 795
APL1 38 540
LSO1 8 89
POL31 1 0
SUI2 1 0
MHO1 45 1322
TDH2 22 368
MET3 36 684
SPC1 5 10
YJR011C 7 15
YJR012C 16 370
GPI14 3 2
TMA22 7 62
YJR015W 17 311
ILV3 1 0
ESS1 1 0
YJR018W 6 10
TES1 26 503
YJR020W 10 151
REC107 23 622
LSM8 0 0
YJR023C 1 0
MDE1 14 331
BNA1 3 10
YJR030C 45 1023
GEA1 37 407
CPR7 8 16
RAV1 24 182
PET191 9 72
RAD26 39 341
HUL4 13 95
YJR037W 3 8
YJR038C 8 58
YJR039W 38 946
GEF1 4 4
URB2 3 2
NUP85 7 43
POL32 6 15
VPS55 7 65
SSC1 2 1
TAH11 3 2
ANB1 2 1
CYC1 2 1
UTR1 53 11032
ISY1 9 218
OSM1 15 75
RAD7 21 100
BFA1 11 59
KCH1 10 75
HIT1 4 4
YJR056C 5 15
CDC8 1 0
APS2 11 173
PTK2 20 275
CBF1 1 0
YJR061W 28 336
NTA1 9 64
RPA12 1 0
CCT5 15 65
ARP3 7 9
TOR1 24 77
YAE1 1 0
RFC2 1 0
HAM1 10 182
LIA1 25 547
YJR071W 2 12
NPA3 5 11
OPI3 0 0
MOG1 9 67
HOC1 18 408
CDC11 4 19
MIR1 6 15
BNA2 29 425
YJR079W 11 116
AIM24 6 185
EAF6 1 0
ACF4 6 61
YJR084W 18 289
YJR085C 5 58
STE18 1 0
YJR087W 0 0
EMC2 1 0
BIR1 12 51
GRR1 9 13
JSN1 31 338
BUD4 19 247
FIP1 1 0
IME1 9 45
RPL43B 4 36
SFC1 5 22
YJR096W 15 143
JJJ3 3 2
YJR098C 13 54
YUH1 1 0
AIM25 8 42
RSM26 10 129
VPS25 2 7
URA8 26 257
SOD1 3 4
ADO1 1 0
ECM27 15 141
YJR107W 6 73
ABM1 12 203
CPA2 13 67
YMR1 21 129
YJR111C 11 114
NNF1 0 0
YJR112W-A 5 18
RSM7 7 54
YJR114W 7 107
YJR115W 7 9
TDA4 13 180
STE24 3 27
ILM1 2 7
JHD2 27 805
YJR120W 19 208
ATP2 2 2
IBA57 3 4
RPS5 0 0
YJR124C 5 35
ENT3 13 121
VPS70 17 280
RSF2 39 597
YJR128W 9 63
EFM3 7 77
STR2 9 60
MNS1 17 270
NMD5 20 412
XPT1 5 14
SGM1 8 71
MCM22 1 0
TIM8 0 0
TTI2 0 0
MET5 31 701
IML1 29 185
HOM6 4 3
HIR3 15 78
YJR140W-A 1 0
YJR141W 0 0
YJR142W 20 265
PMT4 11 35
MGM101 11 64
RPS4A 0 0
YJR146W 19 220
HMS2 13 46
BAT2 14 400
YJR149W 10 99
DAN1 6 14
DAN4 6 21
YJR151W-A 2 24
DAL5 8 56
PGU1 3 29
YJR154W 7 40
AAD10 7 319
THI11 5 11
YJR157W 0 0
HXT16 1 0
SOR1 4 3
MPH3 2 1
COS5 3 63
YJR162C 1 0
YKL225W 1 0
PAU16 1 0
YKL223W 2 34
YKL222C 16 86
MCH2 10 66
FRE2 8 38
COS9 5 134
SRY1 11 121
JEN1 9 146
URA1 4 61
OXP1 33 368
YRA2 5 7
DOA1 13 60
SAC1 5 4
TRP3 1 0
UBA1 4 18
STE6 24 242
CBT1 10 38
EMC3 2 1
ADD66 9 179
LOS1 20 110
EAP1 5 17
TOR2 27 133
YKL202W 3 10
MNN4 25 246
PTK1 101 2261
PEX1 29 230
YKT6 3 2
MIA40 1 0
MST1 6 43
SDS22 3 2
ACP1 0 0
DPH2 7 18
CNB1 0 0
HYM1 2 1
PXA2 9 45
FAT3 35 493
MTR2 8 243
ASH1 25 397
SPE1 5 38
YKL183C-A 8 102
LOT5 15 88
FAS1 17 56
PRS1 3 6
RPL17A 1 0
COY1 14 118
STE3 8 94
YKL177W 2 1
LST4 9 21
ZRT3 14 189
TPO5 3 6
SNU114 10 32
EBP2 5 22
NNK1 14 181
MRPL38 2 1
YKL169C 2 1
KKQ8 28 216
MRP49 1 0
TPK3 1 0
YKL165C-A 1 0
MCD4 8 33
PIR1 7 10
PIR3 7 76
YKL162C-A 1 0
YKL162C 5 21
KDX1 8 69
ELF1 1 0
RCN1 1 0
APE2 23 138
RPS27A 0 0
YKL156C-A 0 0
RSM22 14 182
SRP102 7 13
YKL153W 1 0
GPM1 1 0
YKL151C 19 284
MCR1 7 84
DBR1 10 128
SDH1 26 418
YKL147C 20 337
AVT3 13 122
RPT1 2 1
YKL145W-A 0 0
RPC25 2 4
LTV1 5 12
MRP8 1 0
SDH3 4 4
TGL1 9 180
CTK1 2 1
HSK3 0 0
MRPL31 1 0
CMC1 3 19
YKL136W 6 67
APL2 13 151
OCT1 18 353
YKL133C 15 149
RMA1 10 74
YKL131W 4 8
SHE2 0 0
MYO3 26 213
PMU1 15 264
PGM1 17 84
YPK1 8 18
RRN3 2 7
SSH4 9 51
YKL123W 1 0
SRP21 1 0
DGR2 12 152
OAC1 2 1
VPH2 0 0
YKL118W 11 275
SBA1 1 0
PRR1 9 56
YKL115C 8 64
APN1 6 28
RAD27 5 31
ABF1 7 34
YKL111C 2 3
KTI12 5 23
HAP4 17 352
SLD2 3 25
YKL107W 10 66
YKL106C-A 1 0
AAT1 6 22
SEG2 14 67
GFA1 5 10
APE1 22 362
YKL102C 8 66
HSL1 16 116
YPF1 15 116
YKL100W-A 0 0
UTP11 2 1
MTC2 2 7
YKL097C 15 153
YKL096C-B 1 0
CWP2 0 0
CWP1 12 93
YJU2 5 10
YJU3 15 235
MBR1 8 39
BUD2 16 207
YKL091C 6 40
CUE2 14 85
MIF2 0 0
CAB3 14 99
CYT2 13 209
SRX1 27 373
MDH1 5 87
HOT13 13 197
YKL083W 1 0
RRP14 4 11
TEF4 8 148
VMA5 0 0
SMY1 13 53
DHR2 0 0
YKL077W 2 28
PSY1 6 35
YKL075C 11 79
MUD2 24 252
LHS1 25 223
STB6 19 110
YKL071W 7 127
YKL070W 2 1
YKL069W 5 24
YKL068W-A 1 0
NUP100 7 19
YNK1 3 6
YKL066W 7 46
YKL065W-A 2 2
YET1 3 4
MNR2 20 168
YKL063C 5 5
MSN4 9 42
BLI1 1 0
FBA1 0 0
MPE1 8 59
TOA2 0 0
NUP120 4 24
TMA19 3 10
OAR1 3 6
DEF1 0 0
MDM35 2 1
YKL053W 6 14
ASK1 5 21
SFK1 15 412
YKL050C 28 242
CSE4 2 1
ELM1 4 10
ANR2 23 203
DCW1 10 99
PRI2 5 27
YKL044W 5 54
PHD1 6 88
SPC42 0 0
VPS24 0 0
NFU1 9 29
PTM1 23 498
RGT1 44 481
AIM26 21 380
YKL036C 10 159
UGP1 6 14
TUL1 29 542
YKL033W-A 6 83
TTI1 8 84
IXR1 31 474
YKL031W 13 101
YKL030W 32 469
MAE1 63 1477
TFA1 11 77
TCD2 10 119
GPX1 7 131
PAN3 30 307
URA6 2 3
YKL023C-A 9 48
YKL023W 11 237
CDC16 28 617
MAK11 10 130
SPT23 9 87
RAM2 6 9
YKL018C-A 6 126
SWD2 3 2
HCS1 31 355
ATP7 6 46
PUT3 46 668
URB1 9 15
ARC19 0 0
PRP40 12 66
CCE1 19 501
UFD4 54 1889
MRT4 2 1
LAC1 15 93
CAP1 9 26
SFT1 5 13
RPL14A 2 3
BYE1 65 985
AUR1 4 7
MRP17 6 10
DID4 5 9
MET14 21 593
VPS1 4 5
PAP1 5 13
OSH6 102 2200
ECM9 20 185
YKR005C 56 982
MRPL13 5 15
MEH1 0 0
RSC4 5 10
FOX2 58 1125
TOF2 21 153
YKR011C 16 423
YKR012C 15 126
PRY2 24 560
YPT52 2 1
YKR015C 22 353
MIC60 14 169
HEL1 13 344
YKR018C 22 557
IRS4 6 25
VPS51 0 0
ALY1 46 468
NTR2 2 4
YKR023W 11 106
DBP7 14 49
RPC37 0 0
GCN3 3 4
BCH2 25 754
SAP190 33 376
SET3 14 160
GMH1 6 43
SPO14 38 916
YKR032W 15 359
YKR033C 4 7
DAL80 9 76
OPI8 2 1
DID2 2 1
CAF4 31 478
SPC34 3 12
KAE1 3 4
GAP1 24 364
YKR040C 31 1188
YKR041W 52 1656
UTH1 1 0
SHB17 17 525
UIP5 32 1253
YKR045C 21 430
PET10 8 21
YKR047W 6 18
NAP1 15 40
FMP46 5 30
TRK2 15 182
YKR051W 13 34
MRS4 4 86
YSR3 11 110
DYN1 21 100
RHO4 6 52
TRM2 21 140
RPS21A 4 3
GLG1 10 104
TIF1 1 0
UTP30 8 105
KTR2 27 413
TFA2 0 0
LAS1 0 0
OAF3 18 122
PAM17 4 15
CCP1 12 111
GPT2 29 400
BET3 1 0
MET1 21 205
YKR070W 19 420
DRE2 5 15
SIS2 4 6
YKR073C 23 140
AIM29 4 17
YKR075C 8 119
YKR075W-A 7 113
ECM4 21 278
MSA2 8 23
YKR078W 16 187
TRZ1 6 26
MTD1 5 22
RPF2 2 2
NUP133 10 77
DAD2 4 7
HBS1 18 122
MRPL20 9 34
PRP16 9 33
OMA1 9 135
TVP38 15 99
TGL4 15 90
PXL1 14 210
SRL3 6 36
SRP40 5 15
PTR2 41 726
RPL40B 0 0
MLP1 28 371
PCC1 0 0
ESL2 43 1370
PCK1 21 424
UBP11 31 444
BAS1 11 67
SKG1 7 26
SIR1 12 81
FLO10 21 491
NFT1 27 278
YKR104W 9 65
VBA5 9 124
GEX2 14 159
YLL067C 7 6
YLL067W-A 1 0
YLL066W-B 5 11
YLL066C 5 4
YLL066W-A 0 0
YLL065W 9 42
PAU18 1 0
AYT1 13 255
MHT1 9 264
MMP1 14 206
GTT2 11 248
YLL059C 38 1368
YLL058W 11 143
JLP1 22 351
YLL056C 11 87
YCT1 12 160
YLL054C 17 276
YLL053C 16 169
AQY2 3 3
FRE6 17 189
COF1 1 0
LDB18 1 0
YBT1 54 789
YLL047W 7 85
RNP1 12 281
RPL8B 1 0
YLL044W 0 0
FPS1 4 10
ATG10 4 8
SDH2 14 265
VPS13 69 940
UBI4 16 110
ENT4 21 559
YLL037W 6 9
PRP19 1 0
GRC3 0 0
RIX7 6 8
IRC19 6 85
YLL032C 27 351
GPI13 5 13
RRT7 8 36
FRA1 45 1308
TPO1 45 792
ISA1 4 6
HSP104 31 762
PAU17 15 265
SSA2 21 225
POM33 18 140
HIF1 2 2
SPA2 41 832
YLL020C 4 29
KNS1 19 163
YLL019W-A 1 0
COX19 4 59
DPS1 4 5
BPT1 53 502
EMC6 1 0
PUF3 52 919
YEH1 45 990
SOF1 5 17
PSR1 73 2839
COX17 0 0
DRS1 5 8
YLL007C 12 47
YLL006W-A 25 733
MMM1 5 6
SPO75 29 206
ORC3 2 3
SFI1 11 167
RTT109 10 41
DNM1 54 639
YLR001C 92 1491
NOC3 5 10
CMS1 12 124
THI73 47 1034
SSL1 11 196
SSK1 78 1410
NSE1 4 4
PAM18 0 0
RLP24 0 0
TEN1 1 0
LOT6 12 74
YLR012C 9 115
GAT3 7 19
PPR1 47 554
BRE2 15 166
PML1 6 93
MEU1 16 342
POM34 20 266
PSR2 22 198
YEH2 14 260
IRC25 11 191
SDO1 8 38
IZH3 4 16
UBR2 184 6817
SNF7 0 0
SED5 0 0
AAT2 3 4
ADE16 21 274
RPL15A 0 0
YLR030W 8 120
YLR031W 1 0
RAD5 12 25
RSC58 0 0
SMF3 21 214
MLH2 21 349
YLR036C 4 15
PAU23 7 66
COX12 2 3
RIC1 9 40
AFB1 11 108
YLR041W 5 22
YLR042C 3 15
TRX1 0 0
PDC1 3 3
STU2 15 32
YLR046C 8 41
FRE8 20 293
RPS0B 1 0
YLR049C 9 22
YLR050C 4 7
FCF2 4 3
IES3 0 0
YLR053C 4 3
OSW2 18 213
SPT8 5 19
ERG3 0 0
MNL2 27 239
SHM2 9 56
REX2 31 1037
FRS1 12 48
RPL22A 1 0
BUD28 1 0
BMT6 3 8
PER33 8 49
ENV10 0 0
SPC3 7 39
PET309 22 123
FYV7 4 19
MEF1 22 161
XYL2 24 187
RGR1 7 19
YLR072W 18 146
RFU1 10 104
BUD20 4 35
RPL10 0 0
YLR076C 0 0
FMP25 24 421
BOS1 7 35
SIC1 0 0
EMP46 22 453
GAL2 19 159
SRL2 12 259
EMP70 8 58
RAX2 26 449
ARP6 9 77
SMC4 5 22
CSF1 44 377
GAA1 6 5
ALT1 3 3
XDJ1 10 101
GEP5 30 234
SUL2 29 456
NYV1 10 109
GIS3 40 482
IOC2 27 195
KIN2 21 179
HRT3 11 133
CHA4 7 30
ICT1 11 91
MIM2 2 1
ERG27 1 0
YLR101C 1 0
APC9 4 5
CDC45 2 2
LCL2 3 4
SEN2 4 9
MDN1 26 133
REX3 20 136
YLR108C 14 135
AHP1 1 0
CCW12 9 21
YLR111W 7 59
YLR112W 13 626
HOG1 27 198
AVL9 7 27
CFT2 7 35
MSL5 8 18
CLF1 17 113
YLR118C 4 19
SRN2 8 48
YPS1 17 168
YLR120W-A 8 120
YPS3 22 220
YLR122C 9 236
YLR123C 9 231
YLR124W 6 29
YLR125W 3 5
YLR126C 9 83
APC2 5 32
DCN1 1 0
DIP2 7 20
ZRT2 12 101
ACE2 34 1586
USB1 0 0
CKI1 5 15
PDC5 6 69
SLX4 27 554
TIS11 7 29
RKM5 28 539
NHA1 45 742
SLS1 6 33
YLR140W 13 146
RRN5 4 79
PUT1 18 481
DPH6 5 6
ACF2 26 690
RMP1 1 0
SPE4 5 15
YLR146W-A 3 2
SMD3 0 0
PEP3 18 102
YLR149C 1 0
YLR149C-A 2 4
STM1 3 3
PCD1 7 132
YLR152C 15 166
ACS2 8 37
RNH203 4 8
YLR154W-A 9 13
YLR154W-B 16 21
TAR1 16 17
YLR154W-E 8 9
YLR154W-F 1 0
YLR154C-G 7 6
YLR154C-H 3 2
ASP3-1 0 0
YLR156W 0 0
YLR156C-A 3 2
ASP3-2 1 0
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 4 3
ASP3-3 1 0
YLR159W 0 0
YLR159C-A 1 0
ASP3-4 4 3
YLR161W 0 0
YLR162W 20 109
RRT15 7 9
MAS1 5 5
YLR163W-A 0 0
SHH4 0 0
PUS5 4 58
SEC10 2 3
RPS31 0 0
UPS2 4 8
YLR169W 2 1
APS1 1 0
YLR171W 1 0
DPH5 11 73
YLR173W 19 283
IDP2 11 151
CBF5 7 49
RFX1 5 45
YLR177W 16 282
TFS1 5 11
YLR179C 4 64
SAM1 4 11
VTA1 9 54
SWI6 4 8
TOS4 12 74
YLR184W 5 9
RPL37A 2 3
EMG1 4 10
SKG3 13 95
MDL1 12 101
ATG26 21 289
MMR1 4 5
PEX13 4 8
HCR1 2 1
UPS1 3 18
YLR194C 4 16
NMT1 1 0
PWP1 5 5
NOP56 0 0
YLR198C 0 0
PBA1 2 1
YKE2 2 1
COQ9 5 22
YLR202C 5 78
MSS51 13 246
QRI5 1 0
HMX1 17 107
ENT2 4 25
HRD3 32 405
SEC13 3 2
PNP1 8 11
CLB4 5 60
ATG38 1 0
TUB4 2 1
CRR1 7 91
FRE1 7 34
CDC123 1 0
CPR6 2 1
YLR217W 2 1
COA4 5 19
MSC3 15 64
CCC1 6 14
RSA3 2 11
UTP13 6 9
YLR222C-A 0 0
IFH1 14 72
YLR224W 1 0
YLR225C 7 33
BUR2 3 9
ADY4 8 46
ECM22 11 95
CDC42 0 0
YLR230W 0 0
BNA5 9 100
YLR232W 2 6
EST1 8 28
TOP3 6 10
YLR235C 4 81
YLR236C 6 120
THI7 10 29
FAR10 1 0
LIP2 0 0
VPS34 8 14
CSC1 4 76
ARV1 2 1
GPN3 0 0
MAP1 3 2
CDD1 4 11
ERF2 8 58
IRC20 13 114
RCK2 4 20
YEF3 2 1
SSP120 3 2
SYM1 3 2
YLR252W 1 0
MCP2 12 145
NDL1 3 5
YLR255C 13 50
HAP1 16 70
YLR257W 13 41
GSY2 10 95
HSP60 1 0
LCB5 11 138
VPS63 0 0
YPT6 3 3
TMA7 2 18
RED1 5 62
RPS28B 0 0
YLR264C-A 0 0
NEJ1 0 0
PDR8 10 85
BOP2 8 14
SEC22 7 17
YLR269C 9 54
DCS1 3 3
YLR271W 6 19
YCS4 10 90
PIG1 9 17
MCM5 9 25
SMD2 3 5
DBP9 1 0
YSH1 3 2
YLR278C 10 61
YLR279W 9 43
YLR280C 8 37
YLR281C 8 37
YLR282C 3 17
YLR283W 6 25
ECI1 1 0
NNT1 1 0
YLR285C-A 3 89
CTS1 11 88
YLR286W-A 2 1
YLR287C 3 7
RPS30A 0 0
MEC3 7 23
GUF1 13 49
YLR290C 3 38
GCD7 1 0
SEC72 5 15
GSP1 0 0
YLR294C 1 0
ATP14 1 0
YLR296W 4 10
YLR297W 1 0
YHC1 6 17
ECM38 15 148
YLR299C-A 2 30
EXG1 6 65
HRI1 7 60
YLR302C 9 35
MET17 8 88
ACO1 6 10
STT4 7 6
UBC12 11 28
CDA1 2 1
YLR307C-A 0 0
CDA2 6 23
IMH1 4 17
CDC25 11 61
YLR311C 4 13
YLR312C 11 48
MRPL15 5 61
SPH1 5 19
CDC3 7 21
NKP2 1 0
TAD3 8 33
YLR317W 2 2
EST2 15 80
BUD6 9 120
MMS22 9 26
SFH1 2 3
VPS65 1 0
CWC24 2 1
PEX30 5 32
RPL38 0 0
YLR326W 12 56
TMA10 0 0
NMA1 12 100
REC102 5 51
CHS5 7 53
JIP3 0 0
MID2 0 0
RPS25B 3 27
YLR334C 2 1
NUP2 1 0
SGD1 9 26
VRP1 3 2
OPI9 0 0
YLR339C 0 0
RPP0 0 0
SPO77 6 17
FKS1 7 30
YLR342W-A 3 6
GAS2 13 149
RPL26A 1 0
YLR345W 8 30
YLR346C 1 0
KAP95 5 4
YLR347W-A 1 0
DIC1 4 28
YLR349W 7 39
ORM2 2 1
NIT3 6 7
YLR352W 9 105
BUD8 9 84
TAL1 4 5
ILV5 4 4
ATG33 5 8
RSC2 7 26
YLR358C 3 6
ADE13 1 0
VPS38 11 134
DCR2 9 118
YLR361C-A 2 1
STE11 17 191
NMD4 0 0
YLR363W-A 0 0
GRX8 3 3
YLR365W 0 0
YLR364C-A 2 1
YLR366W 3 10
RPS22B 7 104
MDM30 9 31
SSQ1 2 4
ARC18 1 0
ROM2 15 41
ELO3 0 0
VID22 5 28
YLR374C 9 60
STP3 5 82
PSY3 2 2
FBP1 9 129
SEC61 7 47
YLR379W 2 7
CSR1 15 92
CTF3 1 0
NAM2 10 48
SMC6 10 112
IKI3 12 36
SWC7 3 14
VAC14 4 13
REH1 8 69
RPS29A 0 0
STE23 20 124
ECM19 1 0
CCW14 1 0
ART10 8 96
ATP10 0 0
CST9 10 101
COX8 0 0
VPS33 13 34
AFG2 6 34
SKI2 9 13
BDF1 2 2
YLR399W-A 0 0
YLR400W 8 37
DUS3 16 275
YLR402W 0 0
SFP1 6 27
FLD1 4 11
DUS4 11 99
RPL31B 3 3
YLR406C-A 1 0
YLR407W 1 0
BLS1 4 10
UTP21 8 25
