gene_name number_of_transposon_per_gene number_of_read_per_gene
YHR182C-A 3 3
GND1 18 109
SSP1 80 1045
PFS1 44 425
KOG1 46 596
IKI1 10 53
GPI16 13 60
PTH1 27 222
ERG9 9 92
CTF8 15 35
LNP1 49 330
EGD2 47 612
YHR193C-A 27 230
MDM31 162 2158
NVJ1 39 318
UTP9 40 589
RIX1 10 55
AIM18 47 352
AIM46 83 1171
NBL1 5 65
RPN10 23 380
PPX1 34 196
YHR202W 100 1461
RPS4B 13 44
MNL1 153 2322
SCH9 38 316
SKN7 44 273
SET5 72 983
BAT1 74 735
CRG1 48 495
YHR210C 74 817
FLO5 167 1494
YHR212C 1 0
YHR212W-A 1 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 14 102
YHR214W 2 1
YHR214W-A 5 14
YHR214C-D 1 0
YHR214C-E 10 35
PHO12 11 20
IMD2 46 409
YHR217C 18 106
YHR218W 26 26
YHR218W-A 2 1
YHR219W 9 12
YHR219C-A 2 1
YIL177C 48 55
YIL177W-A 4 3
PAU14 4 3
VTH1 19 471
IMA3 2 1
YIL171W-A 0 0
YIL169C 26 173
YIL166C 121 1813
YIL165C 30 353
NIT1 74 1058
YIL163C 45 448
SUC2 99 2014
YIL161W 9 31
POT1 74 1018
BNR1 107 1214
AIM20 20 143
COA1 40 240
YIL156W-A 34 301
YIL156W-B 22 266
UBP7 129 1428
GUT2 98 1104
IMP2' 86 1002
RRD1 29 367
YIL152W 61 637
ESL1 135 1760
MCM10 27 349
MLP2 130 1179
RPL40A 20 136
SLN1 24 318
ATG32 40 158
PAN6 26 282
NDC80 16 105
SSL2 30 402
YIL142C-A 26 146
CCT2 16 39
YIL141W 21 75
AXL2 41 289
REV7 34 182
TPM2 11 177
TMA108 98 890
OM45 48 287
VHS2 45 318
YIL134C-A 32 368
FLX1 28 171
RPL16A 30 137
CSM2 75 914
FKH1 63 714
ASG1 70 653
TAO3 179 1682
MET18 97 946
RRT14 12 33
STH1 61 540
KGD1 113 1025
AYR1 35 279
SIM1 207 4286
POG1 33 242
QDR2 76 824
QDR1 104 1387
RPI1 30 150
RHO3 12 88
PRM5 20 107
HIS5 68 869
YIL115W-A 18 194
NUP159 50 631
POR2 16 131
SDP1 54 755
HOS4 190 2272
COX5B 52 664
HPM1 63 425
SEC24 31 412
YIL108W 152 1730
PFK26 89 709
MOB1 21 127
SLM1 113 1561
YIL105W-A 12 148
SHQ1 29 174
DPH1 37 404
YIL102C-A 4 10
YIL102C 3 2
XBP1 134 1721
YIL100C-A 53 620
YIL100W 57 693
SGA1 80 862
FMC1 8 71
FYV10 21 153
BMT5 56 527
PRK1 93 852
LYS12 60 817
RSM25 35 343
YIL092W 102 1308
UTP25 20 163
ICE2 97 1049
YIL089W 43 305
AVT7 113 1581
AIM19 24 439
YIL086C 43 302
KTR7 135 1568
SDS3 17 139
CAB2 8 39
YIL082W 28 437
AIR1 43 275
THS1 24 287
YIL077C 92 1376
SEC28 29 354
RPN2 50 468
SER33 104 1593
SPO22 113 1373
HOP1 49 310
YIL071W-A 17 142
PCI8 44 302
MAM33 34 258
RPS24B 19 76
YIL068W-A 18 147
SEC6 29 225
YIL067C 105 1126
YIL066W-A 28 145
RNR3 108 1828
FIS1 39 685
EFM4 57 584
YRB2 19 103
ARC15 5 26
SNP1 27 198
YIL060W 22 162
YIL059C 22 186
YIL058W 44 817
RGI2 25 193
VHR1 300 5926
YIL055C 171 2193
YIL054W 64 1506
GPP1 41 385
RPL34B 29 122
MMF1 51 383
PCL7 58 592
DFG10 21 141
NEO1 27 118
YIL047C-A 39 869
SYG1 176 2450
YIL046W-A 110 2297
MET30 28 245
PIG2 67 609
AGE2 37 138
CBR1 67 1194
PKP1 64 886
GVP36 36 527
APQ12 12 77
TED1 122 1774
NOT3 47 317
PRM2 82 756
CST6 107 1458
CKA1 58 628
CAP2 27 277
BCY1 31 390
YIL032C 45 387
ULP2 74 870
YIL030W-A 25 242
SSM4 248 3196
YIL029W-A 38 654
YIL029C 28 117
YIL028W 14 57
EMC5 18 112
IRR1 39 485
YIL025C 21 133
YIL024C 54 881
YKE4 144 4183
TIM44 13 34
RPB3 24 411
YIL021C-A 4 24
YIL020C-A 22 318
HIS6 96 2015
FAF1 22 248
RPL2B 43 252
VID28 66 433
SNL1 35 167
BAR1 142 2436
YIL014C-A 12 182
MNT3 92 1111
PDR11 287 3403
YIL012W 109 2122
TIR3 73 587
DOT5 67 871
EST3 37 492
FAA3 198 2763
URM1 11 40
NAS2 66 1271
YIA6 152 2329
EPS1 279 4641
BET1 0 0
CFD1 48 1025
YIL002W-A 20 82
INP51 210 2351
YIL001W 244 3510
SGN1 77 759
MPH1 261 3706
AIM21 210 3159
DJP1 119 2328
IST3 58 804
PAN1 325 5164
YIR007W 205 3108
PRI1 12 67
MSL1 18 101
DSN1 61 653
STS1 16 291
SQT1 27 205
GAT4 56 1271
YIR014W 105 1186
RPR2 11 35
YIR016W 175 2517
MET28 165 2836
YIR017W-A 189 3230
YAP5 98 1460
YIR018C-A 31 315
FLO11 93 965
YIR020C 6 100
YIR020W-A 15 99
YIR020C-B 35 372
MRS1 38 301
YIR021W-A 66 1412
SEC11 1 0
DAL81 179 2500
YIR023C-A 25 101
INA22 49 500
MND2 73 1165
YVH1 74 1398
DAL1 141 1746
DAL4 215 3202
DAL2 106 1762
DCG1 73 812
YIR030W-A 33 264
DAL7 133 2000
DAL3 109 2085
MGA2 120 1235
LYS1 16 47
YIR035C 115 2125
IRC24 92 1055
YIR036W-A 49 806
HYR1 31 254
GTT1 26 252
YPS6 53 422
YIR040C 7 23
PAU15 3 3
YIR042C 45 437
YJL225C 40 46
YJL225W-A 2 1
PAU1 2 1
YJL222W-B 0 0
YJL222W-A 2 1
VTH2 21 332
IMA4 0 0
YJL220W 0 0
HXT9 27 326
YJL218W 20 531
REE1 44 613
IMA5 72 611
YJL215C 30 114
HXT8 85 1220
YJL213W 37 485
OPT1 123 1165
YJL211C 104 1646
PEX2 117 1286
CBP1 49 387
NUC1 53 494
LAA1 207 2909
YJL206C 92 1221
NCE101 34 344
RCY1 45 276
PRP21 19 121
YJL202C 23 211
ECM25 101 1230
ACO2 109 1222
MBB1 19 163
PHO90 138 1531
UBP12 105 1176
YJL197C-A 2 2
ELO1 43 376
YJL195C 0 0
CDC6 5 13
YJL193W 23 178
SOP4 46 314
RPS14B 58 549
RPS22A 21 221
RPL39 12 39
BUD19 8 29
SWE1 71 699
MNN5 72 852
ATG36 59 697
GON7 13 134
MNN11 46 454
YJL182C 39 241
YJL181W 87 664
ATP12 17 80
PFD1 8 101
ATG27 30 246
RPL17B 13 54
SWI3 19 105
YJL175W 7 15
KRE9 4 21
RFA3 0 0
CPS1 75 864
YJL171C 26 307
ASG7 58 570
YJL169W 12 127
SET2 74 1060
ERG20 6 53
QCR8 6 27
HAL5 122 1853
TPK1 68 821
YJL163C 112 1371
JJJ2 73 792
FMP33 62 877
YJL160C 77 1165
HSP150 5 7
CIS3 62 711
FAR1 128 1794
YJL156W-A 42 362
SSY5 18 111
FBP26 69 439
VPS35 33 275
INO1 54 406
YJL152W 162 4064
SNA3 124 3548
YJL150W 52 887
DAS1 81 792
RPA34 15 93
YJL147C 24 179
IDS2 48 390
SFH5 51 277
YJL144W 17 159
TIM17 10 64
IRC9 15 107
YAK1 70 747
RPB4 6 16
YUR1 58 428
TIF2 12 59
GLG2 50 488
YJL136W-A 10 38
RPS21B 13 35
YJL135W 32 266
LCB3 75 1236
YJL133C-A 65 985
MRS3 51 588
YJL132W 101 893
AIM23 31 250
URA2 358 4766
TRK1 66 566
PBS2 135 6465
YJL127W-A 11 99
YJL127C-B 12 125
SPT10 66 980
NIT2 29 372
GCD14 18 128
LSM1 3 29
MTC1 32 387
ALB1 15 176
RPE1 27 205
YJL120W 24 350
YJL119C 38 568
YJL118W 59 807
PHO86 49 387
NCA3 71 870
ASF1 16 44
MDV1 93 1034
CCT7 5 7
GZF3 46 536
UTP10 40 312
PRM10 46 541
YJL107C 43 416
IME2 48 671
SET4 58 472
PAM16 6 38
GSM1 65 690
MEF2 55 349
GSH1 76 808
LSB6 94 1152
CHS6 26 183
SAP185 98 1035
PHS1 12 48
MRPL49 6 24
BCK1 25 335
KHA1 100 907
TOK1 62 571
SRS2 90 995
GWT1 8 45
DPB11 25 124
SIP4 120 968
ARG3 15 60
TRL1 10 50
YJL086C 54 473
EXO70 18 105
ALY2 98 1403
TAX4 111 1474
IML2 77 668
ARP4 5 7
SCP160 84 801
PRY1 45 442
PRY3 208 2919
YJL077W-B 1 0
ICS3 97 1587
YJL077W-A 13 37
NET1 126 999
APQ13 68 622
SMC3 22 240
JEM1 78 1190
PSF2 12 52
ARG2 29 265
YJL070C 88 739
UTP18 9 22
YJL068C 39 383
YJL067W 36 699
MPM1 61 1066
DLS1 34 293
YJL064W 17 126
MRPL8 29 251
COA3 7 75
LAS21 26 231
NUP82 21 160
BNA3 44 376
YHC3 83 729
BIT61 77 696
IKS1 67 468
ZAP1 55 734
YJL055W 84 1080
TIM54 35 296
PEP8 5 5
YJL052C-A 38 864
TDH1 58 766
IRC8 96 970
MTR4 32 326
YJL049W 22 288
UBX6 64 1000
YJL047C-A 26 221
RTT101 65 714
AIM22 39 336
YJL045W 153 1537
GYP6 52 275
YJL043W 181 3765
MHP1 195 2126
NSP1 13 53
NUP192 40 201
LOH1 21 104
IRC18 61 656
SNX4 23 109
TAD2 10 45
KAR2 13 68
HCA4 23 137
YJL032W 2 1
BET4 1 0
MAD2 81 1032
VPS53 35 124
YJL028W 119 3239
YJL027C 145 3988
RNR2 25 179
YJL026C-A 1 0
RRN7 17 116
APS3 51 373
PET130 57 554
YJL022W 19 165
BBC1 116 926
YJL020W-A 5 24
MPS3 99 1512
YJL016W 160 2747
YJL015C 89 2507
CCT3 7 33
MAD3 141 2485
VTC4 142 2015
RPC17 1 0
NOP9 45 336
YJL009W 20 225
CCT8 15 144
YJL007C 69 1839
CTK2 15 261
CYR1 153 2045
SYS1 54 739
COX16 23 170
OST1 8 15
PRE3 10 88
AVT1 270 5593
MPP10 81 651
YJR003C 235 4007
SAG1 250 4677
APL1 152 2294
LSO1 20 86
POL31 3 2
SUI2 35 389
MHO1 96 1236
TDH2 92 1045
MET3 154 1889
SPC1 23 381
YJR011C 68 983
YJR012C 90 1433
GPI14 7 39
TMA22 50 471
YJR015W 172 2091
ILV3 115 1204
ESS1 21 148
YJR018W 30 175
TES1 110 2130
YJR020W 50 707
REC107 115 2272
LSM8 1 0
YJR023C 7 38
MDE1 84 1568
BNA1 51 671
YJR030C 188 2734
GEA1 158 1980
CPR7 58 371
RAV1 110 897
PET191 14 44
RAD26 200 2623
HUL4 108 1107
YJR037W 17 162
YJR038C 52 655
YJR039W 161 1865
GEF1 146 2809
URB2 21 120
NUP85 32 305
POL32 51 392
VPS55 25 221
SSC1 12 60
TAH11 10 44
ANB1 35 368
CYC1 29 494
UTR1 138 4098
ISY1 60 692
OSM1 89 704
RAD7 54 402
BFA1 84 992
KCH1 61 460
HIT1 32 436
YJR056C 22 178
CDC8 2 3
APS2 48 610
PTK2 120 1701
CBF1 65 735
YJR061W 125 1548
NTA1 71 760
RPA12 10 54
CCT5 34 267
ARP3 13 62
TOR1 395 7200
YAE1 5 11
RFC2 13 29
HAM1 38 451
LIA1 49 553
YJR071W 36 232
NPA3 59 559
OPI3 19 190
MOG1 62 999
HOC1 41 409
CDC11 22 71
MIR1 57 487
BNA2 207 3313
YJR079W 71 540
AIM24 53 628
EAF6 25 224
ACF4 37 447
YJR084W 72 707
YJR085C 36 514
STE18 9 67
YJR087W 17 67
EMC2 42 230
BIR1 83 900
GRR1 50 440
JSN1 117 1131
BUD4 144 1677
FIP1 15 133
IME1 41 383
RPL43B 21 114
SFC1 74 667
YJR096W 78 840
JJJ3 12 40
YJR098C 65 678
YUH1 18 79
AIM25 63 913
RSM26 11 114
VPS25 15 58
URA8 196 3001
SOD1 16 110
ADO1 45 454
ECM27 86 771
YJR107W 50 380
ABM1 82 1385
CPA2 36 268
YMR1 97 1203
YJR111C 62 998
NNF1 10 49
YJR112W-A 40 714
RSM7 13 96
YJR114W 13 86
YJR115W 66 964
TDA4 64 1316
STE24 89 1282
ILM1 18 136
JHD2 116 1698
YJR120W 81 1181
ATP2 18 92
IBA57 60 495
RPS5 0 0
YJR124C 67 760
ENT3 42 527
VPS70 90 829
RSF2 245 2838
YJR128W 73 703
EFM3 134 1909
STR2 59 580
MNS1 83 1194
NMD5 80 514
XPT1 34 270
SGM1 55 757
MCM22 31 350
TIM8 4 16
TTI2 3 2
MET5 221 2570
IML1 99 1312
HOM6 15 136
HIR3 72 732
YJR140W-A 0 0
YJR141W 2 5
YJR142W 67 1111
PMT4 30 242
MGM101 32 485
RPS4A 9 35
YJR146W 54 669
HMS2 53 460
BAT2 151 1931
YJR149W 67 706
DAN1 48 476
DAN4 90 905
YJR151W-A 4 30
DAL5 74 839
PGU1 39 284
YJR154W 98 840
AAD10 91 1441
THI11 33 344
YJR157W 1 0
HXT16 5 4
SOR1 5 4
MPH3 8 14
COS5 9 33
YJR162C 4 8
YKL225W 29 212
PAU16 3 9
YKL223W 10 45
YKL222C 48 330
MCH2 52 556
FRE2 79 889
COS9 47 520
SRY1 68 1179
JEN1 129 1740
URA1 25 192
OXP1 157 2001
YRA2 23 240
DOA1 16 106
SAC1 20 112
TRP3 83 869
UBA1 15 166
STE6 155 1556
CBT1 23 211
EMC3 36 377
ADD66 22 175
LOS1 73 683
EAP1 40 406
TOR2 77 603
YKL202W 12 83
MNN4 123 1193
PTK1 440 11995
PEX1 195 2272
YKT6 5 23
MIA40 12 73
MST1 26 152
SDS22 4 13
ACP1 5 29
DPH2 44 318
CNB1 1 0
HYM1 25 211
PXA2 75 698
FAT3 137 2743
MTR2 37 511
ASH1 100 1065
SPE1 30 308
YKL183C-A 39 968
LOT5 106 1457
FAS1 37 307
PRS1 11 39
RPL17A 5 10
COY1 41 374
STE3 54 769
YKL177W 20 159
LST4 54 728
ZRT3 92 1395
TPO5 19 73
SNU114 17 47
EBP2 14 82
NNK1 96 920
MRPL38 8 16
YKL169C 7 14
KKQ8 89 1059
MRP49 14 95
TPK3 69 888
YKL165C-A 8 34
MCD4 24 90
PIR1 32 203
PIR3 19 69
YKL162C-A 14 101
YKL162C 38 450
KDX1 50 560
ELF1 5 16
RCN1 11 38
APE2 150 1708
RPS27A 17 42
YKL156C-A 3 3
RSM22 54 490
SRP102 19 90
YKL153W 7 71
GPM1 12 143
YKL151C 113 2038
MCR1 75 858
DBR1 44 349
SDH1 137 1784
YKL147C 81 1134
AVT3 136 1581
RPT1 7 22
YKL145W-A 0 0
RPC25 6 42
LTV1 32 549
MRP8 10 156
SDH3 17 160
TGL1 34 370
CTK1 9 21
HSK3 2 3
MRPL31 9 29
CMC1 18 48
YKL136W 18 226
APL2 60 704
OCT1 72 449
YKL133C 36 226
RMA1 49 447
YKL131W 28 133
SHE2 8 21
MYO3 111 1121
PMU1 56 539
PGM1 95 908
YPK1 23 162
RRN3 21 238
SSH4 60 547
YKL123W 9 52
SRP21 11 65
DGR2 72 770
OAC1 55 524
VPH2 20 346
YKL118W 24 367
SBA1 33 575
PRR1 59 615
YKL115C 24 54
APN1 55 533
RAD27 46 414
ABF1 20 151
YKL111C 14 116
KTI12 40 254
HAP4 66 1150
SLD2 26 320
YKL107W 62 735
YKL106C-A 19 80
AAT1 45 390
SEG2 118 1320
GFA1 13 86
APE1 95 1236
YKL102C 53 719
HSL1 37 286
YPF1 67 817
YKL100W-A 3 9
UTP11 9 57
MTC2 40 316
YKL097C 83 2275
YKL096C-B 1 0
CWP2 10 18
CWP1 58 634
YJU2 23 196
YJU3 51 661
MBR1 41 295
BUD2 32 293
YKL091C 43 417
CUE2 80 804
MIF2 15 109
CAB3 44 547
CYT2 21 128
SRX1 109 2557
MDH1 36 475
HOT13 39 392
YKL083W 4 5
RRP14 24 157
TEF4 59 500
VMA5 14 82
SMY1 43 309
DHR2 14 101
YKL077W 28 339
PSY1 9 32
YKL075C 50 437
MUD2 70 771
LHS1 66 497
STB6 76 948
YKL071W 26 211
YKL070W 29 198
YKL069W 26 310
YKL068W-A 17 75
NUP100 69 428
YNK1 19 256
YKL066W 68 799
YKL065W-A 13 32
YET1 31 271
MNR2 98 1105
YKL063C 13 53
MSN4 82 905
BLI1 8 40
FBA1 2 4
MPE1 70 953
TOA2 1 0
NUP120 28 178
TMA19 33 195
OAR1 27 92
DEF1 18 113
MDM35 9 16
YKL053W 51 440
ASK1 60 795
SFK1 113 1663
YKL050C 111 1228
CSE4 8 72
ELM1 12 145
ANR2 66 804
DCW1 135 2955
PRI2 26 303
YKL044W 20 108
PHD1 49 462
SPC42 12 97
VPS24 4 7
NFU1 41 589
PTM1 99 1488
RGT1 259 4488
AIM26 132 2020
YKL036C 81 1119
UGP1 19 124
TUL1 113 1256
YKL033W-A 41 374
TTI1 21 146
IXR1 214 3313
YKL031W 61 1219
YKL030W 150 3153
MAE1 287 4788
TFA1 25 109
TCD2 135 1709
GPX1 70 887
PAN3 109 1028
URA6 13 136
YKL023C-A 38 295
YKL023W 56 671
CDC16 73 1719
MAK11 44 430
SPT23 105 1830
RAM2 11 85
YKL018C-A 29 462
SWD2 5 7
HCS1 115 1266
ATP7 12 47
PUT3 140 1750
URB1 105 869
ARC19 0 0
PRP40 81 855
CCE1 89 1905
UFD4 313 3754
MRT4 37 291
LAC1 121 1513
CAP1 67 472
SFT1 40 337
RPL14A 24 101
BYE1 190 2557
AUR1 30 210
MRP17 8 29
DID4 6 11
MET14 69 512
VPS1 10 90
PAP1 28 354
OSH6 190 2582
ECM9 71 625
YKR005C 286 4745
MRPL13 16 104
MEH1 50 565
RSC4 12 30
FOX2 345 4742
TOF2 150 1583
YKR011C 86 973
YKR012C 55 698
PRY2 108 1096
YPT52 21 106
YKR015C 129 1659
MIC60 92 991
HEL1 85 1105
YKR018C 155 2462
IRS4 67 390
VPS51 10 67
ALY1 151 2385
NTR2 18 64
YKR023W 106 1205
DBP7 91 557
RPC37 9 61
GCN3 18 101
BCH2 133 1389
SAP190 104 1202
SET3 46 705
GMH1 51 531
SPO14 211 2592
YKR032W 70 1531
YKR033C 19 100
DAL80 58 374
OPI8 13 188
DID2 12 183
CAF4 163 2553
SPC34 22 214
KAE1 15 69
GAP1 177 2003
YKR040C 103 1742
YKR041W 207 4785
UTH1 77 1540
SHB17 71 1048
UIP5 117 2076
YKR045C 96 1123
PET10 87 1098
YKR047W 46 340
NAP1 59 623
FMP46 38 472
TRK2 152 1985
YKR051W 64 560
MRS4 21 77
YSR3 109 1216
DYN1 126 1061
RHO4 31 236
TRM2 102 1344
RPS21A 36 286
GLG1 51 468
TIF1 8 62
UTP30 43 342
KTR2 135 2121
TFA2 0 0
LAS1 16 91
OAF3 95 788
PAM17 36 501
CCP1 86 1372
GPT2 134 1729
BET3 8 17
MET1 76 915
YKR070W 84 1158
DRE2 34 412
SIS2 88 1171
YKR073C 76 1173
AIM29 26 334
YKR075C 97 1626
YKR075W-A 62 934
ECM4 87 1146
MSA2 20 121
YKR078W 75 817
TRZ1 20 109
MTD1 71 820
RPF2 29 237
NUP133 37 463
DAD2 5 7
HBS1 81 887
MRPL20 10 106
PRP16 39 248
OMA1 72 686
TVP38 40 427
TGL4 113 1121
PXL1 113 1175
SRL3 112 3045
SRP40 179 2466
PTR2 116 1481
RPL40B 28 131
MLP1 103 1191
PCC1 10 63
ESL2 376 16003
PCK1 108 1244
UBP11 90 1217
BAS1 35 273
SKG1 28 172
SIR1 79 700
FLO10 164 1452
NFT1 111 1170
YKR104W 31 248
VBA5 28 183
GEX2 51 623
YLL067C 21 22
YLL067W-A 1 0
YLL066W-B 20 230
YLL066C 25 31
YLL066W-A 4 3
YLL065W 11 92
PAU18 1 0
AYT1 73 873
MHT1 62 605
MMP1 88 1009
GTT2 79 1302
YLL059C 122 2968
YLL058W 58 661
JLP1 122 1850
YLL056C 52 713
YCT1 76 747
YLL054C 94 800
YLL053C 33 497
AQY2 42 430
FRE6 135 1451
COF1 3 4
LDB18 16 126
YBT1 211 2486
YLL047W 31 202
RNP1 39 291
RPL8B 28 246
YLL044W 20 162
FPS1 78 594
ATG10 21 113
SDH2 42 801
VPS13 130 1256
UBI4 42 340
ENT4 171 3262
YLL037W 15 45
PRP19 4 18
GRC3 12 84
RIX7 17 132
IRC19 14 58
YLL032C 77 908
GPI13 20 181
RRT7 41 751
FRA1 472 22841
TPO1 121 1204
ISA1 24 154
HSP104 279 4877
PAU17 39 308
SSA2 82 856
POM33 99 1729
HIF1 97 1396
SPA2 132 1695
YLL020C 17 137
KNS1 169 2156
YLL019W-A 11 84
COX19 10 29
DPS1 20 171
BPT1 253 2149
EMC6 17 138
PUF3 104 1149
YEH1 216 3810
SOF1 40 472
PSR1 190 5620
COX17 15 97
DRS1 47 557
YLL007C 142 2114
YLL006W-A 70 1582
MMM1 32 600
SPO75 137 2143
ORC3 14 31
SFI1 44 560
RTT109 76 783
DNM1 200 2389
YLR001C 204 2303
NOC3 44 341
CMS1 59 377
THI73 220 3286
SSL1 32 397
SSK1 339 24923
NSE1 29 255
PAM18 1 0
RLP24 1 0
TEN1 0 0
LOT6 58 657
YLR012C 14 296
GAT3 21 113
PPR1 154 2024
BRE2 40 194
PML1 53 725
MEU1 79 1050
POM34 68 773
PSR2 147 3503
YEH2 94 1170
IRC25 11 95
SDO1 11 74
IZH3 67 814
UBR2 990 90716
SNF7 8 51
SED5 3 10
AAT2 13 103
ADE16 149 1630
RPL15A 2 4
YLR030W 53 548
YLR031W 19 101
RAD5 70 819
RSC58 4 27
SMF3 56 495
MLH2 123 1878
YLR036C 21 99
PAU23 26 229
COX12 10 61
RIC1 57 547
AFB1 30 317
YLR041W 14 126
YLR042C 17 138
TRX1 14 63
PDC1 103 1053
STU2 47 450
YLR046C 22 62
FRE8 96 1088
RPS0B 17 107
YLR049C 19 75
YLR050C 16 275
FCF2 18 103
IES3 17 119
YLR053C 11 33
OSW2 100 1127
SPT8 33 277
ERG3 17 132
MNL2 203 2095
SHM2 28 257
REX2 165 3653
FRS1 26 159
RPL22A 17 200
BUD28 11 176
BMT6 21 172
PER33 24 150
ENV10 5 5
SPC3 8 64
PET309 42 269
FYV7 17 215
MEF1 44 699
XYL2 61 711
RGR1 58 312
YLR072W 62 719
RFU1 52 357
BUD20 24 262
RPL10 3 2
YLR076C 2 1
FMP25 76 661
BOS1 19 133
SIC1 9 65
EMP46 71 899
GAL2 88 935
SRL2 72 713
EMP70 47 401
RAX2 107 1141
ARP6 88 1325
SMC4 20 160
CSF1 176 1456
GAA1 22 168
ALT1 15 43
XDJ1 63 746
GEP5 71 541
SUL2 136 1639
NYV1 46 447
GIS3 233 4364
IOC2 71 479
KIN2 90 860
HRT3 47 431
CHA4 53 438
ICT1 66 562
MIM2 30 304
ERG27 13 44
YLR101C 20 135
APC9 25 269
CDC45 6 47
LCL2 20 137
SEN2 9 25
MDN1 75 795
REX3 60 885
YLR108C 66 575
AHP1 28 224
CCW12 36 145
YLR111W 40 549
YLR112W 64 724
HOG1 157 6801
AVL9 51 575
CFT2 10 64
MSL5 39 252
CLF1 34 310
YLR118C 21 269
SRN2 29 296
YPS1 97 1202
YLR120W-A 8 249
YPS3 105 1261
YLR122C 25 202
YLR123C 20 188
YLR124W 19 91
YLR125W 13 130
YLR126C 18 41
APC2 31 262
DCN1 28 135
DIP2 20 247
ZRT2 120 1775
ACE2 156 2341
USB1 10 27
CKI1 11 40
PDC5 66 577
SLX4 89 1378
TIS11 32 291
RKM5 126 2340
NHA1 104 1278
SLS1 20 81
YLR140W 44 307
RRN5 35 261
PUT1 70 724
DPH6 63 550
ACF2 118 1366
RMP1 3 9
SPE4 32 281
YLR146W-A 12 20
SMD3 0 0
PEP3 36 235
YLR149C 46 308
YLR149C-A 4 10
STM1 13 48
PCD1 67 675
YLR152C 103 1356
ACS2 25 237
RNH203 19 143
YLR154W-A 11 31
YLR154W-B 40 74
TAR1 11 13
YLR154W-E 5 5
YLR154W-F 2 1
YLR154C-G 11 10
YLR154C-H 4 3
ASP3-1 5 4
YLR156W 3 2
YLR156C-A 3 2
ASP3-2 3 2
YLR157W-D 1 0
YLR157W-E 3 2
YLR157C-C 3 2
ASP3-3 2 1
YLR159W 1 0
YLR159C-A 4 3
ASP3-4 4 3
YLR161W 3 2
YLR162W 90 1556
RRT15 17 119
MAS1 8 31
YLR163W-A 0 0
SHH4 13 70
PUS5 27 305
SEC10 15 80
RPS31 4 17
UPS2 16 158
YLR169W 58 628
APS1 62 483
YLR171W 28 207
DPH5 35 257
YLR173W 94 1323
IDP2 50 770
CBF5 21 263
RFX1 31 279
YLR177W 62 748
TFS1 48 601
YLR179C 78 665
SAM1 67 956
VTA1 30 189
SWI6 29 295
TOS4 60 1228
YLR184W 35 255
RPL37A 32 271
EMG1 13 147
SKG3 77 764
MDL1 112 1530
ATG26 81 863
MMR1 44 510
PEX13 23 208
HCR1 19 108
UPS1 14 110
YLR194C 49 505
NMT1 6 29
PWP1 28 226
NOP56 7 72
YLR198C 3 8
PBA1 14 117
YKE2 3 2
COQ9 13 90
YLR202C 61 522
MSS51 25 195
QRI5 9 31
HMX1 51 525
ENT2 41 555
HRD3 79 885
SEC13 10 99
PNP1 33 330
CLB4 29 267
ATG38 11 37
TUB4 9 43
CRR1 60 539
FRE1 69 583
CDC123 13 138
CPR6 25 200
YLR217W 16 148
COA4 48 600
MSC3 77 842
CCC1 26 307
RSA3 7 60
UTP13 24 124
YLR222C-A 8 13
IFH1 62 749
YLR224W 37 508
YLR225C 33 412
BUR2 9 29
ADY4 37 250
ECM22 80 799
CDC42 3 9
YLR230W 5 24
BNA5 42 541
YLR232W 22 243
EST1 94 677
TOP3 55 508
YLR235C 46 477
YLR236C 83 1028
THI7 60 777
FAR10 18 92
LIP2 12 125
VPS34 20 137
CSC1 36 181
ARV1 16 34
GPN3 7 16
MAP1 30 192
CDD1 20 201
ERF2 37 493
IRC20 106 1066
RCK2 20 101
YEF3 13 90
SSP120 19 113
SYM1 16 151
YLR252W 10 57
MCP2 58 564
NDL1 19 136
YLR255C 85 816
HAP1 267 4145
YLR257W 51 441
GSY2 105 1338
HSP60 13 92
LCB5 58 535
VPS63 0 0
YPT6 6 32
TMA7 6 7
RED1 45 486
RPS28B 4 28
YLR264C-A 3 4
NEJ1 14 50
PDR8 29 191
BOP2 43 278
SEC22 16 205
YLR269C 50 553
DCS1 31 241
YLR271W 23 272
YCS4 19 103
PIG1 29 284
MCM5 23 153
SMD2 6 40
DBP9 1 0
YSH1 9 44
YLR278C 100 1177
YLR279W 75 688
YLR280C 47 709
YLR281C 54 788
YLR282C 24 164
YLR283W 29 192
ECI1 12 39
NNT1 23 262
YLR285C-A 16 125
CTS1 19 373
YLR286W-A 1 0
YLR287C 18 116
RPS30A 7 9
MEC3 63 855
GUF1 65 925
YLR290C 16 144
GCD7 7 63
SEC72 24 181
GSP1 0 0
YLR294C 15 99
ATP14 3 2
YLR296W 40 649
YLR297W 15 161
YHC1 30 204
ECM38 135 1960
YLR299C-A 14 231
EXG1 27 80
HRI1 15 117
YLR302C 66 929
MET17 45 518
ACO1 30 239
STT4 39 180
UBC12 26 216
CDA1 37 192
YLR307C-A 4 22
CDA2 25 255
IMH1 39 214
CDC25 49 347
YLR311C 39 311
YLR312C 42 334
MRPL15 14 101
SPH1 37 471
CDC3 13 101
NKP2 19 102
TAD3 14 71
YLR317W 5 13
EST2 61 851
BUD6 16 98
MMS22 28 178
SFH1 27 289
VPS65 19 217
CWC24 18 112
PEX30 39 237
RPL38 3 6
YLR326W 74 997
TMA10 8 32
NMA1 52 495
REC102 19 140
