gene_name number_of_transposon_per_gene number_of_read_per_gene
COA1 4 29
YIL156W-A 5 114
YIL156W-B 8 122
UBP7 16 468
GUT2 28 1128
IMP2' 33 492
RRD1 2 1
YIL152W 10 130
ESL1 13 149
MCM10 4 40
MLP2 26 442
RPL40A 3 8
SLN1 2 2
ATG32 6 31
PAN6 4 48
NDC80 3 3
SSL2 2 2
YIL142C-A 3 3
CCT2 0 0
YIL141W 10 38
AXL2 20 214
REV7 1 0
TPM2 1 0
TMA108 15 158
OM45 4 15
VHS2 6 24
YIL134C-A 3 11
FLX1 5 13
RPL16A 7 39
CSM2 13 89
FKH1 11 97
ASG1 16 163
TAO3 14 115
MET18 15 53
RRT14 3 2
STH1 8 126
KGD1 26 215
AYR1 6 72
SIM1 36 1120
POG1 19 424
QDR2 17 206
QDR1 22 183
RPI1 6 42
RHO3 0 0
PRM5 7 155
HIS5 15 560
YIL115W-A 1 0
NUP159 2 5
POR2 1 0
SDP1 11 167
HOS4 18 110
COX5B 7 62
HPM1 8 114
SEC24 0 0
YIL108W 26 1131
PFK26 9 80
MOB1 6 27
SLM1 18 312
YIL105W-A 3 3
SHQ1 4 4
DPH1 9 233
YIL102C-A 1 0
YIL102C 0 0
XBP1 18 271
YIL100C-A 17 120
YIL100W 19 149
SGA1 15 224
FMC1 1 0
FYV10 16 248
BMT5 8 72
PRK1 13 74
LYS12 8 26
RSM25 5 91
YIL092W 13 183
UTP25 2 1
ICE2 11 63
YIL089W 6 135
AVT7 15 271
AIM19 8 77
YIL086C 13 57
KTR7 8 224
SDS3 3 13
CAB2 0 0
YIL082W 6 19
AIR1 4 17
THS1 1 0
YIL077C 22 148
SEC28 10 99
RPN2 4 15
SER33 13 217
SPO22 27 774
HOP1 9 67
YIL071W-A 3 13
PCI8 11 73
MAM33 6 19
RPS24B 6 42
YIL068W-A 2 2
SEC6 2 2
YIL067C 18 205
YIL066W-A 7 31
RNR3 18 445
FIS1 5 85
EFM4 12 199
YRB2 6 50
ARC15 0 0
SNP1 5 42
YIL060W 2 1
YIL059C 2 1
YIL058W 7 33
RGI2 6 51
VHR1 26 300
YIL055C 27 368
YIL054W 14 132
GPP1 11 110
RPL34B 5 5
MMF1 11 321
PCL7 11 166
DFG10 0 0
NEO1 3 88
YIL047C-A 7 80
SYG1 34 617
YIL046W-A 33 410
MET30 1 0
PIG2 11 54
AGE2 17 107
CBR1 13 192
PKP1 21 619
GVP36 11 52
APQ12 8 19
TED1 11 66
NOT3 11 85
PRM2 13 281
CST6 17 294
CKA1 8 120
CAP2 8 19
BCY1 3 42
YIL032C 18 167
ULP2 21 263
YIL030W-A 9 39
SSM4 42 776
YIL029W-A 15 248
YIL029C 7 24
YIL028W 2 1
EMC5 3 38
IRR1 5 25
YIL025C 6 36
YIL024C 6 31
YKE4 16 257
TIM44 0 0
RPB3 4 6
YIL021C-A 0 0
YIL020C-A 4 18
HIS6 14 218
FAF1 2 3
RPL2B 9 15
VID28 30 428
SNL1 9 28
BAR1 40 717
YIL014C-A 7 59
MNT3 17 208
PDR11 66 854
YIL012W 35 686
TIR3 10 92
DOT5 14 173
EST3 8 62
FAA3 58 787
URM1 5 11
NAS2 26 398
YIA6 31 485
EPS1 59 1071
BET1 0 0
CFD1 10 252
YIL002W-A 8 40
INP51 69 1123
YIL001W 90 1181
SGN1 23 145
MPH1 91 1274
AIM21 70 1123
DJP1 25 580
IST3 17 140
PAN1 106 2613
YIR007W 53 1045
PRI1 1 0
MSL1 0 0
DSN1 13 92
STS1 4 15
SQT1 2 5
GAT4 12 96
YIR014W 23 379
RPR2 0 0
YIR016W 36 381
MET28 60 982
YIR017W-A 65 1082
YAP5 20 167
YIR018C-A 6 16
FLO11 25 208
YIR020C 2 1
YIR020W-A 8 61
YIR020C-B 8 112
MRS1 16 305
YIR021W-A 17 142
SEC11 0 0
DAL81 12 43
YIR023C-A 3 2
INA22 9 68
MND2 17 262
YVH1 13 137
DAL1 33 445
DAL4 53 738
DAL2 19 403
DCG1 16 328
YIR030W-A 3 9
DAL7 17 221
DAL3 24 621
MGA2 26 177
LYS1 22 203
YIR035C 25 374
IRC24 14 91
YIR036W-A 12 111
HYR1 11 45
GTT1 13 688
YPS6 11 248
YIR040C 1 0
PAU15 2 2
YIR042C 6 263
YJL225C 23 27
YJL225W-A 2 1
PAU1 0 0
YJL222W-B 0 0
YJL222W-A 0 0
VTH2 10 149
IMA4 2 1
YJL220W 0 0
HXT9 6 22
YJL218W 2 1
REE1 9 52
IMA5 9 543
YJL215C 6 18
HXT8 11 187
YJL213W 5 44
OPT1 23 221
YJL211C 19 712
PEX2 17 193
CBP1 10 135
NUC1 7 48
LAA1 27 316
YJL206C 15 446
NCE101 6 18
RCY1 3 13
PRP21 2 5
YJL202C 2 22
ECM25 12 110
ACO2 11 127
MBB1 2 1
PHO90 22 251
UBP12 19 166
YJL197C-A 3 9
ELO1 4 16
YJL195C 1 0
CDC6 0 0
YJL193W 3 2
SOP4 6 51
RPS14B 5 12
RPS22A 2 1
RPL39 4 6
BUD19 3 3
SWE1 22 447
MNN5 16 193
ATG36 7 31
GON7 0 0
MNN11 8 18
YJL182C 10 28
YJL181W 12 121
ATP12 5 8
PFD1 0 0
ATG27 6 53
RPL17B 3 2
SWI3 4 16
YJL175W 1 0
KRE9 0 0
RFA3 0 0
CPS1 11 294
YJL171C 8 122
ASG7 13 95
YJL169W 2 1
SET2 12 91
ERG20 0 0
QCR8 2 6
HAL5 4 13
TPK1 7 69
YJL163C 16 174
JJJ2 12 120
FMP33 20 109
YJL160C 9 111
HSP150 9 18
CIS3 9 83
FAR1 28 1233
YJL156W-A 11 48
SSY5 0 0
FBP26 12 43
VPS35 8 91
INO1 15 200
YJL152W 26 527
SNA3 19 465
YJL150W 6 43
DAS1 7 28
RPA34 5 44
YJL147C 6 124
IDS2 7 52
SFH5 5 25
YJL144W 8 43
TIM17 3 11
IRC9 2 4
YAK1 7 65
RPB4 0 0
YUR1 11 33
TIF2 3 3
GLG2 10 122
YJL136W-A 0 0
RPS21B 1 0
YJL135W 8 55
LCB3 8 88
YJL133C-A 12 300
MRS3 16 152
YJL132W 19 170
AIM23 7 72
URA2 38 674
TRK1 4 13
PBS2 11 203
YJL127W-A 2 1
YJL127C-B 1 0
SPT10 9 39
NIT2 9 63
GCD14 0 0
LSM1 1 0
MTC1 6 40
ALB1 1 0
RPE1 6 40
YJL120W 3 5
YJL119C 10 65
YJL118W 11 54
PHO86 9 85
NCA3 18 555
ASF1 5 25
MDV1 20 350
CCT7 1 0
GZF3 6 232
UTP10 1 0
PRM10 7 45
YJL107C 4 28
IME2 4 6
SET4 10 145
PAM16 1 0
GSM1 13 108
MEF2 11 80
GSH1 9 26
LSB6 17 246
CHS6 14 184
SAP185 16 177
PHS1 0 0
MRPL49 3 8
BCK1 4 3
KHA1 8 60
TOK1 14 137
SRS2 22 160
GWT1 2 1
DPB11 3 5
SIP4 18 126
ARG3 0 0
TRL1 1 0
YJL086C 9 28
EXO70 0 0
ALY2 20 164
TAX4 17 191
IML2 14 345
ARP4 1 0
SCP160 13 79
PRY1 14 181
PRY3 49 1203
YJL077W-B 1 0
ICS3 13 283
YJL077W-A 0 0
NET1 21 144
APQ13 12 71
SMC3 1 0
JEM1 8 42
PSF2 0 0
ARG2 0 0
YJL070C 10 101
UTP18 0 0
YJL068C 8 145
YJL067W 3 11
MPM1 11 680
DLS1 2 1
YJL064W 2 1
MRPL8 12 163
COA3 3 4
LAS21 15 92
NUP82 3 5
BNA3 7 48
YHC3 15 160
BIT61 7 20
IKS1 13 83
ZAP1 2 2
YJL055W 19 246
TIM54 3 2
PEP8 1 0
YJL052C-A 13 183
TDH1 17 205
IRC8 16 131
MTR4 1 0
YJL049W 2 1
UBX6 9 115
YJL047C-A 5 18
RTT101 26 462
AIM22 9 64
YJL045W 25 226
GYP6 13 85
YJL043W 44 1498
MHP1 31 470
NSP1 2 1
NUP192 6 40
LOH1 4 4
IRC18 9 93
SNX4 5 31
TAD2 5 15
KAR2 6 12
HCA4 3 2
YJL032W 0 0
BET4 0 0
MAD2 14 354
VPS53 9 379
YJL028W 43 917
YJL027C 45 891
RNR2 3 3
YJL026C-A 0 0
RRN7 2 26
APS3 13 120
PET130 18 495
YJL022W 4 8
BBC1 36 457
YJL020W-A 2 8
MPS3 32 698
YJL016W 43 490
YJL015C 31 582
CCT3 0 0
MAD3 28 590
VTC4 32 628
RPC17 0 0
NOP9 12 43
YJL009W 6 57
CCT8 0 0
YJL007C 18 430
CTK2 6 22
CYR1 16 135
SYS1 17 105
COX16 14 48
OST1 1 0
PRE3 1 0
AVT1 84 1682
MPP10 30 297
YJR003C 87 2917
SAG1 89 2603
APL1 30 239
LSO1 3 2
POL31 1 0
SUI2 11 128
MHO1 37 985
TDH2 24 576
MET3 40 869
SPC1 11 109
YJR011C 9 217
YJR012C 27 374
GPI14 1 0
TMA22 9 99
YJR015W 28 832
ILV3 2 2
ESS1 4 8
YJR018W 6 8
TES1 31 810
YJR020W 13 356
REC107 25 451
LSM8 0 0
YJR023C 2 4
MDE1 10 393
BNA1 12 172
YJR030C 40 443
GEA1 33 916
CPR7 9 28
RAV1 20 113
PET191 7 39
RAD26 17 193
HUL4 18 493
YJR037W 4 16
YJR038C 8 345
YJR039W 31 313
GEF1 11 80
URB2 3 5
NUP85 4 9
POL32 14 53
VPS55 0 0
SSC1 0 0
TAH11 1 0
ANB1 7 29
CYC1 5 51
UTR1 83 5805
ISY1 23 197
OSM1 16 221
RAD7 11 192
BFA1 10 227
KCH1 3 22
HIT1 4 24
YJR056C 3 6
CDC8 2 1
APS2 9 94
PTK2 18 294
CBF1 15 79
YJR061W 22 179
NTA1 14 100
RPA12 0 0
CCT5 3 2
ARP3 0 0
TOR1 27 237
YAE1 2 4
RFC2 0 0
HAM1 4 42
LIA1 9 70
YJR071W 5 26
NPA3 10 219
OPI3 5 80
MOG1 20 418
HOC1 15 118
CDC11 1 0
MIR1 14 204
BNA2 51 941
YJR079W 12 61
AIM24 12 129
EAF6 1 0
ACF4 9 71
YJR084W 13 398
YJR085C 7 44
STE18 1 0
YJR087W 5 26
EMC2 9 54
BIR1 14 85
GRR1 7 35
JSN1 19 146
BUD4 30 391
FIP1 1 0
IME1 7 64
RPL43B 6 18
SFC1 22 95
YJR096W 7 97
JJJ3 3 8
YJR098C 13 117
YUH1 8 18
AIM25 8 157
RSM26 2 8
VPS25 4 14
URA8 37 894
SOD1 5 83
ADO1 4 54
ECM27 19 116
YJR107W 8 45
ABM1 17 158
CPA2 1 0
YMR1 18 77
YJR111C 11 132
NNF1 0 0
YJR112W-A 5 13
RSM7 10 116
YJR114W 12 138
YJR115W 20 222
TDA4 6 21
STE24 12 245
ILM1 1 0
JHD2 16 255
YJR120W 16 111
ATP2 7 42
IBA57 8 25
RPS5 0 0
YJR124C 16 316
ENT3 9 46
VPS70 14 199
RSF2 52 1259
YJR128W 10 94
EFM3 23 314
STR2 7 16
MNS1 15 159
NMD5 17 169
XPT1 7 25
SGM1 8 40
MCM22 5 37
TIM8 1 0
TTI2 0 0
MET5 28 730
IML1 18 233
HOM6 0 0
HIR3 19 116
YJR140W-A 0 0
YJR141W 0 0
YJR142W 6 41
PMT4 11 145
MGM101 10 105
RPS4A 2 1
YJR146W 15 226
HMS2 18 438
BAT2 50 665
YJR149W 13 567
DAN1 9 56
DAN4 11 93
YJR151W-A 2 2
DAL5 9 105
PGU1 3 12
YJR154W 11 113
AAD10 13 229
THI11 4 8
YJR157W 1 0
HXT16 2 2
SOR1 0 0
MPH3 1 0
COS5 2 1
YJR162C 2 1
YKL225W 8 27
PAU16 1 0
YKL223W 2 5
YKL222C 9 103
MCH2 11 113
FRE2 18 141
COS9 8 31
SRY1 17 187
JEN1 30 487
URA1 4 27
OXP1 18 212
YRA2 0 0
DOA1 9 111
SAC1 1 0
TRP3 11 183
UBA1 2 1
STE6 26 632
CBT1 2 1
EMC3 0 0
ADD66 4 9
LOS1 10 52
EAP1 11 104
TOR2 3 2
YKL202W 4 7
MNN4 17 88
PTK1 88 2351
PEX1 52 562
YKT6 0 0
MIA40 2 10
MST1 7 45
SDS22 1 0
ACP1 1 0
DPH2 8 29
CNB1 0 0
HYM1 4 14
PXA2 13 356
FAT3 19 249
MTR2 3 7
ASH1 11 134
SPE1 6 14
YKL183C-A 14 207
LOT5 47 888
FAS1 1 0
PRS1 2 1
RPL17A 0 0
COY1 9 59
STE3 10 77
YKL177W 2 1
LST4 5 15
ZRT3 2 3
TPO5 0 0
SNU114 3 2
EBP2 3 3
NNK1 30 332
MRPL38 3 9
YKL169C 3 9
KKQ8 19 276
MRP49 4 16
TPK3 14 45
YKL165C-A 2 4
MCD4 2 3
PIR1 9 17
PIR3 7 13
YKL162C-A 5 14
YKL162C 4 29
KDX1 9 43
ELF1 1 0
RCN1 3 17
APE2 21 147
RPS27A 1 0
YKL156C-A 0 0
RSM22 14 114
SRP102 3 2
YKL153W 1 0
GPM1 1 0
YKL151C 25 498
MCR1 13 169
DBR1 15 64
SDH1 26 431
YKL147C 12 76
AVT3 21 294
RPT1 0 0
YKL145W-A 0 0
RPC25 0 0
LTV1 3 5
MRP8 0 0
SDH3 6 26
TGL1 8 72
CTK1 1 0
HSK3 0 0
MRPL31 3 7
CMC1 6 22
YKL136W 2 1
APL2 8 12
OCT1 12 80
YKL133C 4 3
RMA1 10 91
YKL131W 5 21
SHE2 4 9
MYO3 26 168
PMU1 9 43
PGM1 30 430
YPK1 7 41
RRN3 2 1
SSH4 7 29
YKL123W 1 0
SRP21 2 1
DGR2 14 177
OAC1 8 70
VPH2 1 0
YKL118W 5 4
SBA1 3 32
PRR1 17 317
YKL115C 8 38
APN1 8 56
RAD27 13 42
ABF1 1 0
YKL111C 1 0
KTI12 7 78
HAP4 16 130
SLD2 6 18
YKL107W 13 126
YKL106C-A 3 17
AAT1 10 24
SEG2 25 398
GFA1 0 0
APE1 15 111
YKL102C 7 38
HSL1 5 8
YPF1 4 20
YKL100W-A 0 0
UTP11 1 0
MTC2 11 60
YKL097C 17 291
YKL096C-B 2 3
CWP2 2 2
CWP1 7 49
YJU2 8 89
YJU3 11 83
MBR1 8 39
BUD2 16 161
YKL091C 7 48
CUE2 16 167
MIF2 0 0
CAB3 1 0
CYT2 15 460
SRX1 28 345
MDH1 16 106
HOT13 3 14
YKL083W 1 0
RRP14 1 0
TEF4 10 64
VMA5 1 0
SMY1 14 248
DHR2 2 3
YKL077W 5 22
PSY1 5 16
YKL075C 13 64
MUD2 10 77
LHS1 22 112
STB6 9 121
YKL071W 5 300
YKL070W 3 5
YKL069W 3 11
YKL068W-A 3 12
NUP100 17 252
YNK1 4 11
YKL066W 17 318
YKL065W-A 1 0
YET1 16 175
MNR2 19 192
YKL063C 1 0
MSN4 5 25
BLI1 2 1
FBA1 0 0
MPE1 13 153
TOA2 0 0
NUP120 5 6
TMA19 2 1
OAR1 3 41
DEF1 4 6
MDM35 1 0
YKL053W 17 172
ASK1 13 170
SFK1 11 62
YKL050C 20 450
CSE4 0 0
ELM1 4 6
ANR2 23 217
DCW1 13 154
PRI2 6 42
YKL044W 9 82
PHD1 13 196
SPC42 5 12
VPS24 2 1
NFU1 5 27
PTM1 12 141
RGT1 44 1054
AIM26 33 876
YKL036C 21 306
UGP1 4 6
TUL1 19 103
YKL033W-A 8 128
TTI1 0 0
IXR1 50 616
YKL031W 23 684
YKL030W 47 1173
MAE1 97 2342
TFA1 11 99
TCD2 24 229
GPX1 7 26
PAN3 42 399
URA6 0 0
YKL023C-A 9 34
YKL023W 19 136
CDC16 16 178
MAK11 9 69
SPT23 19 502
RAM2 1 0
YKL018C-A 4 17
SWD2 1 0
HCS1 22 182
ATP7 7 77
PUT3 33 553
URB1 14 34
ARC19 0 0
PRP40 17 101
CCE1 19 192
UFD4 86 2162
MRT4 7 36
LAC1 43 649
CAP1 24 512
SFT1 10 99
RPL14A 4 10
BYE1 73 1434
AUR1 8 29
MRP17 15 151
DID4 9 24
MET14 25 186
VPS1 3 16
PAP1 9 78
OSH6 69 1415
ECM9 10 41
YKR005C 62 1208
MRPL13 14 64
MEH1 12 54
RSC4 1 0
FOX2 97 1582
TOF2 34 233
YKR011C 21 152
YKR012C 14 266
PRY2 37 664
YPT52 4 5
YKR015C 41 609
MIC60 9 24
HEL1 24 243
YKR018C 33 505
IRS4 18 193
VPS51 4 17
ALY1 23 336
NTR2 4 7
YKR023W 23 126
DBP7 10 24
RPC37 5 23
GCN3 16 92
BCH2 29 803
SAP190 18 232
SET3 9 113
GMH1 8 34
SPO14 31 547
YKR032W 12 282
YKR033C 2 2
DAL80 9 19
OPI8 1 0
DID2 1 0
CAF4 23 353
SPC34 0 0
KAE1 3 4
GAP1 36 674
YKR040C 24 222
YKR041W 43 710
UTH1 6 58
SHB17 24 297
UIP5 19 514
YKR045C 22 428
PET10 7 27
YKR047W 5 21
NAP1 6 11
FMP46 9 30
TRK2 19 191
YKR051W 18 242
MRS4 5 10
YSR3 20 227
DYN1 24 126
RHO4 10 41
TRM2 29 306
RPS21A 3 10
GLG1 5 10
TIF1 3 7
UTP30 15 75
KTR2 17 370
TFA2 1 0
LAS1 0 0
OAF3 14 375
PAM17 3 9
CCP1 15 174
GPT2 13 33
BET3 0 0
MET1 24 438
YKR070W 13 196
DRE2 1 0
SIS2 8 27
YKR073C 18 262
AIM29 5 27
YKR075C 19 148
YKR075W-A 13 82
ECM4 18 386
MSA2 3 7
YKR078W 5 58
TRZ1 4 20
MTD1 7 74
RPF2 4 15
NUP133 8 35
DAD2 0 0
HBS1 10 152
MRPL20 4 71
PRP16 8 46
OMA1 8 52
TVP38 6 24
TGL4 28 150
PXL1 24 337
SRL3 9 73
SRP40 14 224
PTR2 16 222
RPL40B 6 9
MLP1 23 254
PCC1 2 7
ESL2 33 424
PCK1 15 210
UBP11 14 132
BAS1 4 5
SKG1 9 155
SIR1 8 20
FLO10 28 859
NFT1 19 122
YKR104W 1 0
VBA5 3 7
GEX2 9 65
YLL067C 15 19
YLL067W-A 2 1
YLL066W-B 8 50
YLL066C 15 19
YLL066W-A 0 0
YLL065W 3 33
PAU18 1 0
AYT1 8 127
MHT1 14 69
MMP1 16 150
GTT2 10 54
YLL059C 27 920
YLL058W 10 27
JLP1 22 388
YLL056C 11 74
YCT1 5 9
YLL054C 11 107
YLL053C 10 577
AQY2 9 712
FRE6 23 231
COF1 0 0
LDB18 2 1
YBT1 22 559
YLL047W 5 9
RNP1 4 5
RPL8B 5 14
YLL044W 4 9
FPS1 11 99
ATG10 10 69
SDH2 3 11
VPS13 55 1123
UBI4 8 83
ENT4 28 497
YLL037W 11 51
PRP19 0 0
GRC3 0 0
RIX7 2 1
IRC19 9 101
YLL032C 14 201
GPI13 0 0
RRT7 11 127
FRA1 48 1120
TPO1 37 555
ISA1 3 5
HSP104 48 1241
PAU17 5 8
SSA2 17 192
POM33 12 281
HIF1 18 146
SPA2 30 555
YLL020C 1 0
KNS1 18 141
YLL019W-A 0 0
COX19 13 58
DPS1 1 0
BPT1 37 317
EMC6 6 34
PUF3 30 408
YEH1 45 659
SOF1 2 2
PSR1 40 843
COX17 2 1
DRS1 10 59
YLL007C 26 254
YLL006W-A 24 445
MMM1 5 82
SPO75 44 911
ORC3 2 3
SFI1 17 328
RTT109 28 261
DNM1 72 1458
YLR001C 91 1225
NOC3 5 8
CMS1 21 158
THI73 53 1630
SSL1 5 38
SSK1 74 2084
NSE1 4 15
PAM18 0 0
RLP24 0 0
TEN1 0 0
LOT6 14 205
YLR012C 7 109
GAT3 5 11
PPR1 31 307
BRE2 13 120
PML1 20 291
MEU1 23 359
POM34 11 135
PSR2 14 250
YEH2 22 221
IRC25 11 82
SDO1 4 9
IZH3 20 216
UBR2 160 5228
SNF7 4 10
SED5 0 0
AAT2 0 0
ADE16 24 479
RPL15A 0 0
YLR030W 3 3
YLR031W 1 0
RAD5 14 75
RSC58 0 0
SMF3 17 114
MLH2 43 804
YLR036C 3 8
PAU23 4 35
COX12 1 0
RIC1 9 61
AFB1 7 146
YLR041W 6 99
YLR042C 1 0
TRX1 2 1
PDC1 20 178
STU2 2 9
YLR046C 5 23
FRE8 29 756
RPS0B 2 1
YLR049C 3 2
YLR050C 5 10
FCF2 1 0
IES3 3 5
YLR053C 2 1
OSW2 27 324
SPT8 12 155
ERG3 11 65
MNL2 14 88
SHM2 2 1
REX2 26 730
FRS1 0 0
RPL22A 1 0
BUD28 1 0
BMT6 5 6
PER33 0 0
ENV10 1 0
SPC3 1 0
PET309 11 98
FYV7 1 0
MEF1 11 119
XYL2 15 94
RGR1 9 29
YLR072W 0 0
RFU1 11 68
BUD20 2 5
RPL10 0 0
YLR076C 0 0
FMP25 7 39
BOS1 5 35
SIC1 3 56
EMP46 19 362
GAL2 20 187
SRL2 8 41
EMP70 9 54
RAX2 10 42
ARP6 6 71
SMC4 0 0
CSF1 35 503
GAA1 0 0
ALT1 0 0
XDJ1 6 57
GEP5 34 281
SUL2 25 620
NYV1 8 29
GIS3 39 484
IOC2 13 100
KIN2 13 157
HRT3 5 15
CHA4 7 25
ICT1 13 126
MIM2 7 50
ERG27 1 0
YLR101C 3 5
APC9 1 0
CDC45 0 0
LCL2 3 5
SEN2 2 1
MDN1 2 5
REX3 9 39
YLR108C 11 72
AHP1 5 37
CCW12 2 1
YLR111W 6 13
YLR112W 5 9
HOG1 12 146
AVL9 9 49
CFT2 1 0
MSL5 17 145
CLF1 6 35
YLR118C 4 15
SRN2 6 27
YPS1 12 82
YLR120W-A 0 0
YPS3 18 94
YLR122C 10 51
YLR123C 7 45
YLR124W 8 32
YLR125W 0 0
YLR126C 4 9
APC2 4 7
DCN1 2 1
DIP2 2 1
ZRT2 27 274
ACE2 33 214
USB1 1 0
CKI1 9 117
PDC5 9 72
SLX4 20 483
TIS11 6 33
RKM5 42 1384
NHA1 13 96
SLS1 12 125
YLR140W 9 49
RRN5 5 20
PUT1 6 29
DPH6 12 50
ACF2 17 86
RMP1 0 0
SPE4 9 102
YLR146W-A 1 0
SMD3 1 0
PEP3 4 17
YLR149C 9 50
YLR149C-A 1 0
STM1 1 0
PCD1 10 111
YLR152C 12 70
ACS2 0 0
RNH203 0 0
YLR154W-A 5 4
YLR154W-B 29 92
TAR1 17 24
YLR154W-E 3 2
YLR154W-F 4 5
YLR154C-G 7 7
YLR154C-H 0 0
ASP3-1 1 0
YLR156W 1 0
YLR156C-A 1 0
ASP3-2 3 2
YLR157W-D 0 0
YLR157W-E 0 0
YLR157C-C 1 0
ASP3-3 0 0
YLR159W 2 1
YLR159C-A 3 2
ASP3-4 2 1
YLR161W 1 0
YLR162W 23 199
RRT15 3 5
MAS1 1 0
YLR163W-A 0 0
SHH4 2 3
PUS5 2 5
SEC10 0 0
RPS31 0 0
UPS2 5 88
YLR169W 6 26
APS1 5 20
YLR171W 5 13
DPH5 3 5
YLR173W 11 261
IDP2 7 32
CBF5 1 0
RFX1 7 35
YLR177W 6 28
TFS1 5 11
YLR179C 17 110
SAM1 5 29
VTA1 5 59
SWI6 2 1
TOS4 11 75
YLR184W 12 43
RPL37A 2 1
EMG1 0 0
SKG3 13 92
MDL1 6 92
ATG26 13 72
MMR1 5 27
PEX13 9 136
HCR1 8 15
UPS1 5 8
YLR194C 1 0
NMT1 2 2
PWP1 1 0
NOP56 0 0
YLR198C 0 0
PBA1 3 30
YKE2 1 0
COQ9 0 0
YLR202C 3 3
MSS51 4 17
QRI5 8 62
HMX1 7 45
ENT2 5 12
HRD3 9 42
SEC13 1 0
PNP1 5 5
CLB4 3 16
ATG38 4 23
TUB4 0 0
CRR1 19 65
FRE1 8 22
CDC123 1 0
CPR6 4 14
YLR217W 2 1
COA4 6 28
MSC3 14 107
CCC1 6 17
RSA3 1 0
UTP13 1 0
YLR222C-A 2 2
IFH1 9 70
YLR224W 8 48
YLR225C 2 2
BUR2 1 0
ADY4 2 2
ECM22 10 123
CDC42 0 0
YLR230W 0 0
BNA5 7 36
YLR232W 2 4
EST1 19 94
TOP3 15 99
YLR235C 4 43
YLR236C 12 192
THI7 17 209
FAR10 2 1
LIP2 4 31
VPS34 0 0
CSC1 5 8
ARV1 2 1
GPN3 0 0
MAP1 0 0
CDD1 6 22
ERF2 4 49
IRC20 12 219
RCK2 4 7
YEF3 0 0
SSP120 2 7
SYM1 1 0
YLR252W 2 2
MCP2 11 146
NDL1 4 7
YLR255C 22 327
HAP1 25 538
YLR257W 5 18
GSY2 13 146
HSP60 1 0
LCB5 6 75
VPS63 0 0
YPT6 0 0
TMA7 1 0
RED1 9 36
RPS28B 0 0
YLR264C-A 0 0
NEJ1 3 3
PDR8 5 157
BOP2 13 249
SEC22 0 0
YLR269C 5 9
DCS1 2 3
YLR271W 2 8
YCS4 1 0
PIG1 3 19
MCM5 0 0
SMD2 0 0
DBP9 1 0
YSH1 0 0
YLR278C 16 181
YLR279W 15 100
YLR280C 8 160
YLR281C 9 162
YLR282C 5 13
YLR283W 2 1
ECI1 0 0
NNT1 0 0
YLR285C-A 1 0
CTS1 1 0
YLR286W-A 0 0
YLR287C 2 7
RPS30A 2 1
MEC3 5 36
GUF1 9 19
YLR290C 1 0
GCD7 0 0
SEC72 3 21
GSP1 0 0
YLR294C 3 11
ATP14 2 27
YLR296W 5 27
YLR297W 4 6
YHC1 4 7
ECM38 33 714
YLR299C-A 3 27
EXG1 12 81
HRI1 3 9
YLR302C 13 115
MET17 5 59
ACO1 2 1
STT4 4 10
UBC12 5 18
CDA1 7 161
YLR307C-A 1 0
CDA2 3 13
IMH1 6 19
CDC25 1 0
YLR311C 4 19
YLR312C 2 2
MRPL15 4 29
SPH1 5 43
CDC3 0 0
NKP2 0 0
TAD3 2 4
YLR317W 1 0
EST2 11 78
BUD6 5 11
MMS22 5 18
SFH1 6 81
VPS65 3 8
CWC24 3 3
PEX30 3 5
RPL38 1 0
YLR326W 6 35
TMA10 1 0
NMA1 5 22
REC102 4 13
CHS5 3 8
JIP3 0 0
MID2 1 0
RPS25B 7 28
YLR334C 3 15
NUP2 5 9
SGD1 3 6
VRP1 7 38
OPI9 1 0
YLR339C 0 0
RPP0 0 0
SPO77 5 10
FKS1 3 2
YLR342W-A 6 21
GAS2 9 101
RPL26A 4 11
YLR345W 11 156
YLR346C 5 15
KAP95 0 0
YLR347W-A 0 0
DIC1 6 108
YLR349W 5 12
ORM2 2 1
NIT3 5 217
YLR352W 17 162
BUD8 15 118
TAL1 3 4
ILV5 3 5
ATG33 4 12
RSC2 5 9
YLR358C 3 3
ADE13 0 0
VPS38 2 4
DCR2 10 72
YLR361C-A 2 4
STE11 6 26
NMD4 1 0
YLR363W-A 0 0
GRX8 1 0
YLR365W 1 0
YLR364C-A 2 11
YLR366W 10 122
RPS22B 6 52
MDM30 10 39
SSQ1 1 0
ARC18 0 0
ROM2 4 13
ELO3 2 1
VID22 11 108
YLR374C 17 157
STP3 6 88
PSY3 1 0
FBP1 7 41
SEC61 0 0
YLR379W 0 0
CSR1 5 6
CTF3 4 3
NAM2 2 1
SMC6 1 0
IKI3 7 28
SWC7 4 283
VAC14 5 27
REH1 7 29
RPS29A 6 29
STE23 16 151
ECM19 4 24
CCW14 2 1
ART10 12 292
ATP10 4 9
CST9 2 1
COX8 0 0
VPS33 3 2
AFG2 0 0
SKI2 8 27
BDF1 1 0
YLR399W-A 0 0
YLR400W 15 98
DUS3 8 100
YLR402W 0 0
SFP1 8 25
FLD1 3 5
DUS4 9 25
RPL31B 7 19
YLR406C-A 2 3
YLR407W 5 6
BLS1 1 0
UTP21 2 3
VIP1 14 73
CTR3 6 53
BER1 3 7
YLR412C-A 2 2
INA1 7 30
PUN1 6 44
YLR415C 15 282
YLR416C 11 101
VPS36 4 20
CDC73 1 0
