gene_name number_of_transposon_per_gene number_of_read_per_gene
YDR442W 4 15
SSN2 40 112
YDR444W 12 243
YDR445C 3 16
ECM11 7 40
RPS17B 0 0
ADA2 2 1
UTP6 8 21
RPS18A 0 0
YHP1 6 8
PPN1 14 140
TSA2 8 16
GUK1 0 0
YDR455C 7 38
NHX1 11 38
TOM1 82 470
HEH2 7 26
PFA5 14 81
TFB3 3 5
MFA1 1 0
YDR461C-A 1 0
MRPL28 0 0
STP1 24 270
SPP41 6 9
YDR464C-A 0 0
RMT2 2 2
PKH3 11 108
YDR467C 6 77
TLG1 5 12
SDC1 3 42
UGO1 11 19
RPL27B 2 2
TRS31 4 3
PRP3 6 16
JIP4 29 245
YDR476C 12 38
SNF1 14 48
SNM1 5 5
PEX29 14 44
DIG2 14 78
PHO8 27 277
CWC21 9 58
KRE2 15 112
VPS52 7 11
VPS72 22 87
VPS60 14 80
RIB3 3 5
PAC11 7 38
SLD5 10 18
PKH1 34 136
YDR491C 9 520
IZH1 6 86
MZM1 0 0
RSM28 1 0
VPS3 17 45
PUF6 16 98
ITR1 11 29
SEC20 5 7
LCD1 5 19
RPL37B 3 2
PLM2 3 6
SAM2 3 6
LPP1 5 5
SPG3 0 0
PSP1 6 58
GMC1 9 231
GIN4 37 293
GNP1 13 129
YDR509W 10 156
SMT3 2 1
YDR510C-A 0 0
SDH7 1 0
EMI1 22 416
GRX2 2 1
YDR514C 3 2
SLF1 3 3
EMI2 11 105
GRH1 5 41
EUG1 23 67
FPR2 3 7
URC2 10 60
YDR521W 1 0
SPS2 7 15
SPS1 14 249
AGE1 14 22
YDR524W-C 0 0
YDR524C-B 1 0
YDR524C-A 0 0
API2 8 116
SNA2 12 49
YDR526C 1 0
RBA50 12 60
HLR1 6 13
QCR7 1 0
APA2 23 64
CAB1 11 15
KRE28 0 0
HSP31 5 12
FIT1 8 201
YDR535C 16 429
STL1 9 40
YDR537C 0 0
PAD1 1 0
FDC1 7 31
IRC4 0 0
YDR541C 9 26
PAU10 1 0
YDR543C 6 100
YDR544C 4 44
YRF1-1 9 12
YDR545C-A 0 0
YEL077C 27 271
YEL077W-A 3 20
YEL076C-A 0 0
YEL076C 0 0
YEL075W-A 1 0
YEL075C 1 0
YEL074W 10 142
YEL073C 7 34
RMD6 17 190
DLD3 11 97
DSF1 5 101
HXT13 13 332
YEL068C 7 17
YEL067C 11 99
HPA3 8 84
SIT1 18 164
AVT2 10 111
CAN1 12 149
NPR2 14 44
CIN8 25 99
PRB1 17 146
SOM1 1 0
HHY1 17 442
PCM1 3 8
YEL057C 7 144
HAT2 14 42
POL5 12 43
RPL12A 2 1
YEL053W-A 2 3
MAK10 10 50
AFG1 7 38
VMA8 0 0
YEL050W-A 2 1
RML2 9 27
PAU2 3 172
TCA17 0 0
FRD1 19 194
GLY1 2 1
YEL045C 9 153
IES6 5 5
YEL043W 29 370
GDA1 15 84
YEF1 15 214
UTR2 22 184
CYC7 8 57
UTR4 14 46
RAD23 17 192
ANP1 10 141
UTR5 28 750
YEL034C-A 3 3
HYP2 0 0
MTC7 24 236
MCM3 19 52
YEL032C-A 3 15
SPF1 27 237
YEL030C-A 3 7
ECM10 13 64
BUD16 7 15
YEL028W 6 30
VMA3 0 0
SNU13 0 0
YEL025C 27 447
RIP1 3 4
YEL023C 16 104
GEA2 51 465
URA3 369 14007
YEL020C-B 0 0
TIM9 3 6
YEL020C 26 551
MMS21 8 52
YEL018C-A 4 15
EAF5 7 56
PMP2 1 0
GTT3 15 124
NPP2 13 148
EDC3 39 410
YEL014C 21 164
VAC8 12 36
UBC8 19 140
GLC3 49 1443
YEL010W 11 106
YEL009C-A 14 249
GCN4 5 7
YEL008W 51 2400
YEL008C-A 11 346
MIT1 16 335
YEA6 25 472
VAB2 15 188
YEA4 16 209
GIM4 6 63
WBP1 7 11
IRC22 23 734
MNN1 79 1147
NOP16 2 10
PMI40 10 18
FMP52 32 849
YND1 54 1744
NUG1 21 97
YER006C-A 16 242
PAC2 24 614
TMA20 6 9
SEC3 25 175
NTF2 0 0
YER010C 18 162
TIR1 6 15
PRE1 1 0
PRP22 20 82
HEM14 10 31
BUD25 23 631
FAA2 25 278
BIM1 8 9
AFG3 28 209
SPC25 3 6
ISC1 63 937
SBH2 2 1
GPA2 13 22
RPN3 3 3
SRB4 8 13
PRO3 0 0
YER023C-A 0 0
YAT2 57 1311
GCD11 0 0
CHO1 2 1
GAL83 7 59
MIG3 23 299
SMB1 3 5
CHZ1 2 2
YPT31 10 95
FIR1 20 541
ZRG8 25 325
YER034W 24 666
EDC2 7 67
ARB1 13 58
PHM8 16 205
KRE29 5 9
YER038W-A 5 104
HVG1 12 167
YER039C-A 2 1
GLN3 12 23
YEN1 10 95
MXR1 5 90
SAH1 4 5
ERG28 0 0
MEI4 13 293
ACA1 10 116
SPO73 4 10
YER046W-A 9 75
SAP1 19 68
CAJ1 5 30
ISD11 0 0
TPA1 15 183
RSM18 4 6
JHD1 16 172
HOM3 10 156
PIC2 8 70
YER053C-A 0 0
GIP2 13 196
HIS1 2 1
FCY2 6 7
RPL34A 1 0
HMF1 1 0
PET117 3 70
PCL6 2 3
FCY21 8 45
FCY22 7 60
CEM1 6 6
GPP2 10 38
THO1 3 2
VHR2 8 32
ICL1 23 985
RRT13 3 2
YER066C-A 7 12
RGI1 5 13
YER067C-A 5 13
MOT2 10 20
YER068C-A 7 28
ARG5,6 32 149
RNR1 13 31
TDA2 1 0
VTC1 7 65
ALD5 6 21
RPS24A 0 0
YOS1 3 2
PTP3 22 279
YER076C 8 166
YER076W-A 2 2
YER077C 17 253
ICP55 13 68
YER078W-A 4 6
YER079W 6 29
YER079C-A 2 1
AIM9 13 53
SER3 21 163
UTP7 0 0
GET2 6 11
YER084W 10 213
YER084W-A 1 0
YER085C 1 0
ILV1 6 8
AIM10 14 30
YER087C-A 2 2
SBH1 1 0
DOT6 22 143
YER088C-A 17 173
YER088W-B 8 67
PTC2 26 285
TRP2 15 255
YER090C-A 1 0
MET6 4 19
YER091C-A 4 8
IES5 4 6
TSC11 27 169
AIM11 3 5
PUP3 4 6
RAD51 4 10
SHC1 5 20
YER097W 0 0
UBP9 18 60
PRS2 2 1
UBC6 4 13
AST2 13 214
RPS8B 1 0
SSA4 17 74
RTT105 8 12
NUP157 22 167
MAM1 5 34
GLE2 1 0
YER107W-A 5 18
KAP123 11 28
SWI4 26 90
LSM4 0 0
TMN3 11 42
BOI2 26 237
SPR6 1 0
SLX8 19 237
RPL23B 0 0
SHO1 7 24
AVT6 13 132
YER119C-A 10 138
SCS2 2 3
YER121W 3 6
GLO3 4 19
YCK3 17 43
DSE1 16 134
RSP5 12 30
NSA2 1 0
LCP5 0 0
VFA1 6 57
SAK1 16 107
COM2 15 149
RPS26B 0 0
PMD1 42 754
GLC7 7 25
YER133W-A 1 0
YER134C 2 3
YER135C 5 16
GDI1 6 7
YER137C 11 96
YER137W-A 5 49
YER138W-A 0 0
RTR1 4 17
EMP65 8 30
COX15 4 5
MAG1 6 10
DDI1 17 216
UBP5 8 33
FTR1 6 6
YER145C-A 3 35
LSM5 1 0
SCC4 13 27
YER147C-A 3 5
SPT15 3 5
YER148W-A 11 169
PEA2 16 196
SPI1 1 0
UBP3 29 370
YER152C 26 398
YER152W-A 9 61
PET122 15 151
OXA1 16 607
BEM2 35 235
YER156C 11 35
COG3 20 61
YER158C 15 49
YER158W-A 0 0
BUR6 0 0
SPT2 8 17
RAD4 15 32
GCG1 10 22
CHD1 15 144
PAB1 3 4
YER165C-A 0 0
DNF1 50 360
BCK2 23 51
CCA1 19 27
RPH1 27 58
ADK2 4 3
RAD3 8 12
BRR2 25 84
YER172C-A 0 0
RAD24 15 60
GRX4 6 8
TMT1 14 118
YER175W-A 2 2
ECM32 56 1965
BMH1 1 0
PDA1 11 29
DMC1 31 512
ISC10 4 5
SLO1 3 5
YER181C 9 16
FMP10 4 16
FAU1 4 5
TOG1 14 69
PUG1 12 49
YER186C 6 18
YER187W 1 0
YER188W 18 173
YER188C-A 11 64
YER189W 0 0
YRF1-2 14 16
YER190C-A 2 1
YER190C-B 1 0
YFL068W 1 0
YFL067W 3 15
YFL066C 5 8
YFL065C 1 0
YFL064C 3 3
YFL063W 5 8
COS4 3 46
DDI2 4 89
SNO3 3 2
SNZ3 3 5
THI5 1 0
AGP3 21 170
YFL054C 14 323
DAK2 19 69
YFL052W 12 69
YFL051C 9 40
ALR2 25 342
SWP82 9 161
EMP47 21 424
RGD2 20 78
FMP32 18 85
SEC53 0 0
OTU1 8 59
YFL042C 30 337
YFL041W-A 0 0
FET5 15 469
YFL040W 11 149
ACT1 3 7
YPT1 6 12
TUB2 13 33
RPO41 27 260
MOB2 5 9
RPL22B 16 230
YFL034W 33 210
RIM15 60 528
YFL032W 18 288
HAC1 6 58
YFL031C-A 1 0
AGX1 11 290
CAK1 0 0
CAF16 15 32
GYP8 8 27
STE2 17 190
BST1 29 109
EPL1 23 62
BUD27 34 759
FRS2 7 13
YFL021C-A 29 416
GAT1 18 319
PAU5 0 0
YFL019C 1 0
LPD1 0 0
SMX2 0 0
GNA1 2 1
MDJ1 18 71
YFL015W-A 8 20
YFL015C 24 245
HSP12 3 2
YFL013W-A 35 1165
IES1 43 1568
YFL012W-A 19 441
YFL012W 10 39
HXT10 27 257
AUA1 5 92
WWM1 15 312
CDC4 7 46
SMC1 8 17
BLM10 111 2640
SEC4 0 0
VTC2 27 744
MSH4 80 887
SPB4 6 17
DEG1 28 208
LOC1 5 16
NIC96 17 116
YPI1 5 19
RPN11 3 2
SAD1 2 1
YFR006W 61 1101
YFH7 25 470
FAR7 2 1
GCN20 41 436
YFR009W-A 0 0
UBP6 38 410
YFR010W-A 4 19
MIC19 13 147
DCV1 16 522
YFR012W-A 0 0
IOC3 36 324
CMK1 20 227
GSY1 32 631
YFR016C 65 592
IGD1 30 690
YFR018C 77 2639
FAB1 52 515
YFR020W 8 31
ATG18 24 336
ROG3 35 206
PES4 24 245
LSB3 15 266
HIS2 11 34
ULI1 29 821
ECO1 5 4
CDC14 4 4
PTR3 42 1597
MET10 26 476
SMC2 20 37
RPL2A 5 14
RRT5 8 29
RPL29 4 14
YFR032C-B 17 469
QCR6 7 22
PHO4 75 1368
YFR034W-A 18 231
YFR035C 12 209
CDC26 6 13
YFR036W-A 9 16
RSC8 11 21
IRC5 16 208
OSW7 8 19
SAP155 18 65
ERJ5 9 250
KEG1 0 0
IRC6 6 104
DUG1 17 623
YFR045W 8 32
CNN1 15 57
BNA6 4 8
RMD8 18 70
YMR31 4 4
PRE4 9 27
RET2 27 177
RPN12 7 24
YFR052C-A 4 3
HXK1 14 41
YFR054C 0 0
YFR056C 2 1
IRC7 9 130
YFR057W 4 5
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 0 0
YPS5 0 0
YGL258W-A 0 0
VEL1 4 41
MNT2 10 147
ADH4 6 7
ZRT1 18 40
FZF1 20 124
HXK2 8 43
RTG2 15 74
HFM1 28 112
RMR1 4 5
ZIP2 20 116
PDE1 2 8
BRR6 2 1
RAI1 12 27
GUS1 16 61
RTF1 7 29
TAD1 4 13
YGL242C 15 51
KAP114 24 113
DOC1 5 18
YGL239C 2 4
CSE1 16 45
HAP2 9 63
MTO1 30 190
YGL235W 8 46
ADE5,7 26 199
SEC15 8 24
TAN1 6 8
EMC4 1 0
YGL230C 1 0
SAP4 20 114
SHE10 8 86
VID30 27 180
OST5 0 0
MTC3 11 36
VRG4 2 1
SDT1 6 18
COG1 4 8
EDC1 0 0
NIF3 4 4
FRA2 4 7
MDM34 9 39
YGL218W 8 29
YGL217C 3 10
KIP3 23 230
CLG1 4 12
YGL214W 0 0
SKI8 2 2
VAM7 2 2
NCS6 7 33
YPT32 5 20
MIG2 7 97
SIP2 14 60
SPT16 22 71
CHC1 39 102
POX1 27 91
YGL204C 2 1
KEX1 21 80
ARO8 7 52
MCM6 33 108
EMP24 5 6
YGL199C 0 0
YIP4 0 0
MDS3 23 159
DSD1 10 42
GCN1 63 227
YGL194C-A 0 0
HOS2 10 21
YGL193C 3 3
IME4 12 38
COX13 0 0
CDC55 9 28
RPS26A 7 8
YGL188C-A 0 0
YGL188C 3 13
COX4 3 5
TPN1 8 55
YGL185C 12 53
STR3 14 165
MND1 2 28
YGL182C 0 0
GTS1 11 54
ATG1 14 69
TOS3 12 171
MPT5 34 244
YGL177W 5 30
YGL176C 7 118
SAE2 14 34
BUD13 13 83
XRN1 19 132
NUP49 7 31
ROK1 11 23
SPO74 5 9
SUA5 6 10
HUR1 5 26
PMR1 12 29
CUP2 6 11
YGL165C 7 14
YRB30 13 45
RAD54 21 78
SUT1 9 52
YIP5 13 62
AIM14 25 93
YGL159W 4 26
RCK1 10 33
ARI1 14 82
AMS1 29 177
CDC43 11 14
LYS5 0 0
PEX14 11 29
YGL152C 14 52
NUT1 11 21
INO80 15 37
YGL149W 2 2
ARO2 7 11
RPL9A 2 1
RRT6 11 261
TIP20 23 69
ROG1 10 32
MRF1 11 25
GPI10 10 15
HUL5 29 127
YGL140C 9 11
FLC3 25 109
YGL138C 6 47
SEC27 19 43
MRM2 7 10
RPL1B 1 0
PCL10 12 93
ITC1 28 139
YGL132W 1 0
SNT2 16 75
CEG1 0 0
RSM23 4 26
CWC23 1 0
SOH1 5 11
SCS3 38 926
MET13 22 191
MON1 17 80
RPS2 0 0
YGL123C-A 0 0
NAB2 5 4
GPG1 5 92
PRP43 16 49
COQ8 5 5
YGL118C 7 43
YGL117W 20 134
CDC20 20 32
SNF4 8 27
YGL114W 9 170
SLD3 10 89
TAF6 0 0
NSA1 9 19
CUE3 26 180
YGL109W 3 17
YGL108C 4 7
RMD9 8 24
MLC1 0 0
ARC1 12 23
VPS73 10 160
RPL28 7 10
YGL102C 7 10
YGL101W 4 7
SEH1 8 16
LSG1 5 9
USE1 0 0
SRM1 10 47
TOS8 6 55
VPS45 7 9
PAN2 28 192
SPC105 12 29
NUP145 11 37
NBP35 1 0
LIF1 8 12
MF(ALPHA)2 1 0
YGL088W 11 64
MMS2 9 73
MAD1 20 220
LCL3 21 335
GUP1 4 6
SCY1 8 11
YGL082W 13 48
YGL081W 3 12
MPC1 6 16
KXD1 4 5
DBP3 9 85
HNM1 5 4
RPL7A 2 1
MPS2 3 2
YGL074C 4 15
HSF1 16 156
YGL072C 12 93
AFT1 14 78
RPB9 2 1
YGL069C 1 0
MNP1 1 0
NPY1 11 86
SGF73 15 78
ALG2 8 19
MRH4 9 15
PUS2 50 900
YGL063C-A 6 138
PYC1 55 1699
DUO1 18 51
YBP2 12 134
PKP2 17 40
RAD6 4 4
GEP7 11 26
SDS23 10 22
OLE1 7 17
ERV14 2 1
PRM8 5 97
YGL052W 1 0
MST27 10 59
TYW3 4 13
TIF4632 11 55
RPT6 3 2
ALG13 0 0
RIM8 9 48
RNA15 4 3
DST1 14 41
YGL042C 2 1
YGL041C-B 6 68
YGL041W-A 11 41
YGL041C 3 3
HEM2 3 2
YGL039W 3 2
OCH1 12 29
PNC1 0 0
YGL036W 23 70
MIG1 12 83
YGL034C 11 53
HOP2 13 41
AGA2 2 2
RPL24A 9 36
RPL30 0 0
CGR1 0 0
SCW11 8 143
CWH41 35 276
TRP5 5 11
PGD1 14 251
YGL024W 11 126
PIB2 35 248
STT3 21 102
ALK1 26 392
GET1 3 3
CKB1 1 0
JAC1 5 9
ATE1 13 131
KAP122 29 153
YGL015C 8 35
PUF4 20 92
YGL014C-A 1 0
PDR1 33 418
ERG4 10 42
SCL1 3 2
MPO1 9 31
LEU1 21 68
PMA1 5 9
YGL007C-A 0 0
BRP1 22 804
YGL006W-A 13 179
PMC1 47 657
COG7 9 73
RPN14 28 384
CDH1 14 54
ERP6 30 290
ERG26 7 9
EFM5 18 195
SWC4 13 94
CUL3 30 683
PEX31 34 388
TFG2 4 7
PRP18 19 454
ECT1 18 98
STF2 7 86
SEC9 11 29
NMA2 24 271
YGR011W 8 139
YGR012W 16 100
SNU71 24 170
MSB2 17 403
YGR015C 17 382
YGR016W 12 201
YGR017W 15 286
YGR018C 7 104
UGA1 19 324
VMA7 1 0
YGR021W 26 304
YGR022C 2 9
MTL1 9 78
THG1 1 0
YGR025W 18 463
YGR026W 11 170
RPS25A 2 7
MSP1 14 85
ERV1 7 8
POP6 2 1
IMO32 49 701
NAG1 31 352
GSC2 75 641
TIM21 3 3
RPL26B 2 3
YGR035C 1 0
YGR035W-A 8 34
CAX4 18 67
ACB1 1 0
ORM1 10 21
YGR039W 6 25
KSS1 9 43
BUD9 16 137
YGR042W 2 1
NQM1 27 288
RME1 7 32
YGR045C 11 163
TAM41 6 5
TFC4 5 7
UFD1 12 28
SCM4 11 125
YGR050C 6 24
YGR051C 5 20
FMP48 17 38
YGR053C 3 12
YGR054W 7 67
MUP1 5 17
RSC1 32 163
LST7 5 23
PEF1 2 4
SPR3 8 61
ERG25 2 2
ADE6 22 269
COX18 0 0
SPT4 2 1
YGR064W 5 31
VHT1 1 0
YGR066C 4 70
YGR067C 15 279
ART5 54 781
YGR068W-A 1 0
YGR069W 5 19
ROM1 35 192
ENV11 11 82
UPF3 5 21
YGR073C 1 0
SMD1 0 0
PRP38 0 0
MRPL25 2 4
PEX8 11 35
PAC10 2 1
YGR079W 15 458
TWF1 22 248
SLX9 5 122
TOM20 6 16
GCD2 23 54
MRP13 11 83
RPL11B 1 0
PIL1 12 155
PDC6 41 291
CTT1 4 52
NNF2 11 79
UTP22 11 25
PRP31 2 1
DBF2 3 4
DRN1 20 46
VAS1 23 43
RRP46 5 7
TPC1 8 69
ASK10 23 239
ESP1 3 6
TEL2 14 39
MDR1 37 157
PCP1 4 41
GTF1 4 14
NOP7 3 4
SRB5 6 14
VMA21 1 0
VOA1 3 32
YGR107W 11 227
CLB1 12 201
CLB6 5 10
CLD1 3 2
YGR111W 10 82
SHY1 8 12
DAM1 5 8
YGR114C 6 70
YGR115C 1 0
SPT6 36 136
YGR117C 4 82
RPS23A 2 2
NUP57 12 26
COG2 2 1
MEP1 27 162
YGR121W-A 7 88
YGR122W 10 32
YGR122C-A 0 0
PPT1 18 46
ASN2 14 225
YGR125W 17 266
YGR126W 7 55
YGR127W 22 508
UTP8 2 1
SYF2 2 44
YGR130C 15 43
FHN1 0 0
PHB1 1 0
PEX4 1 0
CAF130 24 95
PRE9 3 14
LSB1 14 57
YGR137W 0 0
TPO2 6 17
YGR139W 1 0
CBF2 9 12
VPS62 14 216
BTN2 8 18
SKN1 24 268
THI4 15 110
ENP2 4 7
ECL1 4 26
YGR146C-A 4 4
NAT2 8 33
RPL24B 7 16
YGR149W 4 3
CCM1 9 28
YGR151C 0 0
RSR1 13 21
YGR153W 3 4
GTO1 12 169
CYS4 5 15
PTI1 2 6
CHO2 4 10
MTR3 8 17
NSR1 2 1
YGR160W 1 0
RTS3 7 35
YGR161W-C 6 5
TIF4631 16 93
GTR2 3 6
YGR164W 4 4
MRPS35 5 138
TRS65 8 12
CLC1 7 11
YGR168C 2 35
PUS6 16 107
LSO2 3 2
PSD2 3 5
MSM1 15 131
YIP1 0 0
RBG2 11 25
CBP4 12 52
YGR174W-A 0 0
ERG1 0 0
YGR176W 11 236
ATF2 24 135
PBP1 12 39
OKP1 6 6
RNR4 3 2
TIM13 2 1
YGR182C 4 3
QCR9 0 0
UBR1 34 104
TYS1 5 16
TFG1 7 15
HGH1 0 0
BUB1 18 55
CRH1 4 4
YGR190C 3 10
HIP1 16 137
TDH3 2 3
PDX1 2 1
XKS1 7 10
SKI6 2 1
FYV8 6 27
SNG1 11 41
YPP1 15 39
PMT6 17 198
ELP2 15 58
YGR201C 8 58
PCT1 5 4
YCH1 15 81
ADE3 9 17
YGR204C-A 0 0
TDA10 6 10
MVB12 0 0
CIR1 2 2
SER2 3 3
TRX2 3 2
YGR210C 22 76
ZPR1 11 26
SLI1 7 24
RTA1 8 22
RPS0A 3 4
RSM27 4 48
GPI1 12 32
CCH1 46 239
CRM1 13 20
YGR219W 5 30
MRPL9 8 35
TOS2 12 76
PET54 16 48
HSV2 8 17
AZR1 11 207
AMA1 7 11
YGR226C 0 0
DIE2 6 37
YGR228W 1 0
SMI1 17 52
BNS1 7 27
PHB2 0 0
NAS6 3 3
PHO81 38 269
YHB1 2 1
MIC26 11 51
SPG1 2 1
YGR237C 27 76
KEL2 20 233
PEX21 10 67
PFK1 4 3
YGR240C-A 4 37
YAP1802 7 27
YGR242W 0 0
MPC3 1 0
LSC2 25 239
SDA1 9 13
BRF1 12 33
CPD1 2 1
SOL4 14 306
MGA1 8 60
YGR250C 19 211
NOP19 7 19
GCN5 8 23
PUP2 10 21
ENO1 15 50
COQ6 15 37
GND2 14 80
MTM1 8 28
RAD2 12 20
YGR259C 1 0
TNA1 3 34
APL6 15 28
BUD32 8 11
SAY1 19 73
MES1 5 10
YGR265W 6 55
YGR266W 2 1
FOL2 1 0
HUA1 12 513
YGR269W 13 399
YTA7 38 109
YGR270C-A 0 0
SLH1 55 336
EFG1 6 9
YGR273C 1 0
TAF1 12 19
RTT102 2 1
RNH70 11 140
CAB4 0 0
CWC22 2 1
SCW4 5 35
PXR1 3 16
YOR1 47 234
BGL2 2 1
YGR283C 5 8
ERV29 4 14
ZUO1 3 2
BIO2 14 46
IMA1 9 66
MAL13 9 209
MAL11 8 23
YGR290W 0 0
YGR291C 3 16
MAL12 2 1
YGR293C 0 0
PAU12 0 0
COS6 8 43
YRF1-3 8 11
YGR296C-A 0 0
YGR296C-B 0 0
YHL050C 19 105
YHL050W-A 1 0
YHL049C 2 1
YHL048C-A 2 2
COS8 8 72
ARN2 13 279
YHL046W-A 3 2
PAU13 4 23
YHL045W 11 173
YHL044W 6 20
ECM34 3 20
YHL042W 19 460
YHL041W 19 182
ARN1 19 176
EFM1 13 69
CBP2 25 260
YHL037C 20 457
MUP3 22 296
VMR1 52 784
YHL034W-A 4 5
SBP1 4 5
RPL8A 3 3
GUT1 29 276
GOS1 3 2
YHL030W-A 2 1
ECM29 59 734
OCA5 27 368
WSC4 18 265
RIM101 19 234
YHL026C 28 876
SNF6 53 1279
RIM4 33 483
NPR3 37 184
SPO11 19 207
AIM17 22 254
OPI1 11 34
YHL019W-A 17 458
APM2 22 705
YHL018W 3 6
YHL017W 25 263
DUR3 29 457
YHL015W-A 1 0
RPS20 0 0
YLF2 31 522
OTU2 10 154
YHL012W 33 739
PRS3 6 6
ETP1 30 435
YAP3 10 95
YHL008C 37 497
STE20 43 1005
YHL006W-A 14 154
SHU1 89 1937
YHL005C 72 1310
MRP4 57 1126
LAG1 32 706
YHL002C-A 24 155
HSE1 50 570
RPL14B 13 64
OSH7 21 292
QCR10 18 493
LEU5 14 33
TCD1 39 655
NEM1 18 30
GPA1 34 762
TIM10 1 0
STP2 22 359
ERG11 9 17
YHR007C-A 39 1519
SOD2 10 42
TDA3 19 593
RPL27A 0 0
DIA4 19 290
VPS29 2 1
ARD1 0 0
SPO13 5 29
MIP6 9 146
YSC84 20 378
YSC83 22 161
ARG4 6 13
DED81 0 0
YHR020W 7 15
RPS27B 2 1
ECM12 7 145
YHR022C 25 123
YHR022C-A 4 25
MYO1 29 91
MAS2 6 10
THR1 7 14
VMA16 0 0
RPN1 11 28
DAP2 8 18
YHR028W-A 10 371
YHI9 11 50
SLT2 7 107
RRM3 24 204
ERC1 22 314
YHR032W-A 2 1
YHR032C-A 2 27
YHR033W 29 228
PIH1 15 282
NEL1 27 383
BRL1 11 51
PUT2 14 212
RRF1 3 44
MSC7 12 52
VMA10 1 0
BCD1 12 53
SRB2 3 5
NCP1 5 11
DOG2 11 76
DOG1 11 50
YHR045W 10 55
INM1 8 62
AAP1 20 138
YHK8 27 306
FSH1 17 27
YHR049C-A 11 72
SMF2 15 393
YHR050W-A 5 22
COX6 0 0
CIC1 3 11
YHR052W-A 2 1
CUP1-1 1 0
YHR054C 4 4
YHR054W-A 1 0
CUP1-2 0 0
RSC30 31 119
YHR056W-A 10 40
CPR2 9 16
MED6 5 12
FYV4 1 0
VMA22 0 0
GIC1 9 20
RPP1 0 0
PAN5 4 15
YHR063W-A 1 0
SSZ1 9 47
RRP3 13 38
SSF1 9 27
HTD2 5 9
DYS1 12 27
RRP4 3 5
YHR069C-A 0 0
TRM5 7 9
YHR070C-A 12 24
PCL5 13 223
YHR071C-A 5 106
ERG7 5 16
NOP10 0 0
OSH3 37 382
YHR073W-A 6 12
YHR073C-B 0 0
QNS1 12 19
PPE1 7 100
PTC7 4 6
NMD2 12 46
YHR078W 11 60
IRE1 17 72
SAE3 0 0
YHR080C 43 641
LRP1 2 1
KSP1 16 78
SAM35 5 8
STE12 10 15
IPI1 1 0
NAM8 8 29
YHR086W-A 2 2
RTC3 5 30
RPF1 0 0
GAR1 1 0
YNG2 4 4
MSR1 14 168
HXT4 13 90
AHT1 3 37
HXT1 12 249
YHR095W 3 2
HXT5 17 195
YHR097C 6 65
SFB3 20 140
TRA1 53 175
GEP4 0 0
BIG1 2 1
KIC1 15 31
SBE22 22 156
GRE3 1 0
YPT35 2 2
TRR2 5 9
CDC12 0 0
GGA2 9 52
CTM1 18 226
ERP5 0 0
UBA4 5 14
YHR112C 17 137
APE4 8 21
BZZ1 13 92
DMA1 11 192
COX23 5 33
TOM71 20 85
ORC6 3 3
SET1 20 47
MSH1 7 104
LSM12 2 1
CIA2 2 1
EPT1 12 112
NDT80 22 67
YHR125W 5 7
ANS1 13 108
YHR127W 2 1
FUR1 2 1
ARP1 6 7
YHR130C 1 0
YHR131C 17 177
YHR131W-A 5 6
ECM14 16 61
IGO2 5 11
NSG1 3 8
WSS1 9 29
YCK1 30 127
SPL2 7 22
ARO9 5 17
YHR137C-A 3 5
YHR138C 3 38
SPS100 5 31
YHR139C-A 5 80
YHR140W 6 83
RPL42B 0 0
CHS7 11 53
DSE2 12 67
RPC10 0 0
DCD1 8 175
YHR145C 1 0
CRP1 5 7
MRPL6 1 0
IMP3 4 3
SKG6 15 71
PEX28 14 48
MTC6 7 34
SPO12 3 15
SPO16 3 2
RTT107 29 187
YSP1 9 261
LIN1 16 93
REC104 5 51
KEL1 17 126
TDA11 16 125
PEX18 4 88
YAP1801 23 132
MPC2 1 0
SOL3 3 2
DNA2 11 47
PRP8 33 87
YHR165W-A 1 0
CDC23 11 43
THP2 7 10
MTG2 5 27
DBP8 4 3
NMD3 8 11
ATG7 7 36
SPC97 12 62
YHR173C 16 102
ENO2 14 26
CTR2 5 38
YHR175W-A 0 0
FMO1 13 79
YHR177W 13 34
STB5 12 23
OYE2 6 51
YHR180W 3 2
YHR180W-A 0 0
YHR180C-B 0 0
SVP26 2 1
YHR182W 29 120
YHR182C-A 1 0
GND1 3 4
SSP1 3 6
PFS1 7 77
KOG1 30 89
IKI1 5 7
GPI16 9 16
PTH1 3 13
ERG9 10 15
CTF8 1 0
LNP1 2 3
EGD2 1 0
YHR193C-A 1 0
MDM31 24 89
NVJ1 7 19
UTP9 18 64
RIX1 3 10
AIM18 6 12
AIM46 12 48
NBL1 0 0
RPN10 22 73
PPX1 1 0
YHR202W 12 113
RPS4B 1 0
MNL1 24 90
SCH9 7 12
SKN7 5 59
SET5 15 64
BAT1 1 0
CRG1 6 176
YHR210C 4 12
FLO5 20 183
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 0 0
YHR213W-B 4 39
YHR214W 0 0
YHR214W-A 1 0
YHR214C-D 0 0
YHR214C-E 2 1
PHO12 0 0
IMD2 6 42
YHR217C 5 21
YHR218W 2 1
YHR218W-A 2 3
YHR219W 2 1
YHR219C-A 0 0
YIL177C 10 12
YIL177W-A 0 0
PAU14 0 0
VTH1 9 148
IMA3 1 0
YIL171W-A 0 0
YIL169C 5 12
YIL166C 15 157
YIL165C 8 17
NIT1 17 64
