gene_name number_of_transposon_per_gene number_of_read_per_gene
THI74 6 24
LRS4 2 1
DOT1 16 216
APT2 0 0
YDR442W 2 6
SSN2 25 150
YDR444W 16 165
YDR445C 4 59
ECM11 10 117
RPS17B 1 0
ADA2 0 0
UTP6 2 4
RPS18A 0 0
YHP1 4 3
PPN1 12 64
TSA2 5 69
GUK1 1 0
YDR455C 8 61
NHX1 10 114
TOM1 48 887
HEH2 7 45
PFA5 5 15
TFB3 1 0
MFA1 1 0
YDR461C-A 1 0
MRPL28 3 8
STP1 16 215
SPP41 8 32
YDR464C-A 0 0
RMT2 6 52
PKH3 18 300
YDR467C 4 112
TLG1 7 17
SDC1 5 21
UGO1 4 7
RPL27B 1 0
TRS31 2 1
PRP3 5 6
JIP4 20 136
YDR476C 15 100
SNF1 8 49
SNM1 1 0
PEX29 11 69
DIG2 20 291
PHO8 20 524
CWC21 14 133
KRE2 6 15
VPS52 3 61
VPS72 15 50
VPS60 5 13
RIB3 0 0
PAC11 3 18
SLD5 3 10
PKH1 22 218
YDR491C 14 723
IZH1 5 20
MZM1 1 0
RSM28 5 92
VPS3 10 59
PUF6 8 28
ITR1 8 35
SEC20 6 13
LCD1 4 17
RPL37B 2 1
PLM2 8 121
SAM2 10 58
LPP1 6 58
SPG3 2 41
PSP1 4 17
GMC1 14 140
GIN4 26 173
GNP1 10 48
YDR509W 5 12
SMT3 1 0
YDR510C-A 0 0
SDH7 4 48
EMI1 14 157
GRX2 1 0
YDR514C 8 39
SLF1 2 1
EMI2 3 8
GRH1 7 22
EUG1 13 111
FPR2 6 16
URC2 10 44
YDR521W 3 2
SPS2 4 45
SPS1 7 95
AGE1 9 36
YDR524W-C 0 0
YDR524C-B 1 0
YDR524C-A 3 2
API2 8 25
SNA2 10 152
YDR526C 1 0
RBA50 10 42
HLR1 7 21
QCR7 5 85
APA2 23 317
CAB1 2 1
KRE28 0 0
HSP31 8 94
FIT1 1 0
YDR535C 13 229
STL1 6 41
YDR537C 1 0
PAD1 5 63
FDC1 3 11
IRC4 3 5
YDR541C 12 112
PAU10 0 0
YDR543C 10 27
YDR544C 4 73
YRF1-1 11 17
YDR545C-A 0 0
YEL077C 31 460
YEL077W-A 3 2
YEL076C-A 4 3
YEL076C 3 2
YEL075W-A 1 0
YEL075C 0 0
YEL074W 13 208
YEL073C 3 77
RMD6 6 207
DLD3 31 508
DSF1 13 139
HXT13 22 316
YEL068C 2 1
YEL067C 29 848
HPA3 21 382
SIT1 27 578
AVT2 14 163
CAN1 16 310
NPR2 6 18
CIN8 10 84
PRB1 22 421
SOM1 1 0
HHY1 24 805
PCM1 3 3
YEL057C 10 254
HAT2 11 28
POL5 2 1
RPL12A 2 3
YEL053W-A 2 3
MAK10 17 220
AFG1 10 88
VMA8 1 0
YEL050W-A 1 0
RML2 21 218
PAU2 2 2
TCA17 2 5
FRD1 23 239
GLY1 1 0
YEL045C 24 300
IES6 3 3
YEL043W 37 566
GDA1 20 353
YEF1 19 263
UTR2 23 436
CYC7 6 58
UTR4 17 202
RAD23 18 162
ANP1 9 44
UTR5 43 816
YEL034C-A 2 3
HYP2 2 3
MTC7 38 449
MCM3 7 10
YEL032C-A 1 0
SPF1 44 811
YEL030C-A 1 0
ECM10 24 248
BUD16 2 4
YEL028W 3 5
VMA3 0 0
SNU13 0 0
YEL025C 40 395
RIP1 5 16
YEL023C 30 896
GEA2 53 1323
URA3 485 25811
YEL020C-B 0 0
TIM9 1 0
YEL020C 34 1034
MMS21 5 7
YEL018C-A 1 0
EAF5 2 1
PMP2 2 3
GTT3 16 121
NPP2 29 354
EDC3 21 218
YEL014C 26 235
VAC8 12 38
UBC8 15 301
GLC3 50 882
YEL010W 18 207
YEL009C-A 23 324
GCN4 7 30
YEL008W 69 2848
YEL008C-A 13 249
MIT1 39 568
YEA6 31 284
VAB2 19 505
YEA4 22 212
GIM4 7 138
WBP1 8 30
IRC22 25 636
MNN1 94 1272
NOP16 5 18
PMI40 2 1
FMP52 28 383
YND1 65 2408
NUG1 12 53
YER006C-A 17 319
PAC2 24 646
TMA20 3 12
SEC3 38 700
NTF2 0 0
YER010C 14 61
TIR1 5 39
PRE1 2 2
PRP22 22 228
HEM14 7 24
BUD25 24 364
FAA2 22 195
BIM1 10 122
AFG3 20 186
SPC25 2 5
ISC1 105 2276
SBH2 2 5
GPA2 7 10
RPN3 9 120
SRB4 6 31
PRO3 1 0
YER023C-A 0 0
YAT2 59 874
GCD11 0 0
CHO1 1 0
GAL83 12 71
MIG3 32 620
SMB1 6 35
CHZ1 0 0
YPT31 10 31
FIR1 26 509
ZRG8 21 353
YER034W 34 956
EDC2 25 452
ARB1 8 26
PHM8 12 163
KRE29 4 25
YER038W-A 3 3
HVG1 10 19
YER039C-A 4 30
GLN3 17 244
YEN1 30 447
MXR1 7 192
SAH1 3 2
ERG28 1 0
MEI4 30 576
ACA1 21 304
SPO73 10 69
YER046W-A 2 2
SAP1 12 118
CAJ1 10 69
ISD11 2 1
TPA1 17 219
RSM18 10 139
JHD1 15 195
HOM3 10 217
PIC2 11 164
YER053C-A 2 1
GIP2 8 18
HIS1 3 7
FCY2 0 0
RPL34A 0 0
HMF1 5 38
PET117 0 0
PCL6 7 15
FCY21 7 23
FCY22 11 256
CEM1 4 4
GPP2 4 4
THO1 12 162
VHR2 13 141
ICL1 25 346
RRT13 8 54
YER066C-A 10 40
RGI1 3 11
YER067C-A 3 11
MOT2 11 84
YER068C-A 6 67
ARG5,6 21 102
RNR1 7 16
TDA2 3 5
VTC1 8 109
ALD5 12 117
RPS24A 0 0
YOS1 0 0
PTP3 24 447
YER076C 10 101
YER076W-A 3 18
YER077C 17 235
ICP55 20 362
YER078W-A 10 64
YER079W 7 52
YER079C-A 4 16
AIM9 14 115
SER3 22 339
UTP7 5 5
GET2 1 0
YER084W 11 50
YER084W-A 0 0
YER085C 0 0
ILV1 3 2
AIM10 26 435
YER087C-A 10 187
SBH1 1 0
DOT6 28 424
YER088C-A 19 173
YER088W-B 7 70
PTC2 29 500
TRP2 6 141
YER090C-A 0 0
MET6 4 26
YER091C-A 12 137
IES5 1 0
TSC11 16 169
AIM11 9 97
PUP3 1 0
RAD51 5 4
SHC1 17 402
YER097W 5 33
UBP9 25 358
PRS2 6 28
UBC6 3 10
AST2 11 129
RPS8B 1 0
SSA4 28 225
RTT105 4 31
NUP157 25 314
MAM1 7 51
GLE2 2 1
YER107W-A 7 42
KAP123 11 62
SWI4 20 85
LSM4 1 0
TMN3 13 133
BOI2 28 402
SPR6 8 195
SLX8 12 304
RPL23B 0 0
SHO1 5 23
AVT6 23 253
YER119C-A 13 207
SCS2 6 11
YER121W 7 59
GLO3 8 31
YCK3 9 43
DSE1 13 147
RSP5 8 35
NSA2 0 0
LCP5 1 0
VFA1 4 25
SAK1 31 478
COM2 27 437
RPS26B 0 0
PMD1 55 999
GLC7 4 28
YER133W-A 3 9
YER134C 5 25
YER135C 2 3
GDI1 4 7
YER137C 8 168
YER137W-A 4 32
YER138W-A 0 0
RTR1 4 21
EMP65 14 160
COX15 6 64
MAG1 5 40
DDI1 26 516
UBP5 24 421
FTR1 7 76
YER145C-A 5 37
LSM5 2 1
SCC4 10 30
YER147C-A 3 2
SPT15 4 3
YER148W-A 12 83
PEA2 27 327
SPI1 9 102
UBP3 11 80
YER152C 30 270
YER152W-A 13 133
PET122 38 507
OXA1 16 67
BEM2 31 264
YER156C 8 51
COG3 18 260
YER158C 16 67
YER158W-A 0 0
BUR6 0 0
SPT2 8 73
RAD4 15 115
GCG1 9 61
CHD1 36 759
PAB1 0 0
YER165C-A 2 4
DNF1 47 573
BCK2 26 301
CCA1 9 29
RPH1 32 158
ADK2 7 39
RAD3 11 45
BRR2 26 96
YER172C-A 3 5
RAD24 10 53
GRX4 6 38
TMT1 12 68
YER175W-A 0 0
ECM32 52 1299
BMH1 3 7
PDA1 6 58
DMC1 20 249
ISC10 4 5
SLO1 1 0
YER181C 2 2
FMP10 3 3
FAU1 6 33
TOG1 15 368
PUG1 8 40
YER186C 5 18
YER187W 7 37
YER188W 9 34
YER188C-A 12 151
YER189W 0 0
YRF1-2 15 93
YER190C-A 0 0
YER190C-B 0 0
YFL068W 0 0
YFL067W 2 1
YFL066C 4 4
YFL065C 2 1
YFL064C 3 45
YFL063W 14 152
COS4 14 276
DDI2 2 1
SNO3 5 9
SNZ3 7 39
THI5 5 23
AGP3 26 553
YFL054C 20 715
DAK2 14 90
YFL052W 16 144
YFL051C 8 35
ALR2 29 812
SWP82 7 44
EMP47 11 97
RGD2 23 231
FMP32 10 74
SEC53 0 0
OTU1 10 73
YFL042C 26 404
YFL041W-A 1 0
FET5 27 807
YFL040W 17 424
ACT1 5 7
YPT1 2 2
TUB2 8 12
RPO41 31 410
MOB2 10 100
RPL22B 9 188
YFL034W 37 458
RIM15 56 869
YFL032W 14 189
HAC1 4 10
YFL031C-A 0 0
AGX1 27 416
CAK1 0 0
CAF16 7 39
GYP8 12 140
STE2 16 384
BST1 24 223
EPL1 15 84
BUD27 39 363
FRS2 8 28
YFL021C-A 37 451
GAT1 27 402
PAU5 3 12
YFL019C 2 2
LPD1 0 0
SMX2 0 0
GNA1 0 0
MDJ1 16 100
YFL015W-A 17 139
YFL015C 32 386
HSP12 11 54
YFL013W-A 30 1053
IES1 38 1015
YFL012W-A 31 429
YFL012W 8 78
HXT10 37 382
AUA1 5 21
WWM1 17 337
CDC4 3 17
SMC1 6 27
BLM10 137 4374
SEC4 0 0
VTC2 40 731
MSH4 114 1562
SPB4 3 2
DEG1 19 180
LOC1 1 0
NIC96 23 378
YPI1 2 2
RPN11 5 31
SAD1 3 4
YFR006W 74 1509
YFH7 31 413
FAR7 0 0
GCN20 41 782
YFR009W-A 4 25
UBP6 18 100
YFR010W-A 4 22
MIC19 11 234
DCV1 39 935
YFR012W-A 0 0
IOC3 39 471
CMK1 29 309
GSY1 36 540
YFR016C 52 1099
IGD1 19 162
YFR018C 93 3004
FAB1 56 750
YFR020W 4 7
ATG18 30 411
ROG3 28 461
PES4 35 977
LSB3 21 348
HIS2 8 21
ULI1 22 351
ECO1 2 5
CDC14 6 21
PTR3 33 821
MET10 23 228
SMC2 15 111
RPL2A 3 7
RRT5 16 65
RPL29 4 62
YFR032C-B 22 334
QCR6 9 76
PHO4 65 937
YFR034W-A 50 1881
YFR035C 44 1332
CDC26 4 3
YFR036W-A 1 0
RSC8 6 8
IRC5 20 176
OSW7 25 376
SAP155 23 269
ERJ5 15 404
KEG1 0 0
IRC6 4 6
DUG1 29 1069
YFR045W 14 299
CNN1 6 14
BNA6 10 104
RMD8 24 150
YMR31 11 257
PRE4 3 3
RET2 17 249
RPN12 5 46
YFR052C-A 6 28
HXK1 20 356
YFR054C 2 1
YFR056C 15 131
IRC7 10 39
YFR057W 2 1
COS12 0 0
YGL262W 0 0
PAU11 0 0
YGL260W 1 0
YPS5 0 0
YGL258W-A 3 13
VEL1 3 5
MNT2 11 129
ADH4 15 129
ZRT1 11 26
FZF1 11 452
HXK2 3 2
RTG2 9 27
HFM1 31 444
RMR1 1 0
ZIP2 13 183
PDE1 6 10
BRR6 0 0
RAI1 3 9
GUS1 5 15
RTF1 4 29
TAD1 7 105
YGL242C 11 115
KAP114 19 185
DOC1 3 4
YGL239C 7 74
CSE1 13 54
HAP2 9 79
MTO1 26 188
YGL235W 9 41
ADE5,7 24 368
SEC15 4 15
TAN1 4 19
EMC4 0 0
YGL230C 2 1
SAP4 14 132
SHE10 14 413
VID30 29 337
OST5 3 9
MTC3 5 7
VRG4 0 0
SDT1 7 161
COG1 10 61
EDC1 1 0
NIF3 2 1
FRA2 5 80
MDM34 5 33
YGL218W 3 13
YGL217C 2 2
KIP3 16 107
CLG1 4 9
YGL214W 3 2
SKI8 6 33
VAM7 2 22
NCS6 5 8
YPT32 10 94
MIG2 5 17
SIP2 27 347
SPT16 14 40
CHC1 20 129
POX1 15 122
YGL204C 1 0
KEX1 16 77
ARO8 14 279
MCM6 16 81
EMP24 10 161
YGL199C 2 9
YIP4 3 10
MDS3 16 70
DSD1 6 16
GCN1 30 244
YGL194C-A 6 7
HOS2 3 6
YGL193C 1 0
IME4 10 28
COX13 2 1
CDC55 8 39
RPS26A 6 37
YGL188C-A 0 0
YGL188C 7 17
COX4 4 68
TPN1 10 31
YGL185C 11 76
STR3 23 455
MND1 8 80
YGL182C 6 129
GTS1 19 362
ATG1 12 131
TOS3 11 39
MPT5 44 374
YGL177W 6 92
YGL176C 6 26
SAE2 6 30
BUD13 9 53
XRN1 20 137
NUP49 3 3
ROK1 9 43
SPO74 8 87
SUA5 5 10
HUR1 2 1
PMR1 6 9
CUP2 1 0
YGL165C 10 34
YRB30 12 58
RAD54 10 35
SUT1 10 53
YIP5 16 183
AIM14 15 130
YGL159W 1 0
RCK1 7 86
ARI1 9 203
AMS1 27 236
CDC43 4 7
LYS5 3 18
PEX14 6 14
YGL152C 10 83
NUT1 14 197
INO80 14 151
YGL149W 11 134
ARO2 3 5
RPL9A 1 0
RRT6 7 79
TIP20 20 138
ROG1 11 97
MRF1 8 70
GPI10 6 11
HUL5 23 161
YGL140C 16 468
FLC3 20 191
YGL138C 5 56
SEC27 9 28
MRM2 16 284
RPL1B 1 0
PCL10 13 294
ITC1 31 645
YGL132W 2 1
SNT2 28 371
CEG1 0 0
RSM23 2 13
CWC23 0 0
SOH1 3 6
SCS3 45 665
MET13 49 694
MON1 13 125
RPS2 0 0
YGL123C-A 0 0
NAB2 4 8
GPG1 7 88
PRP43 4 6
COQ8 7 59
YGL118C 15 198
YGL117W 8 205
CDC20 9 35
SNF4 3 27
YGL114W 12 27
SLD3 5 7
TAF6 0 0
NSA1 11 83
CUE3 14 126
YGL109W 4 11
YGL108C 4 28
RMD9 4 6
MLC1 0 0
ARC1 12 54
VPS73 11 90
RPL28 2 1
YGL102C 2 1
YGL101W 0 0
SEH1 6 23
LSG1 0 0
USE1 0 0
SRM1 4 28
TOS8 12 160
VPS45 8 31
PAN2 22 252
SPC105 6 27
NUP145 4 15
NBP35 2 1
LIF1 5 20
MF(ALPHA)2 4 19
YGL088W 8 51
MMS2 16 480
MAD1 18 198
LCL3 9 45
GUP1 5 12
SCY1 18 136
YGL082W 16 122
YGL081W 7 108
MPC1 2 1
KXD1 9 160
DBP3 4 22
HNM1 9 55
RPL7A 1 0
MPS2 2 1
YGL074C 7 156
HSF1 25 205
YGL072C 27 241
AFT1 8 30
RPB9 3 3
YGL069C 13 128
MNP1 11 82
NPY1 10 135
SGF73 11 114
ALG2 6 44
MRH4 21 288
PUS2 52 1124
YGL063C-A 8 23
PYC1 41 875
DUO1 12 43
YBP2 12 93
PKP2 20 199
RAD6 2 1
GEP7 13 114
SDS23 13 128
OLE1 4 9
ERV14 3 8
PRM8 8 98
YGL052W 7 20
MST27 15 134
TYW3 22 432
TIF4632 8 42
RPT6 5 13
ALG13 5 35
RIM8 13 137
RNA15 4 29
DST1 6 16
YGL042C 4 60
YGL041C-B 8 181
YGL041W-A 1 0
YGL041C 0 0
HEM2 3 2
YGL039W 4 14
OCH1 8 23
PNC1 3 15
YGL036W 22 262
MIG1 17 244
YGL034C 10 22
HOP2 11 85
AGA2 2 2
RPL24A 6 14
RPL30 0 0
CGR1 1 0
SCW11 19 354
CWH41 47 740
TRP5 6 7
PGD1 16 533
YGL024W 8 155
PIB2 35 397
STT3 11 137
ALK1 17 392
GET1 1 0
CKB1 3 4
JAC1 1 0
ATE1 17 157
KAP122 22 186
YGL015C 18 195
PUF4 17 82
YGL014C-A 1 0
PDR1 45 1376
ERG4 6 12
SCL1 4 4
MPO1 8 153
LEU1 11 66
PMA1 0 0
YGL007C-A 1 0
BRP1 33 669
YGL006W-A 4 41
PMC1 50 980
COG7 24 481
RPN14 46 871
CDH1 9 77
ERP6 15 141
ERG26 6 14
EFM5 20 164
SWC4 14 103
CUL3 49 855
PEX31 16 83
TFG2 4 9
PRP18 16 614
ECT1 23 340
STF2 5 88
SEC9 12 177
NMA2 27 552
YGR011W 6 22
YGR012W 27 270
SNU71 27 237
MSB2 30 592
YGR015C 39 809
YGR016W 26 465
YGR017W 12 417
YGR018C 7 123
UGA1 33 556
VMA7 0 0
YGR021W 29 266
YGR022C 7 101
MTL1 18 101
THG1 0 0
YGR025W 19 373
YGR026W 19 427
RPS25A 6 100
MSP1 12 92
ERV1 2 1
POP6 1 0
IMO32 58 1024
NAG1 24 361
GSC2 78 1592
TIM21 4 5
RPL26B 5 5
YGR035C 5 12
YGR035W-A 9 161
CAX4 6 20
ACB1 0 0
ORM1 13 368
YGR039W 10 100
KSS1 21 388
BUD9 26 402
YGR042W 3 15
NQM1 17 282
RME1 11 124
YGR045C 32 396
TAM41 2 2
TFC4 8 13
UFD1 9 42
SCM4 9 113
YGR050C 12 77
YGR051C 12 163
FMP48 13 70
YGR053C 11 155
YGR054W 16 287
MUP1 11 136
RSC1 15 189
LST7 3 3
PEF1 6 21
SPR3 5 17
ERG25 3 6
ADE6 40 1012
COX18 10 149
SPT4 0 0
YGR064W 4 23
VHT1 3 2
YGR066C 7 150
YGR067C 26 384
ART5 48 967
YGR068W-A 0 0
YGR069W 12 267
ROM1 36 379
ENV11 9 43
UPF3 4 15
YGR073C 1 0
SMD1 0 0
PRP38 0 0
MRPL25 4 18
PEX8 7 15
PAC10 6 52
YGR079W 11 319
TWF1 16 227
SLX9 7 46
TOM20 1 0
GCD2 10 26
MRP13 15 406
RPL11B 0 0
PIL1 10 73
PDC6 56 1326
CTT1 2 2
NNF2 20 172
UTP22 10 41
PRP31 2 36
DBF2 8 46
DRN1 13 206
VAS1 16 101
RRP46 1 0
TPC1 12 137
ASK10 31 440
ESP1 3 2
TEL2 14 47
MDR1 29 246
PCP1 5 9
GTF1 3 9
NOP7 4 10
SRB5 2 7
VMA21 0 0
VOA1 8 75
YGR107W 16 208
CLB1 5 69
CLB6 5 9
CLD1 4 8
YGR111W 15 608
SHY1 7 34
DAM1 7 27
YGR114C 4 46
YGR115C 1 0
SPT6 14 96
YGR117C 5 11
RPS23A 2 1
NUP57 3 12
COG2 0 0
MEP1 29 941
YGR121W-A 6 17
YGR122W 3 9
YGR122C-A 0 0
PPT1 19 140
ASN2 10 179
YGR125W 17 258
YGR126W 5 24
YGR127W 10 250
UTP8 2 2
SYF2 5 27
YGR130C 9 66
FHN1 6 47
PHB1 3 6
PEX4 0 0
CAF130 26 379
PRE9 2 1
LSB1 11 102
YGR137W 3 16
TPO2 13 49
YGR139W 1 0
CBF2 5 8
VPS62 21 283
BTN2 9 143
SKN1 13 154
THI4 15 289
ENP2 7 15
ECL1 3 3
YGR146C-A 5 33
NAT2 6 36
RPL24B 5 10
YGR149W 7 91
CCM1 14 146
YGR151C 3 9
RSR1 9 36
YGR153W 4 51
GTO1 16 156
CYS4 5 8
PTI1 6 111
CHO2 4 5
MTR3 3 16
NSR1 5 16
YGR160W 0 0
RTS3 9 63
YGR161W-C 5 16
TIF4631 8 30
GTR2 3 3
YGR164W 5 20
MRPS35 6 104
TRS65 2 3
CLC1 3 2
YGR168C 6 12
PUS6 16 343
LSO2 1 0
PSD2 1 0
MSM1 17 245
YIP1 0 0
RBG2 5 11
CBP4 7 34
YGR174W-A 3 5
ERG1 1 0
YGR176W 19 520
ATF2 40 604
PBP1 25 761
OKP1 6 13
RNR4 3 2
TIM13 11 56
YGR182C 6 20
QCR9 1 0
UBR1 25 202
TYS1 4 31
TFG1 6 39
HGH1 11 145
BUB1 10 64
CRH1 12 99
YGR190C 4 14
HIP1 17 222
TDH3 6 6
PDX1 7 50
XKS1 5 58
SKI6 2 7
FYV8 15 306
SNG1 7 39
YPP1 7 26
PMT6 22 274
ELP2 9 36
YGR201C 9 187
PCT1 7 25
YCH1 25 525
ADE3 12 102
YGR204C-A 0 0
TDA10 4 8
MVB12 4 47
CIR1 3 17
SER2 3 15
TRX2 2 5
YGR210C 21 215
ZPR1 8 37
SLI1 13 67
RTA1 11 122
RPS0A 0 0
RSM27 6 31
GPI1 8 52
CCH1 42 484
CRM1 7 28
YGR219W 3 3
MRPL9 11 33
TOS2 15 241
PET54 9 88
HSV2 17 126
AZR1 12 237
AMA1 5 31
YGR226C 0 0
DIE2 14 173
YGR228W 1 0
SMI1 6 17
BNS1 18 454
PHB2 2 2
NAS6 10 55
PHO81 22 206
YHB1 4 12
MIC26 7 45
SPG1 4 5
YGR237C 20 212
KEL2 16 390
PEX21 20 284
PFK1 3 7
YGR240C-A 7 50
YAP1802 18 174
YGR242W 2 2
MPC3 1 0
LSC2 41 555
SDA1 10 18
BRF1 3 7
CPD1 1 0
SOL4 6 16
MGA1 4 5
YGR250C 8 30
NOP19 4 7
GCN5 8 41
PUP2 2 5
ENO1 13 52
COQ6 11 96
GND2 15 116
MTM1 2 1
RAD2 25 284
YGR259C 4 13
TNA1 14 182
APL6 15 212
BUD32 5 13
SAY1 13 109
MES1 9 9
YGR265W 7 83
YGR266W 9 96
FOL2 1 0
HUA1 7 133
YGR269W 24 509
YTA7 23 118
YGR270C-A 0 0
SLH1 36 426
EFG1 0 0
YGR273C 2 1
TAF1 1 0
RTT102 2 1
RNH70 7 25
CAB4 0 0
CWC22 6 9
SCW4 3 5
PXR1 1 0
YOR1 32 308
BGL2 1 0
YGR283C 5 40
ERV29 10 130
ZUO1 4 18
BIO2 20 108
IMA1 13 274
MAL13 8 65
MAL11 5 18
YGR290W 0 0
YGR291C 12 211
MAL12 3 9
YGR293C 1 0
PAU12 0 0
COS6 9 63
YRF1-3 8 13
YGR296C-A 0 0
YGR296C-B 0 0
YHL050C 23 195
YHL050W-A 3 2
YHL049C 0 0
YHL048C-A 3 29
COS8 17 270
ARN2 24 692
YHL046W-A 7 39
PAU13 3 2
YHL045W 8 52
YHL044W 6 26
ECM34 7 85
YHL042W 31 866
YHL041W 25 149
ARN1 28 405
EFM1 15 69
CBP2 25 483
YHL037C 19 235
MUP3 31 229
VMR1 61 1194
YHL034W-A 3 3
SBP1 4 5
RPL8A 2 2
GUT1 26 185
GOS1 9 144
YHL030W-A 7 103
ECM29 80 1737
OCA5 11 72
WSC4 17 164
RIM101 38 1088
YHL026C 33 745
SNF6 60 1297
RIM4 37 669
NPR3 19 122
SPO11 25 127
AIM17 23 363
OPI1 11 167
YHL019W-A 9 104
APM2 24 538
YHL018W 10 288
YHL017W 31 450
DUR3 33 454
YHL015W-A 1 0
RPS20 0 0
YLF2 31 479
OTU2 6 60
YHL012W 38 602
PRS3 5 13
ETP1 43 825
YAP3 17 390
YHL008C 32 492
STE20 46 1078
YHL006W-A 18 200
SHU1 106 2550
YHL005C 89 1874
MRP4 46 832
LAG1 32 1117
YHL002C-A 18 297
HSE1 57 1320
RPL14B 8 90
OSH7 55 1509
QCR10 18 171
LEU5 7 44
TCD1 56 804
NEM1 22 141
GPA1 38 789
TIM10 3 2
STP2 35 667
ERG11 11 15
YHR007C-A 55 1464
SOD2 17 86
TDA3 26 323
RPL27A 0 0
DIA4 22 237
VPS29 0 0
ARD1 6 20
SPO13 5 23
MIP6 27 490
YSC84 9 128
YSC83 13 153
ARG4 1 0
DED81 3 2
YHR020W 5 4
RPS27B 2 3
ECM12 7 98
YHR022C 12 129
YHR022C-A 3 2
MYO1 18 87
MAS2 3 12
THR1 12 57
VMA16 1 0
RPN1 5 16
DAP2 20 332
YHR028W-A 6 35
YHI9 9 90
SLT2 2 58
RRM3 14 121
ERC1 40 536
YHR032W-A 6 71
YHR032C-A 2 14
YHR033W 48 879
PIH1 17 99
NEL1 22 407
BRL1 17 105
PUT2 9 51
RRF1 4 7
MSC7 11 128
VMA10 1 0
BCD1 17 124
SRB2 1 0
NCP1 4 24
DOG2 7 32
DOG1 10 77
YHR045W 6 104
INM1 9 147
AAP1 20 258
YHK8 24 346
FSH1 9 90
YHR049C-A 17 94
SMF2 37 931
YHR050W-A 3 21
COX6 4 22
CIC1 2 1
YHR052W-A 1 0
CUP1-1 1 0
YHR054C 4 3
YHR054W-A 2 1
CUP1-2 2 1
RSC30 15 77
YHR056W-A 5 39
CPR2 7 27
MED6 5 20
FYV4 3 9
VMA22 0 0
GIC1 10 159
RPP1 0 0
PAN5 4 44
YHR063W-A 2 1
SSZ1 5 48
RRP3 6 40
SSF1 8 65
HTD2 2 1
DYS1 10 27
RRP4 2 5
YHR069C-A 0 0
TRM5 4 5
YHR070C-A 8 104
PCL5 20 411
YHR071C-A 3 2
ERG7 5 17
NOP10 0 0
OSH3 31 457
YHR073W-A 3 9
YHR073C-B 0 0
QNS1 8 10
PPE1 11 213
PTC7 10 55
NMD2 5 10
YHR078W 12 205
IRE1 21 106
SAE3 3 3
YHR080C 36 538
LRP1 3 37
KSP1 19 305
SAM35 2 1
STE12 9 236
IPI1 1 0
NAM8 9 123
YHR086W-A 12 124
RTC3 7 19
RPF1 1 0
GAR1 2 9
YNG2 0 0
MSR1 21 486
HXT4 14 309
AHT1 9 37
HXT1 9 89
YHR095W 5 47
HXT5 13 123
YHR097C 24 551
SFB3 11 42
TRA1 30 179
GEP4 0 0
BIG1 4 3
KIC1 13 98
SBE22 9 118
GRE3 5 22
YPT35 2 1
TRR2 6 32
CDC12 1 0
GGA2 10 20
CTM1 11 127
ERP5 8 41
UBA4 7 31
YHR112C 9 149
APE4 12 241
BZZ1 12 81
DMA1 10 63
COX23 16 336
TOM71 17 163
ORC6 3 8
SET1 16 160
MSH1 11 117
LSM12 4 91
CIA2 1 0
EPT1 4 43
NDT80 19 116
YHR125W 5 62
ANS1 8 104
YHR127W 5 51
FUR1 8 91
ARP1 2 1
YHR130C 0 0
YHR131C 13 127
YHR131W-A 4 5
ECM14 8 48
IGO2 9 31
NSG1 11 263
WSS1 5 11
YCK1 27 320
SPL2 8 45
ARO9 7 24
YHR137C-A 4 9
YHR138C 3 2
SPS100 3 6
YHR139C-A 5 23
YHR140W 12 167
RPL42B 1 0
CHS7 13 145
DSE2 8 144
RPC10 0 0
DCD1 5 22
YHR145C 1 0
CRP1 7 46
MRPL6 1 0
IMP3 7 38
SKG6 20 127
PEX28 11 354
MTC6 8 40
SPO12 1 0
SPO16 2 2
RTT107 23 268
YSP1 19 348
LIN1 17 218
REC104 6 103
KEL1 22 172
TDA11 19 437
PEX18 6 53
YAP1801 10 49
MPC2 1 0
SOL3 5 28
DNA2 17 127
PRP8 20 106
YHR165W-A 1 0
CDC23 9 103
THP2 6 13
MTG2 20 371
DBP8 3 2
NMD3 7 21
ATG7 14 85
SPC97 14 87
YHR173C 10 187
ENO2 11 42
CTR2 6 94
YHR175W-A 0 0
FMO1 22 357
YHR177W 17 190
STB5 5 24
OYE2 1 0
YHR180W 13 80
YHR180W-A 3 7
YHR180C-B 0 0
SVP26 5 44
YHR182W 26 466
YHR182C-A 0 0
GND1 2 1
SSP1 10 126
PFS1 5 18
KOG1 17 44
IKI1 5 13
GPI16 3 4
PTH1 8 21
ERG9 7 21
CTF8 0 0
LNP1 14 68
EGD2 2 2
YHR193C-A 0 0
MDM31 9 23
NVJ1 6 14
UTP9 9 23
RIX1 2 2
AIM18 16 86
AIM46 20 314
NBL1 0 0
RPN10 11 38
PPX1 5 45
YHR202W 23 346
RPS4B 0 0
MNL1 19 164
SCH9 2 3
SKN7 7 47
SET5 13 153
BAT1 4 14
CRG1 8 24
YHR210C 11 93
FLO5 26 205
YHR212C 1 0
YHR212W-A 0 0
YHR213W 0 0
YHR213W-A 1 0
YHR213W-B 8 112
YHR214W 1 0
YHR214W-A 1 0
YHR214C-D 0 0
YHR214C-E 6 21
PHO12 7 47
IMD2 20 304
YHR217C 14 145
YHR218W 6 5
YHR218W-A 1 0
YHR219W 5 4
YHR219C-A 2 1
YIL177C 19 27
YIL177W-A 2 1
PAU14 0 0
VTH1 9 106
IMA3 0 0
